1,global,10,0.25161245866001325,ARA,BEN
1,local,10,0.31135951546352725,ARA,BEN
2,global,10,0.24847208572477059,ARA,BEN
2,local,10,0.18104530851578096,ARA,BEN
3,global,10,0.2692768874778356,ARA,BEN
3,local,10,0.304784216840582,ARA,BEN
4,global,10,0.25406999441314515,ARA,BEN
4,local,10,0.2867344161872556,ARA,BEN
5,global,10,0.27207777402306116,ARA,BEN
5,local,10,0.36440079347955595,ARA,BEN
6,global,10,0.26205760963785985,ARA,BEN
6,local,10,0.3149006446558057,ARA,BEN
7,global,10,0.2858975804392971,ARA,BEN
7,local,10,0.3958409600587096,ARA,BEN
8,global,10,0.23603996232379432,ARA,BEN
8,local,10,0.2387316888840349,ARA,BEN
9,global,10,0.2559166911256089,ARA,BEN
9,local,10,0.2922899027371295,ARA,BEN
10,global,10,0.24825933210641082,ARA,BEN
10,local,10,0.2489618416354813,ARA,BEN
1,global,10,0.2619818183712798,ARA,BUL
1,local,10,0.3089010525392082,ARA,BUL
2,global,10,0.27359616244782725,ARA,BUL
2,local,10,0.35803702101832147,ARA,BUL
3,global,10,0.2838373062482662,ARA,BUL
3,local,10,0.3389485136822507,ARA,BUL
4,global,10,0.28805156665722775,ARA,BUL
4,local,10,0.3430027398305938,ARA,BUL
5,global,10,0.2927561164986153,ARA,BUL
5,local,10,0.37707083135676944,ARA,BUL
6,global,10,0.28076943203253496,ARA,BUL
6,local,10,0.3174799121264969,ARA,BUL
7,global,10,0.26592361473745796,ARA,BUL
7,local,10,0.2537636477168864,ARA,BUL
8,global,10,0.2522369001359297,ARA,BUL
8,local,10,0.24958505057620634,ARA,BUL
9,global,10,0.2875660421227057,ARA,BUL
9,local,10,0.34263113113557275,ARA,BUL
10,global,10,0.2612432658463895,ARA,BUL
10,local,10,0.2688987901734402,ARA,BUL
1,global,10,0.24361398837662024,BEN,BUL
1,local,10,0.27766253504169836,BEN,BUL
2,global,10,0.30972456426725414,BEN,BUL
2,local,10,0.3956616983344008,BEN,BUL
3,global,10,0.26372226475958843,BEN,BUL
3,local,10,0.3057699894584115,BEN,BUL
4,global,10,0.26740805132864864,BEN,BUL
4,local,10,0.3557160677638113,BEN,BUL
5,global,10,0.2461171450672171,BEN,BUL
5,local,10,0.24518496467542594,BEN,BUL
6,global,10,0.2651987793558802,BEN,BUL
6,local,10,0.30782118813310355,BEN,BUL
7,global,10,0.23194183126648216,BEN,BUL
7,local,10,0.2554973889019063,BEN,BUL
8,global,10,0.25351947637571487,BEN,BUL
8,local,10,0.2588504342985526,BEN,BUL
9,global,10,0.2586572858506493,BEN,BUL
9,local,10,0.2824313436718413,BEN,BUL
10,global,10,0.2588819935241735,BEN,BUL
10,local,10,0.27817439270226807,BEN,BUL
1,global,10,0.2631270349342151,ARA,CHI
1,local,10,0.30583714029064796,ARA,CHI
2,global,10,0.24038518865308764,ARA,CHI
2,local,10,0.24340609435050187,ARA,CHI
3,global,10,0.28586022509914044,ARA,CHI
3,local,10,0.35526424141930657,ARA,CHI
4,global,10,0.2800340012282811,ARA,CHI
4,local,10,0.29754539121132906,ARA,CHI
5,global,10,0.2756907949608728,ARA,CHI
5,local,10,0.38339285829756226,ARA,CHI
6,global,10,0.30693254656029517,ARA,CHI
6,local,10,0.4002479261980917,ARA,CHI
7,global,10,0.2831701626182975,ARA,CHI
7,local,10,0.30643278226427817,ARA,CHI
8,global,10,0.2650139632282808,ARA,CHI
8,local,10,0.2791201335641982,ARA,CHI
9,global,10,0.27892222438318537,ARA,CHI
9,local,10,0.3376281826107006,ARA,CHI
10,global,10,0.26929199116396174,ARA,CHI
10,local,10,0.293512582825765,ARA,CHI
1,global,10,0.22598499373586223,BEN,CHI
1,local,10,0.20462979989043562,BEN,CHI
2,global,10,0.23526309738475354,BEN,CHI
2,local,10,0.30368151506026625,BEN,CHI
3,global,10,0.2562975552951548,BEN,CHI
3,local,10,0.29209977714996016,BEN,CHI
4,global,10,0.26626344910683253,BEN,CHI
4,local,10,0.33158002947728055,BEN,CHI
5,global,10,0.22533112608491854,BEN,CHI
5,local,10,0.22363713608227398,BEN,CHI
6,global,10,0.29137292520309055,BEN,CHI
6,local,10,0.38749103557704045,BEN,CHI
7,global,10,0.2774856546239115,BEN,CHI
7,local,10,0.37575926550737304,BEN,CHI
8,global,10,0.2682620264054136,BEN,CHI
8,local,10,0.31375923203548217,BEN,CHI
9,global,10,0.2501066316694662,BEN,CHI
9,local,10,0.28333631845282203,BEN,CHI
10,global,10,0.25382296925624687,BEN,CHI
10,local,10,0.30637629416333356,BEN,CHI
1,global,10,0.24182460122945598,BUL,CHI
1,local,10,0.24163597900031378,BUL,CHI
2,global,10,0.2524516081089628,BUL,CHI
2,local,10,0.32195418365487255,BUL,CHI
3,global,10,0.2635445130726344,BUL,CHI
3,local,10,0.3655759008838849,BUL,CHI
4,global,10,0.28040914205467615,BUL,CHI
4,local,10,0.34723639482592916,BUL,CHI
5,global,10,0.25790557237951806,BUL,CHI
5,local,10,0.2832283361720791,BUL,CHI
6,global,10,0.3103571059365593,BUL,CHI
6,local,10,0.40780377050541444,BUL,CHI
7,global,10,0.24321010967941664,BUL,CHI
7,local,10,0.23740238399071883,BUL,CHI
8,global,10,0.2830708744059869,BUL,CHI
8,local,10,0.3182088224034937,BUL,CHI
9,global,10,0.27257717433580364,BUL,CHI
9,local,10,0.3211077470085172,BUL,CHI
10,global,10,0.25782748807946215,BUL,CHI
10,local,10,0.3137300470408799,BUL,CHI
1,global,10,0.28177556699034445,ARA,DUT
1,local,10,0.38706687879661006,ARA,DUT
2,global,10,0.25048272310586084,ARA,DUT
2,local,10,0.27134389335864584,ARA,DUT
3,global,10,0.2740309234373711,ARA,DUT
3,local,10,0.30601376253866064,ARA,DUT
4,global,10,0.26644048814949095,ARA,DUT
4,local,10,0.26676920930302794,ARA,DUT
5,global,10,0.28611859917141236,ARA,DUT
5,local,10,0.37607128964974756,ARA,DUT
6,global,10,0.26641498258329877,ARA,DUT
6,local,10,0.3102985214095844,ARA,DUT
7,global,10,0.2758479812716318,ARA,DUT
7,local,10,0.3223708580697914,ARA,DUT
8,global,10,0.2520413935249853,ARA,DUT
8,local,10,0.256943888876285,ARA,DUT
9,global,10,0.2594621676285148,ARA,DUT
9,local,10,0.2947527581980028,ARA,DUT
10,global,10,0.2913514031211688,ARA,DUT
10,local,10,0.31879407890753864,ARA,DUT
1,global,10,0.25461988250170514,BEN,DUT
1,local,10,0.3266147670855409,BEN,DUT
2,global,10,0.22836599299990984,BEN,DUT
2,local,10,0.2981420515430232,BEN,DUT
3,global,10,0.2331678439003148,BEN,DUT
3,local,10,0.2370544218146599,BEN,DUT
4,global,10,0.2515361258330298,BEN,DUT
4,local,10,0.28801862511416904,BEN,DUT
5,global,10,0.24302310159008694,BEN,DUT
5,local,10,0.2582855220485192,BEN,DUT
6,global,10,0.2541435230571626,BEN,DUT
6,local,10,0.2993549664800539,BEN,DUT
7,global,10,0.25973201785265443,BEN,DUT
7,local,10,0.33579236071619695,BEN,DUT
8,global,10,0.23540292457666592,BEN,DUT
8,local,10,0.25180448927111276,BEN,DUT
9,global,10,0.2411150148454888,BEN,DUT
9,local,10,0.2651672596022496,BEN,DUT
10,global,10,0.25016760124277293,BEN,DUT
10,local,10,0.30059625684651425,BEN,DUT
1,global,10,0.28120157490092823,BUL,DUT
1,local,10,0.368158175068654,BUL,DUT
2,global,10,0.28756439512628207,BUL,DUT
2,local,10,0.3757989190127319,BUL,DUT
3,global,10,0.26573254602264085,BUL,DUT
3,local,10,0.28772608702191127,BUL,DUT
4,global,10,0.2942946423187657,BUL,DUT
4,local,10,0.3256940258426321,BUL,DUT
5,global,10,0.2938968293945313,BUL,DUT
5,local,10,0.3370444615707594,BUL,DUT
6,global,10,0.2877842901711579,BUL,DUT
6,local,10,0.3253177522984304,BUL,DUT
7,global,10,0.26116192400028637,BUL,DUT
7,local,10,0.22964128423941907,BUL,DUT
8,global,10,0.2708637357448195,BUL,DUT
8,local,10,0.27065808854660944,BUL,DUT
9,global,10,0.26982854782896504,BUL,DUT
9,local,10,0.2859525840025322,BUL,DUT
10,global,10,0.3046316298182468,BUL,DUT
10,local,10,0.38335564221618934,BUL,DUT
1,global,10,0.2675561536046799,CHI,DUT
1,local,10,0.34209341207555827,CHI,DUT
2,global,10,0.2253934996460436,CHI,DUT
2,local,10,0.21134942130348972,CHI,DUT
3,global,10,0.25595276188154964,CHI,DUT
3,local,10,0.2716673830421802,CHI,DUT
4,global,10,0.2679276692294723,CHI,DUT
4,local,10,0.31078903358795873,CHI,DUT
5,global,10,0.26551736444994706,CHI,DUT
5,local,10,0.3002242373004959,CHI,DUT
6,global,10,0.30116944011745306,CHI,DUT
6,local,10,0.4124327453150889,CHI,DUT
7,global,10,0.2670455964613038,CHI,DUT
7,local,10,0.2987701587380651,CHI,DUT
8,global,10,0.26545251563347716,CHI,DUT
8,local,10,0.2852617745699686,CHI,DUT
9,global,10,0.2505745940013517,CHI,DUT
9,local,10,0.29566953609426944,CHI,DUT
10,global,10,0.25407751497131315,CHI,DUT
10,local,10,0.27557613202826936,CHI,DUT
1,global,10,0.30913622585881506,ARA,ENG
1,local,10,0.462985191153309,ARA,ENG
2,global,10,0.29200540338609443,ARA,ENG
2,local,10,0.3376301355977804,ARA,ENG
3,global,10,0.30808725701954287,ARA,ENG
3,local,10,0.3957247781901453,ARA,ENG
4,global,10,0.280805251889764,ARA,ENG
4,local,10,0.28908017930435226,ARA,ENG
5,global,10,0.274173869751052,ARA,ENG
5,local,10,0.33329122887292034,ARA,ENG
6,global,10,0.30476521981682203,ARA,ENG
6,local,10,0.3670926541388827,ARA,ENG
7,global,10,0.30229480011146503,ARA,ENG
7,local,10,0.36226707412960085,ARA,ENG
8,global,10,0.25647875265841186,ARA,ENG
8,local,10,0.25953142712860705,ARA,ENG
9,global,10,0.2923501427976636,ARA,ENG
9,local,10,0.3761607209978981,ARA,ENG
10,global,10,0.267465901226173,ARA,ENG
10,local,10,0.25520623624737515,ARA,ENG
1,global,10,0.2745898989013208,BEN,ENG
1,local,10,0.35826890638642755,BEN,ENG
2,global,10,0.26600463123731477,BEN,ENG
2,local,10,0.2881809068510005,BEN,ENG
3,global,10,0.28761327396257663,BEN,ENG
3,local,10,0.3448023711398511,BEN,ENG
4,global,10,0.27421736830549714,BEN,ENG
4,local,10,0.32827754609240856,BEN,ENG
5,global,10,0.24585128404244894,BEN,ENG
5,local,10,0.24026366968802954,BEN,ENG
6,global,10,0.27751643647814184,BEN,ENG
6,local,10,0.3251582759325097,BEN,ENG
7,global,10,0.29996255673611233,BEN,ENG
7,local,10,0.4138622157979971,BEN,ENG
8,global,10,0.25890822117367823,BEN,ENG
8,local,10,0.2671836910699075,BEN,ENG
9,global,10,0.2620062980490737,BEN,ENG
9,local,10,0.3095309659927118,BEN,ENG
10,global,10,0.2637063188980213,BEN,ENG
10,local,10,0.28532806113698495,BEN,ENG
1,global,10,0.27244253968239607,BUL,ENG
1,local,10,0.3611823975751446,BUL,ENG
2,global,10,0.2971009936832757,BUL,ENG
2,local,10,0.4324108952783988,BUL,ENG
3,global,10,0.29052803950383765,BUL,ENG
3,local,10,0.36879782095280367,BUL,ENG
4,global,10,0.2888068885060582,BUL,ENG
4,local,10,0.36509850865153076,BUL,ENG
5,global,10,0.24800194205392492,BUL,ENG
5,local,10,0.24757166249910167,BUL,ENG
6,global,10,0.28236121870394265,BUL,ENG
6,local,10,0.31786863039947816,BUL,ENG
7,global,10,0.24714099805348438,BUL,ENG
7,local,10,0.2362498556452067,BUL,ENG
8,global,10,0.26755037261861636,BUL,ENG
8,local,10,0.2854960887705767,BUL,ENG
9,global,10,0.27038244007349505,BUL,ENG
9,local,10,0.32204205982211775,BUL,ENG
10,global,10,0.2603204919961844,BUL,ENG
10,local,10,0.2691661659367088,BUL,ENG
1,global,10,0.273779427253821,CHI,ENG
1,local,10,0.3395261569054745,CHI,ENG
2,global,10,0.24687600226074657,CHI,ENG
2,local,10,0.2814678653311248,CHI,ENG
3,global,10,0.2792580174877824,CHI,ENG
3,local,10,0.3288758756655099,CHI,ENG
4,global,10,0.2670689666098359,CHI,ENG
4,local,10,0.3285981704626434,CHI,ENG
5,global,10,0.21692501624359867,CHI,ENG
5,local,10,0.2115698893744449,CHI,ENG
6,global,10,0.31087177870246174,CHI,ENG
6,local,10,0.42207971891184853,CHI,ENG
7,global,10,0.26891724054399635,CHI,ENG
7,local,10,0.32027347059285627,CHI,ENG
8,global,10,0.2760178822395707,CHI,ENG
8,local,10,0.3159637805193579,CHI,ENG
