1,global,25,0.23767721984700796,FRE,NEP
1,local,25,0.3198495114885154,FRE,NEP
2,global,25,0.2437534770776607,FRE,NEP
2,local,25,0.3287270367314723,FRE,NEP
3,global,25,0.2259230540658237,FRE,NEP
3,local,25,0.27699052959804527,FRE,NEP
4,global,25,0.2173891645247371,FRE,NEP
4,local,25,0.24562337955563762,FRE,NEP
5,global,25,0.258882340720498,FRE,NEP
5,local,25,0.41071463153831367,FRE,NEP
6,global,25,0.16198729016925908,FRE,NEP
6,local,25,0.2257439856827499,FRE,NEP
7,global,25,0.22545388870541028,FRE,NEP
7,local,25,0.264878695703358,FRE,NEP
8,global,25,0.21505492880566812,FRE,NEP
8,local,25,0.2598299502152988,FRE,NEP
9,global,25,0.2745873479469795,FRE,NEP
9,local,25,0.4916158698482804,FRE,NEP
10,global,25,0.22485843048335213,FRE,NEP
10,local,25,0.30214128719804334,FRE,NEP
11,global,25,0.19102042517721624,FRE,NEP
11,local,25,0.1424004886321648,FRE,NEP
12,global,25,0.23484916704351466,FRE,NEP
12,local,25,0.44165591413040106,FRE,NEP
13,global,25,0.22094559172464223,FRE,NEP
13,local,25,0.24500613973479712,FRE,NEP
14,global,25,0.19907953992552732,FRE,NEP
14,local,25,0.3269792497609999,FRE,NEP
15,global,25,0.2361222962079662,FRE,NEP
15,local,25,0.29567579285589385,FRE,NEP
16,global,25,0.19257397372629914,FRE,NEP
16,local,25,0.19271346156889768,FRE,NEP
17,global,25,0.2051115786189398,FRE,NEP
17,local,25,0.17858548623133133,FRE,NEP
18,global,25,0.22805420352621886,FRE,NEP
18,local,25,0.3359813472955005,FRE,NEP
19,global,25,0.22138727313394269,FRE,NEP
19,local,25,0.23204880525258462,FRE,NEP
20,global,25,0.2465386711685285,FRE,NEP
20,local,25,0.4034346765411237,FRE,NEP
21,global,25,0.2075988836309572,FRE,NEP
21,local,25,0.26813921032700455,FRE,NEP
22,global,25,0.22145435556788226,FRE,NEP
22,local,25,0.22324899842680643,FRE,NEP
23,global,25,0.24403234532069473,FRE,NEP
23,local,25,0.3419975127773022,FRE,NEP
24,global,25,0.2111045015686194,FRE,NEP
24,local,25,0.22556918108009036,FRE,NEP
25,global,25,0.20499893313920967,FRE,NEP
25,local,25,0.20602894895753393,FRE,NEP
1,global,25,0.2709129421761224,GER,NEP
1,local,25,0.42745623191754645,GER,NEP
2,global,25,0.2558999427649168,GER,NEP
2,local,25,0.31756441425499643,GER,NEP
3,global,25,0.25378081596757346,GER,NEP
3,local,25,0.31877972616570394,GER,NEP
4,global,25,0.2409724023395286,GER,NEP
4,local,25,0.3186501444511842,GER,NEP
5,global,25,0.2484038882614616,GER,NEP
5,local,25,0.32270673870701017,GER,NEP
6,global,25,0.17581146893275618,GER,NEP
