17,global,20,0.24880745118373426,CHI,DUT
17,local,20,0.26216215293952794,CHI,DUT
18,global,20,0.20566618294020006,CHI,DUT
18,local,20,0.20441519108303663,CHI,DUT
19,global,20,0.26006940789304167,CHI,DUT
19,local,20,0.2865714750936432,CHI,DUT
20,global,20,0.212803005957335,CHI,DUT
20,local,20,0.19650447432316567,CHI,DUT
1,global,20,0.28120959234899845,ARA,ENG
1,local,20,0.36678839617439896,ARA,ENG
2,global,20,0.2915278082540344,ARA,ENG
2,local,20,0.363722502469599,ARA,ENG
3,global,20,0.2676176477490151,ARA,ENG
3,local,20,0.2745844511811802,ARA,ENG
4,global,20,0.23665899851318178,ARA,ENG
4,local,20,0.281932180582714,ARA,ENG
5,global,20,0.24029134289710613,ARA,ENG
5,local,20,0.27510603254668475,ARA,ENG
6,global,20,0.2903708157654193,ARA,ENG
6,local,20,0.39397990802119864,ARA,ENG
7,global,20,0.299185150230618,ARA,ENG
7,local,20,0.4844609380398115,ARA,ENG
8,global,20,0.2804778636191865,ARA,ENG
8,local,20,0.3592319303715725,ARA,ENG
9,global,20,0.3290300968700957,ARA,ENG
9,local,20,0.5512589436031256,ARA,ENG
10,global,20,0.25514608810998074,ARA,ENG
10,local,20,0.28729389641051184,ARA,ENG
11,global,20,0.27176430294869436,ARA,ENG
11,local,20,0.27671372444363385,ARA,ENG
12,global,20,0.26517832932308977,ARA,ENG
12,local,20,0.312448507275754,ARA,ENG
13,global,20,0.2741938912540198,ARA,ENG
13,local,20,0.41888477322496476,ARA,ENG
14,global,20,0.25232199625635077,ARA,ENG
14,local,20,0.28079952362820054,ARA,ENG
15,global,20,0.2967726835117055,ARA,ENG
15,local,20,0.36412675259783567,ARA,ENG
16,global,20,0.27711829921195474,ARA,ENG
16,local,20,0.3245417406063181,ARA,ENG
17,global,20,0.3009190253460139,ARA,ENG
17,local,20,0.4278927211457999,ARA,ENG
18,global,20,0.2550558286393876,ARA,ENG
18,local,20,0.2782488943244938,ARA,ENG
19,global,20,0.26893011117395305,ARA,ENG
19,local,20,0.333656761374327,ARA,ENG
20,global,20,0.21864802951008794,ARA,ENG
20,local,20,NA,ARA,ENG
1,global,20,0.27961071718703734,BEN,ENG
1,local,20,0.35648737861827573,BEN,ENG
2,global,20,0.26621672454084133,BEN,ENG
2,local,20,0.29041518011469203,BEN,ENG
3,global,20,0.23641115504447574,BEN,ENG
3,local,20,0.207310087650121,BEN,ENG
4,global,20,0.2598135401855751,BEN,ENG
4,local,20,0.26854124441090854,BEN,ENG
5,global,20,0.25955833551226104,BEN,ENG
5,local,20,0.3029450806304712,BEN,ENG
6,global,20,0.2835501490791907,BEN,ENG
6,local,20,0.345830483498705,BEN,ENG
7,global,20,0.29171938342882614,BEN,ENG
7,local,20,0.445065983917488,BEN,ENG
8,global,20,0.28070766129438096,BEN,ENG
8,local,20,0.37258272145682325,BEN,ENG
9,global,20,0.3212916842148243,BEN,ENG
9,local,20,0.4605365482024266,BEN,ENG
10,global,20,0.23674928520332245,BEN,ENG
10,local,20,0.22712023562876665,BEN,ENG
11,global,20,0.26125652677742206,BEN,ENG
11,local,20,0.2726916484894355,BEN,ENG
12,global,20,0.2591172922599284,BEN,ENG
12,local,20,0.3318645730608085,BEN,ENG
13,global,20,0.23997616967194507,BEN,ENG
13,local,20,0.25481483421976625,BEN,ENG
14,global,20,0.27768666086590554,BEN,ENG
14,local,20,0.33756944959296264,BEN,ENG
15,global,20,0.28411208251298825,BEN,ENG
15,local,20,0.4237260355959635,BEN,ENG
16,global,20,0.2597172605408884,BEN,ENG
16,local,20,0.2983358576571974,BEN,ENG
17,global,20,0.30927770435512425,BEN,ENG
17,local,20,0.4377697838953871,BEN,ENG
18,global,20,0.29975466539535084,BEN,ENG
18,local,20,0.396178180727199,BEN,ENG
19,global,20,0.32187695948554607,BEN,ENG
19,local,20,0.47642310460447124,BEN,ENG
20,global,20,0.2487214101039319,BEN,ENG
20,local,20,0.2922385032139544,BEN,ENG
1,global,20,0.2545005233778863,BUL,ENG
1,local,20,0.20575953737484398,BUL,ENG
2,global,20,0.27332592480044987,BUL,ENG
2,local,20,0.33218629456399,BUL,ENG
3,global,20,0.24741198645948406,BUL,ENG
3,local,20,0.25447157498134065,BUL,ENG
4,global,20,0.2529905826554648,BUL,ENG
4,local,20,0.27721921923207093,BUL,ENG
5,global,20,0.23256753049009377,BUL,ENG
5,local,20,0.26031261405761535,BUL,ENG
6,global,20,0.2709026446697571,BUL,ENG
6,local,20,0.2985605949026785,BUL,ENG
7,global,20,0.32269040916436154,BUL,ENG
7,local,20,0.5710178981774436,BUL,ENG
8,global,20,0.2784858758961948,BUL,ENG
8,local,20,0.3473706826231918,BUL,ENG
9,global,20,0.30202337542001234,BUL,ENG
9,local,20,0.401718794332955,BUL,ENG
10,global,20,0.2922810662747375,BUL,ENG
10,local,20,0.3945655497887599,BUL,ENG
11,global,20,0.2747687800996703,BUL,ENG
11,local,20,0.3344427583679569,BUL,ENG
12,global,20,0.25937358257291826,BUL,ENG
12,local,20,0.3330519429406116,BUL,ENG
13,global,20,0.2376801249524141,BUL,ENG
13,local,20,0.22222555492827611,BUL,ENG
14,global,20,0.2747379660681507,BUL,ENG
14,local,20,0.2792682084968664,BUL,ENG
15,global,20,0.29078213275289283,BUL,ENG
15,local,20,0.3442537710836299,BUL,ENG
16,global,20,0.2658755025308481,BUL,ENG
16,local,20,0.3033503062460918,BUL,ENG
17,global,20,0.2766133771921912,BUL,ENG
17,local,20,0.3460655065763489,BUL,ENG
18,global,20,0.28319936666012263,BUL,ENG
18,local,20,0.33756009154742445,BUL,ENG
19,global,20,0.2526199832969548,BUL,ENG
19,local,20,0.22376341254023982,BUL,ENG
20,global,20,0.2846769143058864,BUL,ENG
20,local,20,0.34068137126361137,BUL,ENG
1,global,20,0.2806468895302968,CHI,ENG
1,local,20,0.4152269969147341,CHI,ENG
2,global,20,0.27170339549086886,CHI,ENG
2,local,20,0.3108759509750876,CHI,ENG
3,global,20,0.2530490770136533,CHI,ENG
3,local,20,0.2791728262878149,CHI,ENG
4,global,20,0.2154149011043484,CHI,ENG
4,local,20,0.23429519641881452,CHI,ENG
5,global,20,0.25679333885959627,CHI,ENG
5,local,20,0.2943344883343233,CHI,ENG
6,global,20,0.33036074499625734,CHI,ENG
6,local,20,0.5026602772629718,CHI,ENG
7,global,20,0.26465352042049595,CHI,ENG
7,local,20,0.4748548635075775,CHI,ENG
8,global,20,0.27895352265218776,CHI,ENG
8,local,20,0.4184396707113525,CHI,ENG
9,global,20,0.3183388180822536,CHI,ENG
9,local,20,0.5067874430137503,CHI,ENG
10,global,20,0.24661625268834134,CHI,ENG
10,local,20,0.2865104552153546,CHI,ENG
11,global,20,0.21905529016935238,CHI,ENG
11,local,20,0.20155605325234444,CHI,ENG
12,global,20,0.23659204826298552,CHI,ENG
12,local,20,0.28303456682012496,CHI,ENG
13,global,20,0.23563342813049887,CHI,ENG
13,local,20,0.24486728433155042,CHI,ENG
14,global,20,0.28559445679263795,CHI,ENG
14,local,20,0.3306868442584989,CHI,ENG
15,global,20,0.28362333101572024,CHI,ENG
15,local,20,0.36324388444791755,CHI,ENG
16,global,20,0.24330004766972416,CHI,ENG
16,local,20,0.26838348723722255,CHI,ENG
17,global,20,0.2683204387761857,CHI,ENG
17,local,20,0.3113392092572179,CHI,ENG
18,global,20,0.2278645493909998,CHI,ENG
18,local,20,0.21617687127939478,CHI,ENG
19,global,20,0.2629163011461295,CHI,ENG
19,local,20,0.30167213884227684,CHI,ENG
20,global,20,0.2350043918682871,CHI,ENG
20,local,20,0.26359177710523074,CHI,ENG
1,global,20,0.24445874916627947,DUT,ENG
1,local,20,0.31593992082541833,DUT,ENG
2,global,20,0.2695324667261304,DUT,ENG
2,local,20,0.3372226445466334,DUT,ENG
3,global,20,0.23849384797569506,DUT,ENG
3,local,20,0.24209082566080417,DUT,ENG
4,global,20,0.23807396294607713,DUT,ENG
4,local,20,0.28897763851364744,DUT,ENG
5,global,20,0.24666922035287903,DUT,ENG
5,local,20,0.2957723364781527,DUT,ENG
6,global,20,0.2573154867998206,DUT,ENG
6,local,20,0.29326005577220554,DUT,ENG
7,global,20,0.2735330424659006,DUT,ENG
7,local,20,0.4189716164691429,DUT,ENG
8,global,20,0.2532228757397185,DUT,ENG
8,local,20,0.35793166297757506,DUT,ENG
9,global,20,0.2965995739156417,DUT,ENG
9,local,20,0.46937951445628245,DUT,ENG
10,global,20,0.2614330721661279,DUT,ENG
10,local,20,0.3005875386465621,DUT,ENG
11,global,20,0.2432535253178349,DUT,ENG
11,local,20,0.2620525797548767,DUT,ENG
12,global,20,0.24052563715500586,DUT,ENG
12,local,20,0.3145925784596344,DUT,ENG
13,global,20,0.2301252952591029,DUT,ENG
13,local,20,0.2793762981418557,DUT,ENG
14,global,20,0.2747048671622366,DUT,ENG
14,local,20,0.4003502949646801,DUT,ENG
15,global,20,0.26825160098282363,DUT,ENG
15,local,20,0.355598872066659,DUT,ENG
16,global,20,0.2329283227704988,DUT,ENG
16,local,20,0.2748557791744245,DUT,ENG
17,global,20,0.24471717577616692,DUT,ENG
17,local,20,0.30516768826464163,DUT,ENG
18,global,20,0.23968561109177572,DUT,ENG
18,local,20,0.25470504683320794,DUT,ENG
19,global,20,0.260741907465583,DUT,ENG
19,local,20,0.32004597777085486,DUT,ENG
20,global,20,0.2369667328014496,DUT,ENG
20,local,20,0.26069825205751773,DUT,ENG
1,global,20,0.2812455831116717,ARA,FAS
1,local,20,0.3034072458565169,ARA,FAS
2,global,20,0.30892934300822544,ARA,FAS
2,local,20,0.3765647172783605,ARA,FAS
3,global,20,0.3145264494514297,ARA,FAS
3,local,20,0.42319923405099025,ARA,FAS
4,global,20,0.2923812802058215,ARA,FAS
4,local,20,0.41104365804557275,ARA,FAS
5,global,20,0.22679933677969752,ARA,FAS
5,local,20,0.19966571694243154,ARA,FAS
