1,global,50,0.21358030634108538,ARA,BEN
1,local,50,-0.41232031642663225,ARA,BEN
2,global,50,0.20039684786062015,ARA,BEN
2,local,50,0.3447203302530749,ARA,BEN
3,global,50,0.19057799814721804,ARA,BEN
3,local,50,0.29668501480479237,ARA,BEN
4,global,50,0.2752524199760098,ARA,BEN
4,local,50,0.3894781600654694,ARA,BEN
5,global,50,0.2577267382080565,ARA,BEN
5,local,50,0.3259519243934901,ARA,BEN
6,global,50,0.24056094913432824,ARA,BEN
6,local,50,0.3440847400260553,ARA,BEN
7,global,50,0.2433100564279293,ARA,BEN
7,local,50,0.3105690868721874,ARA,BEN
8,global,50,0.18356699683513372,ARA,BEN
8,local,50,0.14221370606343492,ARA,BEN
9,global,50,0.2582376091569193,ARA,BEN
9,local,50,0.30723215127209846,ARA,BEN
10,global,50,0.22188307345612596,ARA,BEN
10,local,50,0.2256512935691429,ARA,BEN
11,global,50,0.2827778345105906,ARA,BEN
11,local,50,0.33056172858920024,ARA,BEN
12,global,50,0.27767308925430595,ARA,BEN
12,local,50,0.38266406499137506,ARA,BEN
13,global,50,0.22728147148927852,ARA,BEN
13,local,50,0.21496504406699485,ARA,BEN
14,global,50,0.26462511369402747,ARA,BEN
14,local,50,0.34560464412081704,ARA,BEN
15,global,50,0.27456085274542075,ARA,BEN
15,local,50,0.3049720798031339,ARA,BEN
16,global,50,0.2342996927699718,ARA,BEN
16,local,50,0.2666448386115217,ARA,BEN
17,global,50,0.23415763038729254,ARA,BEN
17,local,50,0.169233301548802,ARA,BEN
18,global,50,0.2449763513168334,ARA,BEN
18,local,50,0.2775926903085726,ARA,BEN
19,global,50,0.2326175029841267,ARA,BEN
19,local,50,0.21437741689920864,ARA,BEN
20,global,50,0.23810090050011967,ARA,BEN
20,local,50,0.2853448625404864,ARA,BEN
21,global,50,0.2534789362123378,ARA,BEN
21,local,50,0.33839335467248766,ARA,BEN
22,global,50,0.2645135008878394,ARA,BEN
22,local,50,0.28850433751192545,ARA,BEN
23,global,50,0.22488995501909262,ARA,BEN
23,local,50,0.1620687282058039,ARA,BEN
24,global,50,0.27723738959643285,ARA,BEN
24,local,50,0.4891576851894238,ARA,BEN
25,global,50,0.2006577095152648,ARA,BEN
25,local,50,0.1913943619333001,ARA,BEN
26,global,50,0.2304751161233699,ARA,BEN
26,local,50,0.3147787885614478,ARA,BEN
27,global,50,0.25215952592965546,ARA,BEN
27,local,50,0.2806112096340936,ARA,BEN
28,global,50,0.2705283042907711,ARA,BEN
28,local,50,0.4096934986388648,ARA,BEN
29,global,50,0.24733484627528546,ARA,BEN
29,local,50,0.21327445147237675,ARA,BEN
30,global,50,0.259514087889789,ARA,BEN
30,local,50,0.2678580001459239,ARA,BEN
31,global,50,0.25854096823381273,ARA,BEN
31,local,50,0.39385257672727214,ARA,BEN
32,global,50,0.2692085372796612,ARA,BEN
32,local,50,0.2920439693529922,ARA,BEN
33,global,50,0.2575066361145578,ARA,BEN
33,local,50,0.3339694752635959,ARA,BEN
34,global,50,0.25522943034348244,ARA,BEN
34,local,50,0.37011767480093893,ARA,BEN
35,global,50,0.2581090999707431,ARA,BEN
35,local,50,0.1138137310102439,ARA,BEN
36,global,50,0.319367439609309,ARA,BEN
36,local,50,0.5208042708165547,ARA,BEN
37,global,50,0.30584775560749544,ARA,BEN
37,local,50,0.5545014919319413,ARA,BEN
38,global,50,0.26374206221100527,ARA,BEN
38,local,50,0.4361167405972136,ARA,BEN
39,global,50,0.25812771221861053,ARA,BEN
39,local,50,0.3998362782235385,ARA,BEN
40,global,50,0.24788079951963404,ARA,BEN
40,local,50,0.38340880707563224,ARA,BEN
41,global,50,0.24966318601357748,ARA,BEN
41,local,50,NA,ARA,BEN
42,global,50,0.29015359828957854,ARA,BEN
42,local,50,0.4433616199964427,ARA,BEN
43,global,50,0.27690694515262254,ARA,BEN
43,local,50,0.6519792754516921,ARA,BEN
44,global,50,0.31286760863919383,ARA,BEN
44,local,50,0.48063663433055615,ARA,BEN
45,global,50,0.23189463150530215,ARA,BEN
45,local,50,0.6091929140094197,ARA,BEN
46,global,50,0.3096502154856136,ARA,BEN
46,local,50,0.5334194367152574,ARA,BEN
47,global,50,0.25829902092315216,ARA,BEN
