250,global,1,0.24761136174003315,91798,ar,bg
250,global,2,0.10604843959286754,104880,ar,bg
250,global,3,0.1931070911917741,170170,ar,bg
250,global,4,0.16374730042013322,59058,ar,bg
250,global,5,0.21776528736014414,144078,ar,bg
250,global,6,0.20442924606133872,131020,ar,bg
250,global,7,0.21484923602449216,467928,ar,bg
250,global,8,0.20162587773958357,117954,ar,bg
250,global,9,0.36281788772055157,19704,ar,bg
250,global,10,0.19777796391700317,39390,ar,bg
250,global,11,0.25095610660687734,209248,ar,bg
250,global,12,0.19496483933335243,429330,ar,bg
250,global,13,0.22348747703666078,124488,ar,bg
250,global,14,0.25683184739608117,117954,ar,bg
250,global,15,0.24475616498093883,85254,ar,bg
250,global,16,0.2373833062666913,183204,ar,bg
250,global,17,0.24797576958674425,274218,ar,bg
250,global,18,0.184912995958155,111418,ar,bg
250,global,19,0.2562005475649275,91798,ar,bg
250,global,20,0.1948504229384652,157128,ar,bg
250,global,21,0.19581846649208057,163650,ar,bg
250,global,22,0.22051801100009388,131020,ar,bg
250,global,23,0.18862372243759265,124488,ar,bg
250,global,24,0.1929329830003932,65610,ar,bg
250,global,25,0.15553924399647082,209248,ar,bg
250,global,26,0.23320222158162976,338988,ar,bg
250,global,27,0.14829374129401168,72160,ar,bg
250,global,28,0.26728826569876063,137550,ar,bg
250,global,29,0.16394852543631083,39390,ar,bg
250,global,30,0.242885768535855,72160,ar,bg
250,global,31,0.2638841902199953,72160,ar,bg
250,global,32,0.20914251913103626,222258,ar,bg
250,global,33,0.1344618784604025,196230,ar,bg
250,global,35,0.2557096122272952,104880,ar,bg
250,global,36,0.19465284102451197,124488,ar,bg
250,global,37,0.21723332963297293,45948,ar,bg
250,global,38,0.21067764515793677,137550,ar,bg
250,global,39,0.16790207031532986,183204,ar,bg
250,global,40,0.24106273688752258,163650,ar,bg
250,global,41,0.26901970590990876,157128,ar,bg
250,global,42,0.17621638720860602,228760,ar,bg
250,global,43,0.20052984356389894,72160,ar,bg
250,global,44,0.15028082355396474,222258,ar,bg
250,global,45,0.1896890184691495,150604,ar,bg
250,global,46,0.1564028471407422,313104,ar,bg
250,global,47,0.20997914322874153,131020,ar,bg
250,global,48,0.2453129644449817,98340,ar,bg
250,global,49,0.2115366541099517,45948,ar,bg
250,global,50,0.23107196029373864,104880,ar,bg
250,global,51,0.20121929995911084,32830,ar,bg
250,global,52,0.19452796194336486,131020,ar,bg
250,global,53,0.23118886242589592,144078,ar,bg
250,global,54,0.21859775648414906,685290,ar,bg
250,global,55,0.21815576080658022,98340,ar,bg
250,global,56,0.27357292794506505,65610,ar,bg
250,global,57,0.16977307737691388,371298,ar,bg
250,global,58,0.1384678752492464,52504,ar,bg
250,global,59,0.20890730245204933,189718,ar,bg
250,global,60,0.20786045592145108,104880,ar,bg
250,global,61,0.2162853333032374,189718,ar,bg
250,global,62,0.19256107244285245,170170,ar,bg
250,global,63,0.2199245062561282,306628,ar,bg
250,global,64,0.2329929609222293,144078,ar,bg
250,global,65,0.1014080180914319,13138,ar,bg
