lang,cluster1,cluster2,cos_dist,quartile,decile
zh,12,2,0.9853866655332119,4,10
zh,13,2,0.9621898177725506,4,10
zh,14,2,0.9902061886946283,4,10
zh,15,2,0.949839721087302,2,4
zh,16,2,0.9857493025362308,4,10
zh,17,2,0.9581886677345319,2,5
zh,18,2,0.9609422724357087,3,7
zh,19,2,0.951035860208726,2,5
zh,20,2,0.9776129070136361,4,10
zh,21,2,0.9560369206777202,3,6
zh,22,2,0.9634652858218152,4,10
zh,23,2,0.9553780668841532,3,6
zh,24,2,0.9510184852599992,3,6
zh,25,2,0.9844746409787087,4,10
zh,26,2,0.9620483546870953,4,9
zh,27,2,0.9493974415976068,3,6
zh,28,2,0.9496105567383992,3,6
zh,29,2,0.9719036643105896,4,9
zh,30,2,0.950212013635805,3,6
zh,31,2,0.9770188645145692,4,10
zh,32,2,0.9641351678874787,4,10
zh,33,2,0.9673848488703488,4,9
zh,34,2,0.9635171906496575,4,9
zh,35,2,0.9901449589623578,4,10
zh,36,2,0.9422386229195677,4,9
zh,37,2,0.9613461366307323,3,7
zh,38,2,0.8935536823691002,3,6
zh,39,2,0.9747460117078759,4,10
zh,40,2,0.9590965056588466,3,7
zh,41,2,0.9486141103801055,3,8
zh,42,2,0.9540781552726302,3,6
zh,43,2,0.9812964185921018,4,10
zh,44,2,0.9596617580878138,3,6
zh,45,2,0.9499835950320915,2,5
zh,46,2,0.995480953253526,4,10
zh,47,2,0.9683604054733267,4,8
zh,48,2,0.9895661144727759,4,10
zh,49,2,0.9503893221031433,3,7
zh,50,2,0.9864033084336834,4,10
zh,1,3,0.9586197345778903,3,6
zh,2,3,0.9629275061174832,3,6
zh,3,3,1,4,10
zh,4,3,0.955651343921358,1,2
zh,5,3,0.9700050301683937,3,7
zh,6,3,0.928655934070959,1,2
zh,7,3,0.9489805854204412,1,2
zh,8,3,0.9518183543964431,1,2
zh,9,3,0.9529815598127125,2,5
zh,10,3,0.8504142202291292,1,3
zh,11,3,0.9280351003062227,1,2
zh,12,3,0.9657787983969497,3,8
zh,13,3,0.9437892301291068,2,5
zh,14,3,0.9759560184024625,4,8
zh,15,3,0.9388702744149285,1,2
zh,16,3,0.9515013541571951,2,3
zh,17,3,0.9493375025426513,1,3
zh,18,3,0.952524034456321,2,4
zh,19,3,0.9432487171508802,1,3
zh,20,3,0.9511381698576326,2,3
zh,21,3,0.9472298310588443,2,3
zh,22,3,0.9353700648807249,1,3
zh,23,3,0.940417964772694,1,2
zh,24,3,0.9586030494987593,3,7
zh,25,3,0.9545744475712401,2,5
zh,26,3,0.9497333918775633,2,5
zh,27,3,0.938645292220174,1,2
zh,28,3,0.9468088550268703,2,5
zh,29,3,0.9360028193333307,1,2
zh,30,3,0.9566576597755736,3,7
zh,31,3,0.93798801612114735,2,5
zh,32,3,0.9559181203735886,4,9
zh,33,3,0.9275173506565849,1,1
zh,34,3,0.9418608492363677,1,2
zh,35,3,0.9721420182303054,3,8
zh,36,3,0.9081612121115759,1,1
zh,37,3,0.970316934401323,4,9
zh,38,3,0.8784581645511628,1,2
zh,39,3,0.9479043129078685,2,4
zh,40,3,0.9455626083458555,1,3
zh,41,3,0.9290574551389639,1,2
zh,42,3,0.9659096018328276,4,10
zh,43,3,0.9506444644995911,1,3
zh,44,3,0.9485793643821958,1,2
zh,45,3,0.9383263877432512,1,2
zh,46,3,0.9650569574705784,3,6
zh,47,3,0.9748901645085687,4,10
zh,48,3,0.9693800927333817,3,6
zh,49,3,0.927251164309432,1,1
zh,50,3,0.9582402357350225,2,5
zh,1,4,0.9538747243126469,2,5
zh,2,4,0.9675632294084843,3,7
zh,3,4,0.955651343921358,3,7
zh,4,4,1,4,10
zh,5,4,0.9789892959180281,4,9
zh,6,4,0.9559370214967656,4,9
zh,7,4,0.9657082556991031,3,6
zh,8,4,0.9896197036272067,4,10
zh,9,4,0.9574125829780268,3,6
zh,10,4,0.8864742517338097,4,10
zh,11,4,0.9641878370685002,4,10
zh,12,4,0.9603705858710554,3,7
zh,13,4,0.9642736287062356,4,10
zh,14,4,0.9611435889418404,3,6
zh,15,4,0.9628036737286011,4,9
zh,16,4,0.9674567697339196,3,6
zh,17,4,0.9801265331404883,4,10
zh,18,4,0.9842920052750833,4,10
zh,19,4,0.9812010664282876,4,10
zh,20,4,0.9605799804308717,3,6
zh,21,4,0.9800436280870092,4,10
zh,22,4,0.9530758008282044,3,7
zh,23,4,0.9773791767134032,4,10
zh,24,4,0.9737112886163986,4,10
zh,25,4,0.9614733485608006,3,7
zh,26,4,0.9655305146591245,4,10
zh,27,4,0.9715722260254973,4,10
zh,28,4,0.9722277434054648,4,10
zh,29,4,0.9600558659535869,3,6
zh,30,4,0.9682009350491012,4,10
zh,31,4,0.9485866361575155,3,7
zh,32,4,0.9372367732883669,2,5
zh,33,4,0.9526682575263572,3,7
zh,34,4,0.9558778367690575,3,6
zh,35,4,0.9606033303040026,3,6
zh,36,4,0.9214517812359565,2,5
zh,37,4,0.9578867233174042,3,7
zh,38,4,0.9122625858190281,4,9
zh,39,4,0.9643295433270745,3,8
zh,40,4,0.9666379438556774,4,10
zh,41,4,0.9587906922638137,4,10
zh,42,4,0.9678202772257665,4,10
zh,43,4,0.9701182507694956,3,8
zh,44,4,0.9840199607227859,4,10
zh,45,4,0.9803842095581121,4,10
zh,46,4,0.9692010995325071,3,7
zh,47,4,0.9678987134951712,4,8
zh,48,4,0.9861615820318826,4,10
zh,49,4,0.9666289783289725,4,9
zh,50,4,0.9668028562567494,3,7
zh,1,5,0.9561894013339755,3,6
zh,2,5,0.9867348025794578,4,9
zh,3,5,0.9700050301683937,4,9
zh,4,5,0.9789892959180281,4,9
zh,5,5,1,4,10
zh,6,5,0.9423152770816001,2,5
zh,7,5,0.966006202955292,3,7
zh,8,5,0.9717216093530566,4,8
zh,9,5,0.9631628061670744,3,8
zh,10,5,0.8635299184623305,3,6
zh,11,5,0.9492517771606523,4,8
zh,12,5,0.9796611191311302,4,9
zh,13,5,0.9678292332254849,4,10
zh,14,5,0.9826660056289906,4,9
zh,15,5,0.9470527856816475,1,3
zh,16,5,0.9716435694659427,3,8
zh,17,5,0.9716969184348639,4,9
zh,18,5,0.9736251265213044,4,9
zh,19,5,0.9616940305364584,3,7
zh,20,5,0.9682903164394151,4,8
zh,21,5,0.9660089256115139,3,8
zh,22,5,0.9512635944704603,3,6
zh,23,5,0.968395875115518,4,8
zh,24,5,0.9644777909516274,4,8
zh,25,5,0.9800471894591196,4,10
zh,26,5,0.96166537348951,4,8
zh,27,5,0.965333160866861,4,10
zh,28,5,0.9638288267162239,4,8
zh,29,5,0.9594482189241559,3,6
zh,30,5,0.9641578307784358,4,9
zh,31,5,0.965661769865907,4,9
zh,32,5,0.9554404932994416,4,8
zh,33,5,0.9502120097274136,3,6
zh,34,5,0.9559718180117327,3,7
zh,35,5,0.9836258966417574,4,9
zh,36,5,0.9306327479454668,3,7
zh,37,5,0.9622912552898542,4,8
zh,38,5,0.9058848802417856,4,9
zh,39,5,0.9606027691747233,3,7
zh,40,5,0.9565819024133592,3,7
zh,41,5,0.9466056220301329,3,7
zh,42,5,0.9575244237304766,3,7
zh,43,5,0.9656734899851809,3,6
zh,44,5,0.9693576212620816,4,9
zh,45,5,0.9592998214436769,3,7
zh,46,5,0.9826407296611052,4,9
zh,47,5,0.9745764492940808,4,9
zh,48,5,0.9933463988511979,4,10
zh,49,5,0.958507976625593,4,9
zh,50,5,0.9755600536936176,4,8
zh,1,6,0.9370232126929933,1,2
zh,2,6,0.9492456845734654,1,2
zh,3,6,0.928655934070959,1,2
zh,4,6,0.9559370214967656,1,3
zh,5,6,0.9423152770816001,1,1
zh,6,6,1,4,10
zh,7,6,0.9527042180087201,1,3
zh,8,6,0.952159989500688,1,3
zh,9,6,0.9446855240579768,1,2
zh,10,6,0.8412245969009658,1,2
zh,11,6,0.9554741543526217,4,9
zh,12,6,0.9382834917639467,1,2
zh,13,6,0.9244443288447545,1,1
zh,14,6,0.9412005863671371,1,2
zh,15,6,0.9530906287750806,2,5
zh,16,6,0.9494381057811541,1,2
zh,17,6,0.94316502740503,1,2
zh,18,6,0.9414474769890843,1,2
zh,19,6,0.9421543035602947,1,2
zh,20,6,0.939546098536957,1,1
zh,21,6,0.9411740217523911,1,2
zh,22,6,0.9586952399148211,3,8
zh,23,6,0.9380338714314198,1,2
zh,24,6,0.9299564990497384,1,1
zh,25,6,0.9452970666391868,1,3
zh,26,6,0.9438110137433124,1,3
zh,27,6,0.9484281828220549,3,6
zh,28,6,0.9289477679962143,1,2
zh,29,6,0.962939920270296,3,7
zh,30,6,0.9236786735902842,1,1
zh,31,6,0.9332641226592835,2,3
zh,32,6,0.923659672776652,1,2
zh,33,6,0.9514960027222934,3,6
zh,34,6,0.9436883653682144,1,3
zh,35,6,0.9416373062356753,1,2
zh,36,6,0.9085159629780984,1,2
zh,37,6,0.9337161068381163,1,2
zh,38,6,0.8819769809803646,1,2
zh,39,6,0.9479336161710967,2,4
zh,40,6,0.9624063065534524,4,9
zh,41,6,0.9427951348032269,2,5
zh,42,6,0.9406292754917404,1,2
zh,43,6,0.959853480670379,2,4
zh,44,6,0.948736000046595,1,2
zh,45,6,0.9623511663179244,3,8
zh,46,6,0.9532772226523285,1,3
zh,47,6,0.9384065695270174,1,1
zh,48,6,0.9520719887378951,1,1
zh,49,6,0.9434380573966509,2,5
zh,50,6,0.9448543429955728,1,2
zh,1,7,0.9765196749269502,4,10
zh,2,7,0.9809823740408296,4,8
zh,3,7,0.9489805854204412,2,5
zh,4,7,0.9657082556991031,3,6
zh,5,7,0.966006202955292,3,6
zh,6,7,0.9527042180087201,4,8
zh,7,7,1,4,10
zh,8,7,0.9710333736486987,3,8
zh,9,7,0.9661960031718073,4,9
zh,10,7,0.8542184618363016,2,4
zh,11,7,0.9405431802772366,2,5
zh,12,7,0.963698889380036,3,8
zh,13,7,0.951503807646838,3,7
zh,14,7,0.9703979726011523,3,7
zh,15,7,0.9657377869622393,4,10
zh,16,7,0.985247598703691,4,10
zh,17,7,0.961756683537833,3,6
zh,18,7,0.9708950201310848,3,8
zh,19,7,0.9532916119658579,3,6
zh,20,7,0.9842699551183652,4,10
zh,21,7,0.9698652252989716,4,9
zh,22,7,0.9588394964936107,4,8
zh,23,7,0.9602041859213648,3,7
zh,24,7,0.9500477562676629,2,5
zh,25,7,0.9641133600390988,3,8
zh,26,7,0.9602597548766307,3,8
zh,27,7,0.9434842833138507,2,4
zh,28,7,0.96150913280689,3,8
zh,29,7,0.9717045098528851,4,9
zh,30,7,0.9508076606950269,3,6
zh,31,7,0.9592862152016169,3,8
zh,32,7,0.9545506667898315,4,8
zh,33,7,0.9714729219221937,4,10
zh,34,7,0.9704357257088237,4,10
zh,35,7,0.9685638515783678,3,7
zh,36,7,0.94554455125746,4,10
zh,37,7,0.9580103676905611,3,7
zh,38,7,0.9025022569055458,3,8
zh,39,7,0.9697458873592963,4,8
zh,40,7,0.958439052744704,3,7
zh,41,7,0.9443759085972239,3,6
zh,42,7,0.955010842804961,3,6
zh,43,7,0.9819435689715121,4,10
zh,44,7,0.9587706052095352,2,5
zh,45,7,0.9546550615235467,3,6
zh,46,7,0.9800222806803898,4,8
zh,47,7,0.9584727316338435,3,6
zh,48,7,0.9722983895127008,3,7
zh,49,7,0.9480483512066962,3,6
zh,50,7,0.9817151711888124,4,10
zh,1,8,0.9549614569108817,2,5
zh,2,8,0.9615944353723753,2,5
zh,3,8,0.9518183543964431,3,6
zh,4,8,0.9896197036272067,4,10
zh,5,8,0.9717216093530566,3,8
zh,6,8,0.952159989500688,4,8
zh,7,8,0.9710333736486987,4,8
zh,8,8,1,4,10
zh,9,8,0.9477448416833576,1,3
zh,10,8,0.8767517165402339,4,9
zh,11,8,0.9563213730990621,4,9
zh,12,8,0.9518470592975722,2,5
zh,13,8,0.9582904145101122,4,9
zh,14,8,0.9532502094758264,2,5
zh,15,8,0.9595335237813455,3,8
zh,16,8,0.9624299657397114,3,6
zh,17,8,0.9752820612816755,4,10
zh,18,8,0.9859198826226564,4,10
zh,19,8,0.9755425699411083,4,10
zh,20,8,0.9602211386187293,3,6
zh,21,8,0.9845298334434772,4,10
zh,22,8,0.9442523676418266,2,4
zh,23,8,0.9742364994162368,4,9
zh,24,8,0.9664616046750996,4,9
zh,25,8,0.9535568201190878,2,5
zh,26,8,0.9563291649054194,3,6
zh,27,8,0.96011869919989,4,8
zh,28,8,0.9718927157351536,4,9
zh,29,8,0.9569275232183959,2,5
zh,30,8,0.9630594566205222,4,8
zh,31,8,0.9398030118753993,2,5
zh,32,8,0.9359618674935286,2,5
zh,33,8,0.9511203003134188,3,6
zh,34,8,0.9599530423701943,3,8
zh,35,8,0.9543820072146294,2,5
zh,36,8,0.9188863965796147,2,4
zh,37,8,0.9534339297464947,2,5
zh,38,8,0.913888360559838,4,10
zh,39,8,0.9529392172962292,2,5
zh,40,8,0.9626027167494048,4,9
zh,41,8,0.9485136886249883,3,7
zh,42,8,0.9654310454516782,4,9
zh,43,8,0.9692077154239135,3,7
zh,44,8,0.9825904908677722,4,10
zh,45,8,0.9825047314324845,4,10
zh,46,8,0.9635488796648382,2,5
zh,47,8,0.9571375547932205,2,5
zh,48,8,0.9798460586789184,4,9
zh,49,8,0.9671576953908093,4,10
zh,50,8,0.9651017441173954,3,7
zh,1,9,0.9641969481672837,4,8
zh,2,9,0.9722535365330979,3,7
zh,3,9,0.9529815598127125,3,7
zh,4,9,0.9574125829780268,1,3
zh,5,9,0.9631628061670744,2,5
zh,6,9,0.9446855240579768,3,6
zh,7,9,0.9661960031718073,3,7
zh,8,9,0.9477448416833576,1,2
zh,9,9,1,4,10
zh,10,9,0.8731767000309029,3,8
zh,11,9,0.9446635215591701,3,6
zh,12,9,0.9593776847699991,3,7
zh,13,9,0.9423413917736646,2,5
zh,14,9,0.9669995232752853,3,7
zh,15,9,0.9594519794592719,3,7
zh,16,9,0.972055467538315,3,8
zh,17,9,0.9529678770042259,2,4
zh,18,9,0.9540550471721264,2,4
zh,19,9,0.942883162631684,1,3
zh,20,9,0.9728533293027533,4,9
zh,21,9,0.9449169991140746,1,2
zh,22,9,0.9618532573155486,4,9
zh,23,9,0.9512846315623059,2,5
zh,24,9,0.9620559785546146,3,8
zh,25,9,0.9695205687688953,4,8
zh,26,9,0.9492185113028726,2,5
zh,27,9,0.9470758500782426,2,5
zh,28,9,0.9493226800410149,2,5
zh,29,9,0.965546370823027,4,8
zh,30,9,0.9581810361448848,3,7
zh,31,9,0.9511235046554866,3,7
zh,32,9,0.9487898247855362,3,7
zh,33,9,0.9545077785933039,3,7
zh,34,9,0.962339416259804,4,8
zh,35,9,0.9645843550716969,3,7
zh,36,9,0.9313903359353872,3,8
zh,37,9,0.9569812683840402,3,6
zh,38,9,0.8962653835203267,3,7
zh,39,9,0.9610551535670512,3,7
zh,40,9,0.9504855714402995,2,5
zh,41,9,0.9374053679867971,2,4
zh,42,9,0.947931749457748,2,3
zh,43,9,0.9617887212108195,2,5
zh,44,9,0.9578111649365213,2,5
zh,45,9,0.9454256255317286,2,3
zh,46,9,0.9658832805017745,3,6
zh,47,9,0.9626125996634844,3,7
zh,48,9,0.963705990073419,2,3
zh,49,9,0.9399365484231784,2,4
zh,50,9,0.9590764168845239,2,5
zh,1,10,0.8548618580678622,1,1
zh,2,10,0.853570616776005,1,1
zh,3,10,0.8504142202291292,1,1
zh,4,10,0.8864742517338097,1,1
zh,5,10,0.8635299184623305,1,1
zh,6,10,0.8412245969009658,1,1
zh,7,10,0.8542184618363016,1,1
zh,8,10,0.8767517165402339,1,1
zh,9,10,0.8731767000309029,1,1
zh,10,10,1,4,10
zh,11,10,0.8653845460525647,1,1
zh,12,10,0.8433381131035712,1,1
zh,13,10,0.8695202874820703,1,1
zh,14,10,0.8505677617219581,1,1
zh,15,10,0.871830801208535,1,1
zh,16,10,0.8539644045537963,1,1
zh,17,10,0.8754760555857183,1,1
zh,18,10,0.876891455135223,1,1
zh,19,10,0.8746286734577426,1,1
zh,20,10,0.8633148582544226,1,1
zh,21,10,0.8757614595389099,1,1
zh,22,10,0.8438000186467254,1,1
zh,23,10,0.8721495092911129,1,1
zh,24,10,0.8778899262630412,1,1
zh,25,10,0.8544352072022064,1,1
zh,26,10,0.8550899861659255,1,1
zh,27,10,0.8709793083086079,1,1
zh,28,10,0.8778547522538032,1,1
zh,29,10,0.8457197727201775,1,1
zh,30,10,0.886285540983561,1,1
zh,31,10,0.8312052980042265,1,1
zh,32,10,0.8384936561002349,1,1
zh,33,10,0.8412068739077044,1,1
zh,34,10,0.8605115494146724,1,1
zh,35,10,0.8447463885042938,1,1
zh,36,10,0.826009952680423,1,1
zh,37,10,0.8609564778981028,1,1
zh,38,10,0.8151518989434038,1,1
zh,39,10,0.8507248490374449,1,1
zh,40,10,0.851555156303404,1,1
zh,41,10,0.8530088121818434,1,1
zh,42,10,0.8718686361736119,1,1
zh,43,10,0.8575019594855479,1,1
zh,44,10,0.891934981257938,1,1
zh,45,10,0.8732424828344543,1,1
zh,46,10,0.8516292662307221,1,1
zh,47,10,0.8646270552586451,1,1
zh,48,10,0.8712440430213761,1,1
zh,49,10,0.8601039956807659,1,1
zh,50,10,0.8478932087467164,1,1
zh,1,11,0.9297644815499752,1,1
zh,2,11,0.9472667838293624,1,1
zh,3,11,0.9280351003062227,1,2
zh,4,11,0.9641878370685002,2,5
zh,5,11,0.9492517771606523,1,2
zh,6,11,0.9554741543526217,4,9
zh,7,11,0.9405431802772366,1,1
zh,8,11,0.9563213730990621,2,4
zh,9,11,0.9446635215591701,1,2
zh,10,11,0.8653845460525647,3,7
zh,11,11,1,4,10
zh,12,11,0.9364799462423574,1,1
zh,13,11,0.9272883804316225,1,2
zh,14,11,0.9389428987220739,1,1
zh,15,11,0.9501574222731076,2,4
zh,16,11,0.9432826399333343,1,1
zh,17,11,0.9451286874881921,1,2
zh,18,11,0.9460942748974677,1,2
zh,19,11,0.9457304844648463,2,4
zh,20,11,0.93483462762629,1,1
zh,21,11,0.9454175535831865,1,3
zh,22,11,0.945075704807621,2,4
zh,23,11,0.9420157217492169,1,3
zh,24,11,0.9387009082054081,1,2
zh,25,11,0.9435342849186805,1,2
zh,26,11,0.9381201298098667,1,1
zh,27,11,0.954251670612132,3,7
zh,28,11,0.9364278437396362,1,2
zh,29,11,0.9509828853051451,2,4
zh,30,11,0.9338343003288253,1,2
zh,31,11,0.9264777153871434,1,1
zh,32,11,0.921349914384701,1,2
zh,33,11,0.9426472428820012,2,4
zh,34,11,0.9362619405466038,1,1
zh,35,11,0.939256640483307,1,1
zh,36,11,0.9028448171517919,1,1
zh,37,11,0.9278037074009982,1,1
zh,38,11,0.8881176301172278,2,3
zh,39,11,0.9464501668091979,1,3
zh,40,11,0.9469092666604013,2,3
zh,41,11,0.939654082355566,2,4
zh,42,11,0.936580803619895,1,2
zh,43,11,0.9491727407528145,1,2
zh,44,11,0.9594008925248156,3,6
zh,45,11,0.965326792885672,4,8
zh,46,11,0.9461119285283989,1,1
zh,47,11,0.9422309718264581,1,2
zh,48,11,0.9564562025237092,1,2
zh,49,11,0.9482065475691924,3,6
zh,50,11,0.9413752390528167,1,1
zh,1,12,0.951089596523721,2,5
zh,2,12,0.9853866655332119,4,9
zh,3,12,0.9657787983969497,4,9
zh,4,12,0.9603705858710554,2,4
zh,5,12,0.9796611191311302,4,9
zh,6,12,0.9382834917639467,2,3
zh,7,12,0.963698889380036,3,6
zh,8,12,0.9518470592975722,1,3
zh,9,12,0.9593776847699991,3,6
zh,10,12,0.8433381131035712,1,2
zh,11,12,0.9364799462423574,2,3
zh,12,12,1,4,10
zh,13,12,0.9518296566709261,3,7
zh,14,12,0.9841671181302533,4,10
zh,15,12,0.9408877044697598,1,2
zh,16,12,0.9690872940984679,3,7
zh,17,12,0.9517097248038155,2,4
zh,18,12,0.9498186221441343,2,3
zh,19,12,0.9449764194138691,2,3
zh,20,12,0.9598092721502038,2,5
zh,21,12,0.9475057648821603,2,4
zh,22,12,0.9553779819179851,3,7
zh,23,12,0.9443477831029303,2,3
zh,24,12,0.9510779372031266,3,6
zh,25,12,0.9736805574726047,4,9
zh,26,12,0.9559518090025816,3,6
zh,27,12,0.939043708348969,1,2
zh,28,12,0.9373498409359541,1,3
zh,29,12,0.957534477491067,3,6
zh,30,12,0.9404445596364327,1,3
zh,31,12,0.962499471709183,4,9
zh,32,12,0.9531599826743155,3,8
zh,33,12,0.9517673041231363,3,6
zh,34,12,0.9502644976400735,2,4
zh,35,12,0.9864691362907008,4,10
zh,36,12,0.9283741562495552,3,6
zh,37,12,0.9632875660765072,4,9
zh,38,12,0.8907619054056347,2,5
zh,39,12,0.9702478738352334,4,9
zh,40,12,0.9519987867586248,3,6
zh,41,12,0.9371639546876332,2,3
zh,42,12,0.9557148398176272,3,7
zh,43,12,0.9684771719491598,3,7
zh,44,12,0.9524512134825183,2,4
zh,45,12,0.9414104357612051,1,2
zh,46,12,0.9858621850799812,4,9
zh,47,12,0.9760132603619611,4,10
zh,48,12,0.9811424214407356,4,9
zh,49,12,0.9358965217804351,1,3
zh,50,12,0.9768342486074628,4,9
zh,1,13,0.9390405170135099,1,2
zh,2,13,0.9621898177725506,2,5
zh,3,13,0.9437892301291068,2,4
zh,4,13,0.9642736287062356,2,5
zh,5,13,0.9678292332254849,3,7
zh,6,13,0.9244443288447545,1,2
zh,7,13,0.951503807646838,1,3
zh,8,13,0.9582904145101122,2,5
zh,9,13,0.9423413917736646,1,2
zh,10,13,0.8695202874820703,3,7
zh,11,13,0.9272883804316225,1,2
zh,12,13,0.9518296566709261,2,5
zh,13,13,1,4,10
zh,14,13,0.9586284713082229,3,6
zh,15,13,0.9313765166963187,1,1
zh,16,13,0.9491276879441276,1,2
zh,17,13,0.9510038613043593,2,3
zh,18,13,0.9593685609279541,3,6
zh,19,13,0.9451458977052433,2,4
zh,20,13,0.9510390846337935,2,3
zh,21,13,0.9548558563971097,3,6
zh,22,13,0.9268690647589369,1,2
zh,23,13,0.9515530299267271,2,5
zh,24,13,0.946363425115727,2,4
zh,25,13,0.9572731719971984,3,6
zh,26,13,0.9404844783853029,1,2
zh,27,13,0.9405161498114484,1,3
zh,28,13,0.9565673798842866,3,7
zh,29,13,0.9332035593019673,1,1
zh,30,13,0.9449789684598938,2,4
zh,31,13,0.9415121085233059,3,6
zh,32,13,0.9345900479596647,2,4
zh,33,13,0.9313507174855606,1,2
zh,34,13,0.9334187989095989,1,1
zh,35,13,0.9558021003690512,2,5
zh,36,13,0.905664425084931,1,1
zh,37,13,0.9396002038917003,1,2
zh,38,13,0.8849618941375494,1,3
zh,39,13,0.9416640896420735,1,2
zh,40,13,0.9396656162974336,1,2
zh,41,13,0.9240546081755187,1,1
zh,42,13,0.9382962369925424,1,2
zh,43,13,0.944817980565018,1,2
zh,44,13,0.9518653622997909,2,4
zh,45,13,0.939969201505961,1,2
zh,46,13,0.9598008593636351,2,4
zh,47,13,0.9483344640084223,1,3
zh,48,13,0.9715412491496158,3,6
zh,49,13,0.9361972738744744,1,3
zh,50,13,0.9585719304717096,2,5
zh,1,14,0.9675994347513256,4,9
zh,2,14,0.9902061886946283,4,10
zh,3,14,0.9759560184024625,4,10
zh,4,14,0.9611435889418404,2,4
zh,5,14,0.9826660056289906,4,10
zh,6,14,0.9412005863671371,2,4
zh,7,14,0.9703979726011523,3,8
zh,8,14,0.9532502094758264,2,3
zh,9,14,0.9669995232752853,4,9
zh,10,14,0.8505677617219581,1,3
zh,11,14,0.9389428987220739,2,4
zh,12,14,0.9841671181302533,4,10
zh,13,14,0.9586284713082229,4,9
zh,14,14,1,4,10
zh,15,14,0.943279367768756,1,2
zh,16,14,0.9763541413900129,4,9
zh,17,14,0.9485658215970596,1,2
zh,18,14,0.951926670429507,2,3
zh,19,14,0.9437402364755751,2,3
zh,20,14,0.9710918898783246,4,9
zh,21,14,0.9485678951019798,2,4
zh,22,14,0.9532092467743993,3,7
zh,23,14,0.9439262942800073,1,3
zh,24,14,0.9491132849283128,2,5
zh,25,14,0.9741008231025572,4,9
zh,26,14,0.9607951444775723,4,8
zh,27,14,0.9445009375536048,2,4
zh,28,14,0.9449015823400309,2,4
zh,29,14,0.960905133817038,3,6
zh,30,14,0.9498943259238019,2,5
zh,31,14,0.9672450297916091,4,9
zh,32,14,0.9667256622729992,4,10
zh,33,14,0.9548502796183493,3,7
zh,34,14,0.9518470896265719,2,5
zh,35,14,0.9873827778927806,4,10
zh,36,14,0.9289865814967756,3,6
zh,37,14,0.9631620926356024,4,9
zh,38,14,0.8850425913555495,1,3
zh,39,14,0.9736456979786957,4,9
zh,40,14,0.9548310998164488,3,6
zh,41,14,0.9417225526336329,2,5
zh,42,14,0.9580786015146633,3,7
zh,43,14,0.973580686732584,4,8
zh,44,14,0.9503947743877887,2,3
zh,45,14,0.941503814488975,1,2
zh,46,14,0.9900990895662332,4,10
zh,47,14,0.9767741459725019,4,10
zh,48,14,0.9824541942035457,4,9
zh,49,14,0.9369307166763471,2,3
zh,50,14,0.9806988491313973,4,9
zh,1,15,0.9658304736204777,4,9
zh,2,15,0.949839721087302,1,2
zh,3,15,0.9388702744149285,2,3
zh,4,15,0.9628036737286011,2,5
zh,5,15,0.9470527856816475,1,2
zh,6,15,0.9530906287750806,4,9
zh,7,15,0.9657377869622393,3,6
zh,8,15,0.9595335237813455,2,5
zh,9,15,0.9594519794592719,3,7
zh,10,15,0.871830801208535,3,7
zh,11,15,0.9501574222731076,4,9
zh,12,15,0.9408877044697598,1,3
zh,13,15,0.9313765166963187,1,2
zh,14,15,0.943279367768756,1,2
zh,15,15,1,4,10
zh,16,15,0.961504638402206,2,5
zh,17,15,0.9652037525693299,3,7
zh,18,15,0.9602945914201114,3,6
zh,19,15,0.9589577188595102,3,7
zh,20,15,0.9601052352781622,3,6
zh,21,15,0.9582360178828604,3,7
zh,22,15,0.9504189481375391,3,6
zh,23,15,0.9523191367836259,2,5
zh,24,15,0.9517133865180789,3,6
zh,25,15,0.943421731473486,1,2
zh,26,15,0.9579874355022142,3,7
zh,27,15,0.9588300514747257,4,8
zh,28,15,0.9540042539303029,3,7
zh,29,15,0.9565157487820253,2,5
zh,30,15,0.9597346161038319,3,7
zh,31,15,0.9301319604572772,1,2
zh,32,15,0.9440483514499155,3,6
zh,33,15,0.9496872562971681,3,6
zh,34,15,0.9625095865147061,4,9
zh,35,15,0.9481042518687787,2,3
zh,36,15,0.9361381782105447,4,8
zh,37,15,0.9704518533002507,4,10
zh,38,15,0.8902465434953075,2,4
zh,39,15,0.9616667846832415,3,7
zh,40,15,0.954032447087379,3,6
zh,41,15,0.9497552865101346,4,8
zh,42,15,0.9577694931634141,3,7
zh,43,15,0.9630505881257831,3,6
zh,44,15,0.9579982340073231,2,5
zh,45,15,0.9570429475993552,3,6
zh,46,15,0.9492385205598958,1,2
zh,47,15,0.9614471463950465,3,7
zh,48,15,0.9515673671287616,1,1
zh,49,15,0.9473426028653112,3,6
zh,50,15,0.9514108487047621,2,3
zh,1,16,0.9710363433612713,4,10
zh,2,16,0.9857493025362308,4,9
zh,3,16,0.9515013541571951,3,6
zh,4,16,0.9674567697339196,3,6
zh,5,16,0.9716435694659427,3,8
zh,6,16,0.9494381057811541,3,8
zh,7,16,0.985247598703691,4,10
zh,8,16,0.9624299657397114,3,6
zh,9,16,0.972055467538315,4,10
zh,10,16,0.8539644045537963,2,4
zh,11,16,0.9432826399333343,3,6
zh,12,16,0.9690872940984679,4,8
zh,13,16,0.9491276879441276,3,6
zh,14,16,0.9763541413900129,4,9
zh,15,16,0.961504638402206,4,9
zh,16,16,1,4,10
zh,17,16,0.95911898701289,3,6
zh,18,16,0.9657887448278204,3,7
