1,global,0.33284219681320365,0.03931162735212146,486673,POL,RUM,20
1,local,0.37841421191937014,NA,85556,POL,RUM,20
2,global,0.2558399465610722,0.048785246401053375,148125,POL,RUM,20
2,local,0.29498436399213895,NA,6162,POL,RUM,20
3,global,0.25335164570267227,0.02939083869933927,144529,POL,RUM,20
3,local,0.27593751949560247,NA,5852,POL,RUM,20
4,global,0.3007464801315696,0.02955651027258854,409885,POL,RUM,20
4,local,0.3920358875454864,NA,56882,POL,RUM,20
5,global,0.31660991923706777,0.050425679541816835,108129,POL,RUM,20
5,local,0.46535714379653187,NA,3192,POL,RUM,20
6,global,0.3093007582231714,0.028614350503227363,382993,POL,RUM,20
6,local,0.3464019626423835,NA,48620,POL,RUM,20
7,global,0.28912565746440994,0.04183950384867735,144529,POL,RUM,20
7,local,0.26646424511882916,NA,5852,POL,RUM,20
8,global,0.34180785046455003,0.06985463359446585,46320,POL,RUM,20
8,local,0.32433388678778147,NA,552,POL,RUM,20
9,global,0.3565539549522677,0.0523687101487139,57720,POL,RUM,20
9,local,0.44371936431757236,NA,870,POL,RUM,20
10,global,0.30149893021845986,0.04034902078486521,199368,POL,RUM,20
10,local,0.2826987385478458,NA,11556,POL,RUM,20
11,global,0.32450827787784237,0.07724594613072097,97053,POL,RUM,20
11,local,0.6772631347933497,NA,2550,POL,RUM,20
12,global,0.24963687885070515,0.048009904138400436,235425,POL,RUM,20
12,local,0.27063797996443967,NA,16512,POL,RUM,20
13,global,0.3588251850756361,0.059399265321970776,148125,POL,RUM,20
13,local,0.4513147431155914,NA,6162,POL,RUM,20
14,global,0.29863464887015223,0.0555277692113086,108129,POL,RUM,20
14,local,0.3219089748689958,NA,3192,POL,RUM,20
15,global,0.25603614446986883,0.031438583615555016,100753,POL,RUM,20
15,local,0.2594823492825618,NA,2756,POL,RUM,20
16,global,0.29464270571271545,0.05835180431113554,65280,POL,RUM,20
16,local,0.39469196666673645,NA,1122,POL,RUM,20
17,global,0.3379425640122807,0.06177204436046569,67165,POL,RUM,20
17,local,0.4023683186397008,NA,1190,POL,RUM,20
18,global,0.3496674169361728,0.06030666730138034,120960,POL,RUM,20
18,local,0.44590305977395134,NA,4032,POL,RUM,20
19,global,0.3142970535824337,0.04716384372810784,162429,POL,RUM,20
