1,global,0.27819260208108737,0.02574156040397014,219875,ARA,BEN,10
1,local,0.3644356032266423,NA,15500,ARA,BEN,10
2,global,0.23781058680210268,0.038071828757232744,294464,ARA,BEN,10
2,local,0.286779264145084,NA,29412,ARA,BEN,10
3,global,0.22146873659713814,0.017856729861314036,292923,ARA,BEN,10
3,local,0.19610726551310792,NA,29070,ARA,BEN,10
4,global,0.23954321152917052,0.03802803462407619,88128,ARA,BEN,10
4,local,0.3460615459000115,NA,2256,ARA,BEN,10
5,global,0.27224407029828507,0.04298095779782546,116480,ARA,BEN,10
5,local,0.470523847118322,NA,4032,ARA,BEN,10
6,global,0.2506713519084445,0.031589593091895976,327860,ARA,BEN,10
6,local,0.2811040252037008,NA,37442,ARA,BEN,10
7,global,0.26718518941369823,0.03217603909639082,476483,ARA,BEN,10
7,local,0.3129811534364006,NA,90300,ARA,BEN,10
8,global,0.22617054159131073,0.018023249132030784,219875,ARA,BEN,10
8,local,0.1869583739424055,NA,15500,ARA,BEN,10
9,global,0.2558494133284297,0.026155559036922973,504203,ARA,BEN,10
9,local,0.3379463586011764,NA,104006,ARA,BEN,10
10,global,0.25042130099800874,0.023173291162019636,549803,ARA,BEN,10
10,local,0.2840989734414232,NA,129960,ARA,BEN,10
1,global,0.31243842756430157,0.028840649092017466,186258,ARA,BUL,10
1,local,0.4207858701833271,NA,12210,ARA,BUL,10
2,global,0.26030113964494284,0.03844935269842795,267960,ARA,BUL,10
2,local,0.3019335746988624,NA,27060,ARA,BUL,10
3,global,0.2518853736833509,0.02729932080787305,254748,ARA,BUL,10
3,local,0.247727457894342,NA,24180,ARA,BUL,10
4,global,0.2695708634369648,0.04427600112785073,69960,ARA,BUL,10
4,local,0.34159413990056375,NA,1560,ARA,BUL,10
5,global,0.30896721904748486,0.035053658836347375,105408,ARA,BUL,10
5,local,0.493035004329149,NA,3660,ARA,BUL,10
6,global,0.26372657604798666,0.035639157628515404,308028,ARA,BUL,10
6,local,0.3178535224183938,NA,37056,ARA,BUL,10
7,global,0.2792168239762651,0.03351659843699257,433500,ARA,BUL,10
7,local,0.316500275357436,NA,83232,ARA,BUL,10
8,global,0.2425902057626049,0.02130907890542361,187824,ARA,BUL,10
8,local,0.22367555737001327,NA,12432,ARA,BUL,10
9,global,0.2785594260770391,0.022042119357249788,460824,ARA,BUL,10
9,local,0.343531194078992,NA,97032,ARA,BUL,10
10,global,0.2740470252479309,0.018241976270370643,503650,ARA,BUL,10
10,local,0.3025875770179702,NA,122150,ARA,BUL,10
1,global,0.28311877057360196,0.026792178012137464,258944,BEN,BUL,10
1,local,0.3600644812711932,NA,18360,BEN,BUL,10
2,global,0.2558924565002728,0.04292160425198707,328064,BEN,BUL,10
2,local,0.3221539259370711,NA,30800,BEN,BUL,10
3,global,0.24056860103298916,0.018205336812106315,333119,BEN,BUL,10
3,local,0.2342348650829604,NA,31862,BEN,BUL,10
4,global,0.26005474469055617,0.03691004142177662,105311,BEN,BUL,10
4,local,0.3627357451360705,NA,2756,BEN,BUL,10
5,global,0.2793602940007946,0.03106317428302537,156800,BEN,BUL,10
5,local,0.3881561475093178,NA,6320,BEN,BUL,10
6,global,0.25527014569546524,0.03699220407897363,411551,BEN,BUL,10
6,local,0.3139499655206931,NA,51302,BEN,BUL,10
7,global,0.2598298317797268,0.03295697850831994,530604,BEN,BUL,10
7,local,0.30478692664049606,NA,93330,BEN,BUL,10
8,global,0.21420980859558578,0.02636001773954501,273024,BEN,BUL,10
8,local,0.20002802446635068,NA,20592,BEN,BUL,10
9,global,0.2572889643588224,0.034543661820196234,565679,BEN,BUL,10
9,local,0.345741796178489,NA,109230,BEN,BUL,10
10,global,0.2591087474426546,0.016483504218837836,665856,BEN,BUL,10
10,local,0.27159660394951646,NA,166056,BEN,BUL,10
1,global,0.32379127240614614,0.04413204608554239,212646,ARA,URD,10
1,local,0.44767513951092,NA,14762,ARA,URD,10
2,global,0.2644737052855221,0.03615365526272004,285096,ARA,URD,10
2,local,0.29804396674166644,NA,28056,ARA,URD,10
3,global,0.24231276519754072,0.020357372863364767,288150,ARA,URD,10
3,local,0.21759182978955494,NA,28730,ARA,URD,10
4,global,0.2755344368429205,0.0483336453149269,81900,ARA,URD,10
4,local,0.3747764955384762,NA,1980,ARA,URD,10
5,global,0.3082677290131417,0.05050732142429322,113526,ARA,URD,10
5,local,0.5392973760176777,NA,3906,ARA,URD,10
6,global,0.27697616955796744,0.039918581494707374,325650,ARA,URD,10
6,local,0.306171225462348,NA,37830,ARA,URD,10
7,global,0.29328089676814506,0.044572701726252294,474544,ARA,URD,10
