"","Herero","Zulu","Tswana","Shona","Ndonga","Swati","Tsonga","Venda","Kongo","Tumbuka","Kikuyu","Luganda","Kinyarwanda","Lingala","Kirundi","Igbo","Bambara","Tigrinya","Afar","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Latin","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Meadow Mari","Bulgarian","Belarusian","Hungarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Kabardian","Turkish","Ossetian","Hebrew","Sindhi","Eastern Punjabi","Kazakh","Sakha","Korean","Chinese","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Gujarati","Telugu","Tamil","Malayalam","Sinhalese","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Tetum","Nauruan","Chamorro","Samoan","Tongan","Maori","Hawaiian","Tahitian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Herero",0,0.546129032258065,0.612043010752688,0.637849462365591,0.560752688172043,0.51741935483871,0.628817204301075,0.531827956989247,0.609677419354838,0.585806451612903,0.560537634408602,0.609354838709677,0.553763440860215,0.621182795698924,0.606344086021505,0.63752688172043,0.620860215053763,0.68752688172043,0.556451612903226,0.726451612903225,0.625376344086021,0.594731182795699,0.770215053763441,0.660215053763441,0.766881720430107,0.80483870967742,0.783655913978495,0.829032258064516,0.805913978494624,0.816344086021506,0.699032258064516,0.719247311827957,0.730752688172042,0.75505376344086,0.747096774193548,0.757311827956989,0.743655913978495,0.744408602150538,0.745806451612903,0.74258064516129,0.706344086021505,0.745376344086021,0.726881720430107,0.700860215053763,0.743225806451612,0.734193548387096,0.727956989247312,0.586989247311828,0.692795698924731,0.710860215053763,0.63,0.62752688172043,0.723118279569892,0.648064516129032,0.708064516129032,0.706344086021505,0.746666666666666,0.583225806451613,0.654193548387097,0.739032258064516,0.754731182795699,0.621182795698925,0.768279569892473,0.73236559139785,0.813548387096774,0.738817204301075,0.732043010752688,0.71010752688172,0.735806451612903,0.711935483870968,0.739892473118279,0.82505376344086,0.755806451612903,0.760430107526881,0.719892473118279,0.754731182795699,0.782150537634409,0.73752688172043,0.66752688172043,0.674408602150537,0.699677419354838,0.784408602150537,0.800860215053763,0.725268817204301,0.747311827956989,0.773440860215053,0.776021505376344,0.643333333333334,0.629139784946236,0.74010752688172,0.748494623655914,0.696451612903226,0.574516129032258,0.732903225806452,0.720537634408602,0.686774193548387
"Zulu",0.546129032258065,0,0.379247311827957,0.42741935483871,0.541397849462365,0.294623655913979,0.369139784946237,0.482795698924731,0.549569892473118,0.40247311827957,0.32494623655914,0.432258064516129,0.335483870967742,0.430967741935484,0.422795698924731,0.460860215053763,0.546881720430108,0.562258064516129,0.487849462365591,0.606774193548387,0.568064516129032,0.562043010752688,0.651935483870968,0.52505376344086,0.646451612903226,0.638924731182796,0.608924731182795,0.661720430107527,0.634516129032258,0.672795698924731,0.55494623655914,0.523440860215053,0.519139784946236,0.65483870967742,0.630645161290322,0.671397849462366,0.616989247311828,0.608494623655914,0.610752688172043,0.645913978494624,0.590967741935484,0.589462365591398,0.557096774193548,0.571290322580645,0.605698924731183,0.561827956989247,0.571935483870968,0.462688172043011,0.54236559139785,0.519892473118279,0.558602150537635,0.442043010752688,0.551505376344086,0.438064516129032,0.554623655913979,0.528279569892473,0.584301075268817,0.459247311827957,0.507419354838709,0.537204301075269,0.547849462365592,0.50236559139785,0.637849462365592,0.514623655913978,0.591397849462366,0.586129032258064,0.581935483870968,0.526559139784946,0.556989247311828,0.646881720430107,0.617956989247312,0.661827956989247,0.582688172043011,0.675806451612903,0.596344086021505,0.611075268817204,0.611827956989247,0.633763440860215,0.720215053763441,0.636344086021505,0.606989247311828,0.583010752688172,0.597741935483871,0.59763440860215,0.614301075268817,0.675913978494624,0.590752688172043,0.668494623655914,0.586344086021505,0.586774193548387,0.586559139784946,0.586881720430107,0.569677419354839,0.610215053763441,0.488924731182796,0.571290322580645
"Tswana",0.612043010752688,0.379247311827957,0,0.491075268817204,0.55741935483871,0.465161290322581,0.519354838709677,0.468709677419355,0.652258064516129,0.462150537634409,0.448387096774193,0.581182795698925,0.49236559139785,0.575268817204301,0.54,0.520860215053763,0.593440860215054,0.520537634408602,0.584301075268817,0.63505376344086,0.571182795698925,0.555913978494624,0.642150537634409,0.606451612903226,0.68258064516129,0.681827956989247,0.633763440860215,0.664731182795699,0.708279569892473,0.703870967741935,0.590430107526881,0.577849462365591,0.602258064516129,0.626666666666666,0.682795698924731,0.70279569892473,0.696666666666667,0.66010752688172,0.62516129032258,0.669677419354838,0.643333333333334,0.639032258064516,0.603118279569892,0.620645161290323,0.64247311827957,0.635913978494624,0.634516129032258,0.613870967741936,0.610537634408602,0.516344086021505,0.656129032258065,0.544838709677419,0.581827956989247,0.583225806451613,0.591182795698925,0.572150537634409,0.551612903225807,0.591720430107527,0.664193548387097,0.650430107526882,0.672150537634408,0.58236559139785,0.631505376344086,0.643870967741936,0.649139784946237,0.640322580645161,0.632688172043011,0.609139784946236,0.607311827956989,0.649569892473118,0.637956989247312,0.670645161290322,0.726559139784946,0.660537634408602,0.61752688172043,0.634408602150538,0.675591397849462,0.61010752688172,0.724408602150537,0.653333333333334,0.660645161290323,0.646774193548387,0.674301075268817,0.630967741935484,0.679892473118279,0.701290322580644,0.64752688172043,0.707311827956989,0.651612903225807,0.683655913978494,0.683225806451613,0.664408602150538,0.64494623655914,0.632150537634408,0.58752688172043,0.558817204301075
"Shona",0.637849462365591,0.42741935483871,0.491075268817204,0,0.522795698924731,0.400645161290323,0.335591397849462,0.497849462365592,0.546344086021506,0.470752688172043,0.517311827956989,0.539569892473118,0.501075268817204,0.51505376344086,0.575591397849462,0.518602150537634,0.546236559139785,0.596989247311828,0.484516129032258,0.573010752688172,0.530107526881721,0.527956989247312,0.74010752688172,0.584086021505377,0.701935483870967,0.663548387096774,0.698709677419354,0.708924731182795,0.659139784946236,0.756021505376344,0.603870967741935,0.60752688172043,0.654838709677419,0.738924731182796,0.656881720430108,0.69774193548387,0.614301075268817,0.608387096774194,0.693655913978494,0.65494623655914,0.628494623655914,0.665268817204301,0.631505376344086,0.643548387096774,0.639354838709677,0.636774193548387,0.607956989247312,0.528064516129032,0.631397849462366,0.559354838709677,0.571612903225807,0.543978494623656,0.693870967741935,0.541935483870968,0.636559139784946,0.612258064516129,0.699569892473118,0.589784946236559,0.583978494623656,0.562688172043011,0.629032258064516,0.60505376344086,0.676666666666667,0.633118279569892,0.663870967741935,0.621827956989247,0.667956989247311,0.668817204301075,0.653763440860215,0.73010752688172,0.663440860215054,0.714193548387097,0.64247311827957,0.640645161290323,0.604086021505376,0.688387096774193,0.623118279569892,0.720645161290322,0.678924731182795,0.670752688172043,0.713870967741935,0.642688172043011,0.705483870967742,0.619784946236559,0.660967741935484,0.676021505376344,0.643118279569892,0.69763440860215,0.66,0.638064516129032,0.650752688172043,0.650215053763441,0.667741935483871,0.686881720430107,0.557204301075269,0.583118279569892
"Ndonga",0.560752688172043,0.541397849462365,0.55741935483871,0.522795698924731,0,0.546236559139785,0.457956989247312,0.57752688172043,0.50247311827957,0.587311827956989,0.609247311827957,0.539784946236559,0.530322580645161,0.586236559139785,0.615913978494623,0.630645161290323,0.639569892473118,0.57494623655914,0.581720430107527,0.586344086021505,0.483548387096774,0.528602150537634,0.704838709677419,0.63010752688172,0.689784946236559,0.685698924731183,0.695268817204301,0.715268817204301,0.706666666666667,0.706236559139785,0.598387096774193,0.601935483870967,0.703333333333333,0.663655913978494,0.689354838709677,0.714086021505376,0.677956989247312,0.614838709677419,0.689462365591398,0.64494623655914,0.639462365591398,0.649784946236559,0.617311827956989,0.637741935483871,0.596344086021505,0.629677419354839,0.621397849462366,0.552150537634408,0.632688172043011,0.629354838709677,0.643333333333333,0.594838709677419,0.703978494623656,0.636559139784946,0.656774193548387,0.656129032258064,0.732043010752688,0.617419354838709,0.617849462365591,0.646666666666667,0.695268817204301,0.648924731182796,0.678602150537634,0.720322580645161,0.77,0.704408602150537,0.717204301075269,0.717096774193548,0.738387096774193,0.644731182795699,0.666451612903226,0.699569892473118,0.700967741935484,0.648602150537635,0.568602150537634,0.613333333333333,0.65494623655914,0.656666666666667,0.575268817204301,0.560430107526882,0.677204301075269,0.666451612903226,0.701290322580645,0.643978494623656,0.656451612903226,0.647849462365591,0.650215053763441,0.687849462365591,0.65,0.580860215053763,0.626774193548387,0.58247311827957,0.573333333333333,0.703763440860215,0.636559139784946,0.548924731182796
"Swati",0.51741935483871,0.294623655913979,0.465161290322581,0.400645161290323,0.546236559139785,0,0.400322580645161,0.407311827956989,0.540215053763441,0.414516129032258,0.418817204301075,0.491290322580645,0.399462365591398,0.490430107526882,0.457956989247312,0.529784946236559,0.530215053763441,0.61989247311828,0.519569892473118,0.618602150537634,0.528924731182795,0.576559139784946,0.732150537634409,0.558924731182796,0.685698924731183,0.714838709677419,0.693225806451612,0.718924731182796,0.687849462365591,0.733118279569893,0.639677419354838,0.615806451612903,0.57741935483871,0.721720430107527,0.666344086021505,0.717849462365591,0.677956989247312,0.625161290322581,0.685913978494624,0.694193548387096,0.639569892473118,0.630430107526881,0.63763440860215,0.621935483870968,0.637096774193548,0.600860215053763,0.624193548387097,0.444301075268817,0.591505376344086,0.61258064516129,0.545698924731183,0.479354838709677,0.615268817204301,0.468817204301075,0.65010752688172,0.600645161290323,0.652258064516129,0.530967741935484,0.595806451612903,0.558172043010753,0.624193548387097,0.525161290322581,0.66010752688172,0.596451612903226,0.658279569892473,0.595806451612903,0.61505376344086,0.579139784946237,0.583440860215054,0.68516129032258,0.646774193548387,0.721612903225807,0.645806451612903,0.686989247311828,0.615698924731183,0.701612903225806,0.699247311827957,0.639569892473118,0.694731182795699,0.67247311827957,0.669892473118279,0.689462365591398,0.678817204301075,0.606881720430107,0.676236559139785,0.686774193548387,0.65763440860215,0.695376344086021,0.587311827956989,0.633225806451613,0.638064516129032,0.637311827956989,0.596989247311828,0.696559139784946,0.550967741935484,0.570752688172043
"Tsonga",0.628817204301075,0.369139784946237,0.519354838709677,0.335591397849462,0.457956989247312,0.400322580645161,0,0.444623655913978,0.501075268817205,0.426129032258064,0.474086021505376,0.490537634408602,0.425913978494623,0.461827956989247,0.56741935483871,0.460860215053764,0.518924731182796,0.581720430107527,0.481397849462366,0.581935483870967,0.575376344086021,0.465591397849463,0.661720430107527,0.528387096774193,0.66010752688172,0.624193548387097,0.605376344086021,0.64752688172043,0.628817204301075,0.67752688172043,0.591935483870968,0.599462365591398,0.621612903225806,0.669247311827957,0.646774193548388,0.672688172043011,0.588602150537635,0.598709677419355,0.649247311827957,0.633010752688172,0.593548387096774,0.604731182795699,0.586559139784946,0.622903225806451,0.554731182795699,0.596129032258064,0.596236559139785,0.461397849462365,0.604193548387097,0.541290322580645,0.553010752688172,0.540215053763441,0.603333333333333,0.476129032258065,0.594086021505376,0.539892473118279,0.641182795698925,0.550430107526882,0.523763440860215,0.609784946236558,0.552795698924731,0.564623655913979,0.67258064516129,0.604086021505376,0.62010752688172,0.572688172043011,0.616989247311828,0.560215053763441,0.576774193548387,0.635483870967742,0.611075268817204,0.677849462365591,0.584086021505376,0.662043010752688,0.59989247311828,0.594193548387097,0.583763440860215,0.654193548387097,0.614838709677419,0.580967741935484,0.653225806451613,0.550645161290323,0.566666666666667,0.556666666666667,0.597419354838709,0.596344086021505,0.571290322580645,0.636666666666667,0.627096774193548,0.576236559139785,0.54494623655914,0.519892473118279,0.655376344086022,0.684408602150537,0.485376344086022,0.595376344086022
"Venda",0.531827956989247,0.482795698924731,0.468709677419355,0.497849462365592,0.57752688172043,0.407311827956989,0.444623655913978,0,0.571935483870968,0.398387096774194,0.460967741935484,0.580752688172043,0.429677419354839,0.532258064516129,0.51516129032258,0.545483870967742,0.446451612903226,0.558279569892473,0.573118279569893,0.628817204301075,0.575591397849462,0.48741935483871,0.702258064516128,0.549032258064516,0.690967741935484,0.738172043010753,0.700322580645161,0.742258064516129,0.71989247311828,0.743010752688172,0.660430107526882,0.65247311827957,0.578172043010753,0.679139784946236,0.72258064516129,0.699354838709677,0.622795698924731,0.704301075268817,0.625913978494623,0.690752688172043,0.583118279569893,0.680215053763441,0.650322580645161,0.646774193548387,0.663225806451613,0.639354838709677,0.671935483870968,0.53236559139785,0.614731182795699,0.571935483870968,0.543010752688172,0.491935483870968,0.611182795698924,0.517311827956989,0.612258064516129,0.617096774193548,0.600322580645161,0.518387096774193,0.641075268817205,0.596666666666667,0.605806451612903,0.480430107526882,0.704516129032258,0.614408602150538,0.651935483870968,0.60258064516129,0.605376344086021,0.55494623655914,0.572688172043011,0.63752688172043,0.640752688172043,0.72010752688172,0.610537634408602,0.697096774193548,0.624946236559139,0.714946236559139,0.698172043010752,0.696989247311827,0.623978494623656,0.592043010752688,0.70516129032258,0.746559139784946,0.716344086021505,0.675591397849462,0.659569892473118,0.666559139784946,0.716559139784946,0.756559139784946,0.64010752688172,0.711935483870967,0.657741935483871,0.658602150537634,0.584623655913978,0.624838709677419,0.615698924731182,0.629677419354839
"Kongo",0.609677419354838,0.549569892473118,0.652258064516129,0.546344086021506,0.50247311827957,0.540215053763441,0.501075268817205,0.571935483870968,0,0.502043010752688,0.593655913978494,0.603440860215053,0.569247311827957,0.417634408602151,0.651827956989247,0.584301075268817,0.603118279569892,0.710430107526882,0.584838709677419,0.685913978494623,0.631935483870968,0.58752688172043,0.734838709677419,0.645376344086022,0.678172043010752,0.734408602150537,0.706451612903225,0.744193548387096,0.714838709677419,0.736881720430107,0.67763440860215,0.675376344086021,0.744623655913978,0.762903225806451,0.729247311827957,0.695483870967741,0.723333333333333,0.686344086021505,0.716236559139785,0.713548387096774,0.626881720430107,0.727311827956989,0.643333333333333,0.680430107526882,0.627634408602151,0.67258064516129,0.683548387096774,0.656989247311828,0.69247311827957,0.665376344086022,0.597204301075269,0.643440860215054,0.70010752688172,0.593225806451613,0.670860215053763,0.65752688172043,0.811505376344086,0.653333333333334,0.650537634408602,0.638279569892473,0.652365591397849,0.563118279569892,0.726236559139785,0.696344086021505,0.74763440860215,0.651612903225806,0.679462365591397,0.686989247311828,0.691397849462365,0.585591397849462,0.650430107526882,0.727741935483871,0.660322580645161,0.609892473118279,0.593333333333333,0.57989247311828,0.621935483870967,0.658172043010753,0.546451612903226,0.523225806451613,0.55741935483871,0.636774193548387,0.581505376344086,0.531290322580645,0.583225806451612,0.571182795698925,0.571935483870967,0.696451612903225,0.710215053763441,0.577956989247312,0.56258064516129,0.53989247311828,0.626989247311828,0.656774193548387,0.609892473118279,0.57258064516129
"Tumbuka",0.585806451612903,0.40247311827957,0.462150537634409,0.470752688172043,0.587311827956989,0.414516129032258,0.426129032258064,0.398387096774194,0.502043010752688,0,0.488172043010753,0.492795698924731,0.431397849462366,0.41494623655914,0.461182795698924,0.521935483870968,0.532795698924731,0.579032258064516,0.557956989247312,0.625268817204301,0.63258064516129,0.51763440860215,0.692258064516129,0.545376344086022,0.690537634408602,0.719892473118279,0.670645161290323,0.753010752688171,0.690322580645161,0.750860215053763,0.606881720430107,0.652043010752688,0.629784946236559,0.707956989247312,0.688602150537634,0.680752688172043,0.648172043010753,0.676344086021505,0.638064516129032,0.680752688172043,0.639354838709677,0.661935483870968,0.645591397849463,0.636021505376344,0.63989247311828,0.631182795698925,0.654731182795699,0.57258064516129,0.638924731182796,0.569139784946236,0.586344086021505,0.54,0.644516129032258,0.496881720430107,0.576021505376344,0.595806451612903,0.635913978494624,0.556881720430107,0.589569892473118,0.523978494623656,0.566344086021505,0.510752688172043,0.666774193548387,0.56752688172043,0.668602150537635,0.639139784946236,0.562043010752688,0.53010752688172,0.560645161290322,0.664516129032258,0.632903225806451,0.697849462365592,0.581935483870968,0.660322580645161,0.582903225806451,0.63989247311828,0.622043010752688,0.689247311827957,0.602903225806451,0.590537634408602,0.586666666666667,0.651612903225806,0.61258064516129,0.583440860215054,0.576559139784946,0.639032258064516,0.599354838709677,0.711397849462365,0.65258064516129,0.615698924731182,0.60247311827957,0.601397849462365,0.610752688172043,0.649139784946236,0.563118279569892,0.584086021505376
