"","Herero","Zulu","Tswana","Shona","Ndonga","Swati","Tsonga","Venda","Kongo","Tumbuka","Kikuyu","Luganda","Kinyarwanda","Lingala","Kirundi","Igbo","Bambara","Tigrinya","Afar","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Latin","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Meadow Mari","Bulgarian","Belarusian","Hungarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Kabardian","Turkish","Ossetian","Hebrew","Sindhi","Eastern Punjabi","Kazakh","Sakha","Korean","Chinese","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Gujarati","Telugu","Tamil","Malayalam","Sinhalese","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Tetum","Nauruan","Chamorro","Samoan","Tongan","Maori","Hawaiian","Tahitian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Herero",0,0.41,0.621818181818181,0.641818181818182,0.634545454545454,0.404545454545454,0.61,0.629090909090909,0.774545454545454,0.629090909090909,0.677272727272727,0.439090909090909,0.453636363636364,0.779090909090909,0.432727272727273,0.72090909090909,0.692727272727273,0.650909090909091,0.509090909090909,0.684545454545455,0.606363636363636,0.640909090909091,0.752727272727272,0.73,0.919999999999999,0.874545454545454,0.879999999999999,0.903636363636363,0.864545454545454,0.889999999999999,0.822727272727272,0.769090909090909,0.889999999999999,0.847272727272726,0.787272727272727,0.726363636363636,0.809090909090909,0.771818181818181,0.818181818181818,0.785454545454545,0.807272727272726,0.771818181818182,0.752727272727273,0.749090909090909,0.779090909090909,0.761818181818181,0.748181818181818,0.646363636363636,0.746363636363636,0.772727272727272,0.720909090909091,0.753636363636363,0.760909090909091,0.734545454545455,0.664545454545454,0.735454545454545,0.732727272727273,0.717272727272728,0.717272727272727,0.929090909090908,0.756363636363636,0.737272727272727,0.798181818181818,0.771818181818182,0.870909090909091,0.874545454545454,0.768181818181818,0.775454545454545,0.779090909090909,0.870909090909091,0.767272727272727,0.853636363636363,0.978181818181818,0.856363636363636,0.829090909090908,0.873636363636363,0.881818181818181,0.752727272727273,0.818181818181818,0.760909090909091,0.720909090909091,0.856363636363636,0.859999999999999,0.819999999999999,0.750909090909091,0.889090909090908,0.755454545454545,0.665454545454545,0.456363636363637,0.612727272727272,0.677272727272727,0.726363636363636,0.566363636363636,0.754545454545454,0.743636363636364,0.736363636363637
"Zulu",0.41,0,0.498181818181818,0.519090909090909,0.416363636363636,0.234545454545455,0.487272727272728,0.504545454545455,0.678181818181818,0.506363636363637,0.598181818181818,0.300909090909091,0.217272727272727,0.674545454545454,0.229090909090909,0.587272727272727,0.644545454545454,0.515454545454545,0.482727272727272,0.580909090909091,0.462727272727273,0.54,0.736363636363637,0.712727272727273,0.835454545454545,0.872727272727272,0.869090909090908,0.884545454545454,0.851818181818181,0.884545454545454,0.80090909090909,0.575454545454545,0.867272727272727,0.756363636363636,0.759090909090909,0.609090909090908,0.789090909090909,0.577272727272727,0.72,0.689090909090909,0.773636363636363,0.746363636363636,0.629999999999999,0.733636363636363,0.672727272727272,0.708181818181818,0.713636363636364,0.640909090909091,0.733636363636364,0.767272727272727,0.541818181818182,0.643636363636363,0.681818181818182,0.703636363636363,0.73,0.658181818181818,0.813636363636363,0.714545454545455,0.720909090909091,0.816363636363636,0.672727272727272,0.727272727272727,0.693636363636363,0.73,0.856363636363636,0.784545454545454,0.666363636363636,0.672727272727273,0.660909090909091,0.765454545454545,0.667272727272727,0.740909090909091,0.879999999999999,0.738181818181818,0.728181818181818,0.767272727272727,0.766363636363636,0.641818181818181,0.734545454545454,0.638181818181818,0.531818181818182,0.76,0.749090909090909,0.715454545454545,0.64,0.788181818181818,0.643636363636363,0.656363636363636,0.539090909090909,0.492727272727273,0.598181818181818,0.719090909090909,0.541818181818181,0.651818181818181,0.620909090909091,0.63
"Tswana",0.621818181818181,0.498181818181818,0,0.391818181818182,0.430909090909091,0.46,0.403636363636364,0.416363636363637,0.684545454545454,0.396363636363637,0.63090909090909,0.5,0.506363636363636,0.685454545454545,0.515454545454545,0.622727272727272,0.569999999999999,0.334545454545454,0.569090909090909,0.468181818181818,0.228181818181818,0.447272727272727,0.729090909090909,0.71090909090909,0.836363636363636,0.768181818181818,0.853636363636363,0.804545454545454,0.864545454545454,0.888181818181817,0.822727272727272,0.675454545454545,0.779090909090909,0.753636363636363,0.773636363636364,0.612727272727272,0.771818181818182,0.668181818181818,0.716363636363636,0.767272727272727,0.789090909090909,0.734545454545454,0.636363636363636,0.626363636363636,0.668181818181818,0.688181818181818,0.717272727272727,0.628181818181818,0.718181818181818,0.757272727272727,0.539090909090909,0.628181818181818,0.677272727272727,0.727272727272727,0.735454545454545,0.558181818181818,0.713636363636364,0.677272727272727,0.831818181818182,0.822727272727272,0.670909090909091,0.746363636363636,0.604545454545454,0.771818181818182,0.758181818181818,0.773636363636364,0.663636363636363,0.669090909090909,0.649090909090909,0.758181818181818,0.647272727272727,0.743636363636363,0.879090909090908,0.747272727272727,0.731818181818182,0.777272727272727,0.776363636363636,0.561818181818182,0.712727272727273,0.645454545454545,0.643636363636363,0.760909090909091,0.766363636363636,0.730909090909091,0.66,0.785454545454545,0.66,0.668181818181818,0.561818181818181,0.504545454545455,0.641818181818181,0.728181818181818,0.636363636363636,0.649090909090908,0.541818181818182,0.632727272727272
"Shona",0.641818181818182,0.519090909090909,0.391818181818182,0,0.431818181818182,0.387272727272727,0.361818181818182,0.366363636363636,0.659090909090909,0.386363636363636,0.66,0.507272727272727,0.520909090909091,0.662727272727272,0.527272727272727,0.47,0.665454545454545,0.404545454545455,0.581818181818182,0.324545454545455,0.41,0.444545454545454,0.72,0.653636363636363,0.829090909090908,0.859090909090908,0.856363636363636,0.866363636363636,0.864545454545454,0.867272727272727,0.815454545454545,0.656363636363636,0.802727272727273,0.723636363636363,0.775454545454545,0.595454545454545,0.763636363636363,0.644545454545454,0.657272727272727,0.752727272727272,0.763636363636363,0.728181818181818,0.529090909090909,0.700909090909091,0.661818181818181,0.697272727272727,0.714545454545454,0.628181818181818,0.725454545454545,0.751818181818181,0.535454545454546,0.484545454545455,0.681818181818182,0.723636363636363,0.758181818181818,0.626363636363636,0.760909090909092,0.691818181818181,0.85,0.804545454545454,0.663636363636363,0.736363636363636,0.67090909090909,0.744545454545454,0.817272727272727,0.763636363636363,0.655454545454545,0.609090909090908,0.594545454545454,0.817272727272727,0.591818181818181,0.738181818181818,0.818181818181818,0.735454545454545,0.723636363636363,0.744545454545454,0.761818181818182,0.642727272727272,0.714545454545454,0.549090909090909,0.638181818181818,0.734545454545454,0.74090909090909,0.722727272727273,0.645454545454545,0.774545454545454,0.652727272727272,0.679090909090909,0.57090909090909,0.440909090909091,0.610909090909091,0.7,0.649090909090909,0.592727272727272,0.605454545454545,0.568181818181818
"Ndonga",0.634545454545454,0.416363636363636,0.430909090909091,0.431818181818182,0,0.505454545454546,0.411818181818182,0.43,0.655454545454545,0.410909090909091,0.687272727272727,0.510909090909091,0.430909090909091,0.663636363636363,0.431818181818182,0.601818181818181,0.700909090909091,0.439090909090909,0.575454545454546,0.469090909090909,0.436363636363636,0.453636363636364,0.729090909090909,0.708181818181818,0.842727272727272,0.839090909090909,0.839090909090908,0.776363636363636,0.748181818181818,0.877272727272727,0.811818181818181,0.573636363636363,0.872727272727272,0.623636363636363,0.702727272727273,0.476363636363637,0.667272727272727,0.48,0.717272727272727,0.544545454545454,0.653636363636363,0.682727272727272,0.539090909090909,0.714545454545455,0.564545454545454,0.683636363636363,0.666363636363636,0.648181818181818,0.73,0.741818181818182,0.438181818181818,0.629090909090908,0.667272727272727,0.739090909090909,0.751818181818181,0.655454545454545,0.803636363636364,0.686363636363636,0.861818181818181,0.705454545454545,0.596363636363636,0.635454545454545,0.559999999999999,0.749090909090909,0.837272727272727,0.758181818181818,0.655454545454545,0.649999999999999,0.646363636363636,0.746363636363636,0.639999999999999,0.648181818181818,0.879090909090908,0.639999999999999,0.714545454545454,0.646363636363636,0.656363636363636,0.648181818181818,0.599090909090909,0.541818181818182,0.526363636363636,0.657272727272727,0.735454545454545,0.709090909090909,0.645454545454545,0.760909090909091,0.663636363636363,0.678181818181818,0.558181818181818,0.384545454545455,0.687272727272727,0.755454545454545,0.63090909090909,0.644545454545454,0.62,0.634545454545454
"Swati",0.404545454545454,0.234545454545455,0.46,0.387272727272727,0.505454545454546,0,0.450909090909091,0.471818181818182,0.727272727272728,0.468181818181818,0.454545454545454,0.248181818181818,0.276363636363636,0.727272727272728,0.280909090909091,0.470909090909091,0.545454545454546,0.512727272727272,0.454545454545454,0.49,0.363636363636364,0.512727272727273,0.729090909090909,0.700909090909091,0.844545454545454,0.909090909090908,0.873636363636363,0.91090909090909,0.88090909090909,0.904545454545454,0.809090909090909,0.695454545454545,0.881818181818181,0.818181818181818,0.727272727272728,0.636363636363635,0.818181818181818,0.681818181818181,0.727272727272728,0.818181818181818,0.818181818181818,0.753636363636363,0.541818181818182,0.747272727272727,0.679090909090909,0.717272727272727,0.733636363636364,0.626363636363636,0.738181818181818,0.818181818181818,0.624545454545454,0.543636363636364,0.69,0.693636363636363,0.721818181818182,0.663636363636363,0.818181818181818,0.727272727272728,0.636363636363635,0.818181818181818,0.677272727272727,0.727272727272727,0.727272727272728,0.743636363636363,0.909090909090908,0.786363636363636,0.678181818181818,0.727272727272728,0.652727272727272,0.909090909090908,0.727272727272728,0.764545454545455,0.909090909090908,0.765454545454546,0.732727272727273,0.818181818181818,0.793636363636364,0.634545454545454,0.736363636363636,0.565454545454545,0.624545454545454,0.758181818181818,0.774545454545455,0.705454545454545,0.641818181818181,0.818181818181818,0.65090909090909,0.636363636363635,0.511818181818182,0.614545454545454,0.454545454545454,0.636363636363635,0.526363636363636,0.672727272727273,0.617272727272727,0.603636363636363
"Tsonga",0.61,0.487272727272728,0.403636363636364,0.361818181818182,0.411818181818182,0.450909090909091,0,0.214545454545455,0.556363636363636,0.265454545454546,0.540909090909091,0.386363636363636,0.5,0.557272727272727,0.503636363636364,0.495454545454545,0.589090909090908,0.326363636363636,0.558181818181818,0.370909090909091,0.414545454545454,0.333636363636364,0.619999999999999,0.514545454545455,0.742727272727273,0.847272727272727,0.746363636363636,0.859999999999999,0.747272727272727,0.759090909090909,0.703636363636364,0.645454545454545,0.758181818181817,0.633636363636363,0.699090909090909,0.480909090909091,0.659090909090909,0.638181818181818,0.513636363636364,0.741818181818181,0.649090909090909,0.610909090909091,0.62,0.626363636363636,0.553636363636363,0.582727272727273,0.597272727272727,0.641818181818181,0.624545454545454,0.732727272727272,0.530909090909091,0.520909090909091,0.572727272727273,0.627272727272727,0.650909090909091,0.549090909090909,0.723636363636364,0.710909090909091,0.85,0.717272727272727,0.565454545454545,0.629090909090908,0.659090909090909,0.651818181818181,0.732727272727273,0.647272727272727,0.548181818181818,0.457272727272727,0.441818181818182,0.823636363636363,0.450909090909091,0.642727272727272,0.693636363636363,0.648181818181818,0.613636363636363,0.644545454545454,0.668181818181818,0.633636363636363,0.61090909090909,0.638181818181818,0.631818181818182,0.637272727272727,0.633636363636363,0.60090909090909,0.537272727272727,0.661818181818181,0.550909090909091,0.685454545454545,0.566363636363636,0.366363636363636,0.450909090909091,0.571818181818181,0.627272727272727,0.456363636363636,0.529090909090909,0.431818181818182
"Venda",0.629090909090909,0.504545454545455,0.416363636363637,0.366363636363636,0.43,0.471818181818182,0.214545454545455,0,0.574545454545454,0.272727272727273,0.561818181818182,0.392727272727273,0.501818181818182,0.576363636363636,0.507272727272727,0.498181818181818,0.606363636363636,0.334545454545455,0.573636363636363,0.358181818181818,0.432727272727273,0.351818181818182,0.637272727272727,0.522727272727273,0.745454545454546,0.827272727272726,0.749090909090909,0.859999999999999,0.771818181818182,0.779090909090909,0.722727272727273,0.660909090909091,0.768181818181818,0.647272727272726,0.705454545454545,0.498181818181818,0.672727272727273,0.662727272727272,0.5,0.75,0.673636363636363,0.627272727272727,0.626363636363636,0.639999999999999,0.573636363636363,0.594545454545454,0.601818181818181,0.637272727272727,0.623636363636363,0.744545454545454,0.540909090909091,0.53,0.567272727272727,0.650909090909091,0.647272727272727,0.550909090909091,0.697272727272727,0.681818181818182,0.86090909090909,0.725454545454546,0.570909090909091,0.639090909090909,0.674545454545454,0.650909090909091,0.751818181818181,0.673636363636363,0.537272727272727,0.464545454545455,0.441818181818182,0.842727272727272,0.461818181818182,0.65090909090909,0.691818181818182,0.663636363636363,0.624545454545454,0.666363636363636,0.676363636363636,0.646363636363636,0.614545454545454,0.65090909090909,0.649090909090909,0.651818181818181,0.660909090909091,0.629090909090908,0.557272727272727,0.67,0.57,0.69,0.571818181818181,0.386363636363636,0.471818181818182,0.578181818181817,0.637272727272727,0.460909090909091,0.533636363636364,0.447272727272727
"Kongo",0.774545454545454,0.678181818181818,0.684545454545454,0.659090909090909,0.655454545454545,0.727272727272728,0.556363636363636,0.574545454545454,0,0.552727272727272,0.636363636363635,0.568181818181818,0.675454545454545,0.090909090909091,0.671818181818181,0.473636363636364,0.727272727272728,0.588181818181818,0.727272727272728,0.662727272727272,0.727272727272728,0.516363636363637,0.588181818181818,0.483636363636364,0.587272727272727,0.818181818181818,0.560909090909091,0.641818181818182,0.547272727272727,0.56,0.577272727272727,0.480909090909091,0.845454545454545,0.454545454545454,0.636363636363635,0.363636363636364,0.545454545454546,0.580909090909091,0.545454545454546,0.636363636363635,0.454545454545454,0.473636363636364,0.468181818181818,0.540909090909091,0.379090909090909,0.473636363636364,0.475454545454545,0.796363636363636,0.571818181818181,0.636363636363635,0.478181818181819,0.524545454545455,0.425454545454545,0.702727272727273,0.605454545454545,0.434545454545455,0.909090909090908,0.909090909090908,0.909090909090908,0.636363636363635,0.424545454545454,0.513636363636364,0.545454545454546,0.58090909090909,0.545454545454546,0.468181818181818,0.428181818181818,0.363636363636364,0.394545454545455,0.636363636363635,0.363636363636364,0.489090909090909,0.636363636363635,0.460909090909091,0.338181818181818,0.272727272727273,0.425454545454546,0.388181818181818,0.43,0.415454545454546,0.52,0.410909090909091,0.392727272727273,0.427272727272728,0.417272727272728,0.454545454545454,0.33,0.909090909090908,0.839090909090908,0.627272727272726,0.545454545454546,0.636363636363635,0.786363636363636,0.378181818181818,0.382727272727273,0.392727272727273
"Tumbuka",0.629090909090909,0.506363636363637,0.396363636363637,0.386363636363636,0.410909090909091,0.468181818181818,0.265454545454546,0.272727272727273,0.552727272727272,0,0.561818181818182,0.4,0.519090909090909,0.554545454545454,0.508181818181818,0.55,0.56090909090909,0.320909090909091,0.564545454545455,0.444545454545455,0.390909090909091,0.353636363636364,0.645454545454545,0.562727272727273,0.732727272727273,0.855454545454544,0.756363636363636,0.857272727272727,0.753636363636363,0.78,0.711818181818182,0.655454545454545,0.828181818181817,0.629999999999999,0.695454545454546,0.5,0.671818181818182,0.652727272727272,0.573636363636363,0.756363636363637,0.657272727272727,0.620909090909091,0.633636363636363,0.593636363636363,0.555454545454545,0.590909090909091,0.608181818181818,0.626363636363636,0.637272727272727,0.744545454545454,0.541818181818182,0.581818181818182,0.59,0.629090909090909,0.651818181818181,0.528181818181818,0.764545454545455,0.692727272727273,0.846363636363635,0.716363636363637,0.574545454545454,0.637272727272727,0.67090909090909,0.651818181818181,0.709090909090909,0.661818181818181,0.561818181818182,0.515454545454546,0.496363636363636,0.799999999999999,0.5,0.644545454545454,0.731818181818182,0.645454545454545,0.59090909090909,0.643636363636363,0.663636363636363,0.625454545454545,0.601818181818181,0.638181818181818,0.637272727272727,0.646363636363636,0.645454545454545,0.61,0.540909090909091,0.675454545454545,0.543636363636363,0.684545454545455,0.556363636363636,0.429090909090909,0.516363636363636,0.614545454545454,0.629090909090909,0.511818181818182,0.513636363636364,0.488181818181818
