"","Herero","Zulu","Tswana","Shona","Ndonga","Swati","Tsonga","Venda","Kongo","Tumbuka","Kikuyu","Luganda","Kinyarwanda","Lingala","Kirundi","Igbo","Bambara","Tigrinya","Afar","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Latin","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Meadow Mari","Bulgarian","Belarusian","Hungarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Kabardian","Turkish","Ossetian","Hebrew","Sindhi","Eastern Punjabi","Kazakh","Sakha","Korean","Chinese","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Gujarati","Telugu","Tamil","Malayalam","Sinhalese","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Tetum","Nauruan","Chamorro","Samoan","Tongan","Maori","Hawaiian","Tahitian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Herero",0,0.526666666666667,0.713333333333333,0.718333333333333,0.72,0.511666666666667,0.695,0.71,0.873333333333333,0.873333333333333,0.678333333333333,0.541666666666667,0.546666666666667,0.881666666666666,0.545,0.701666666666666,0.706666666666667,0.741666666666667,0.706666666666667,0.758333333333333,0.715,0.738333333333334,0.746666666666667,0.723333333333333,0.758333333333333,0.83,0.763333333333333,0.776666666666667,0.761666666666667,0.765,0.743333333333333,0.771666666666667,0.77,0.83,0.991666666666667,0.888333333333333,0.706666666666667,0.788333333333333,0.786666666666667,0.83,0.721666666666667,0.758333333333334,0.758333333333334,0.738333333333333,0.753333333333333,0.741666666666667,0.743333333333333,0.731666666666667,0.751666666666667,0.825,0.718333333333334,0.741666666666667,0.761666666666667,0.728333333333333,0.575,0.743333333333333,0.663333333333333,0.968333333333333,0.585,0.721666666666667,0.753333333333333,0.745,0.721666666666667,0.763333333333334,0.706666666666667,0.758333333333334,0.77,0.83,0.773333333333333,0.706666666666667,0.815,0.766666666666667,0.83,0.763333333333333,0.733333333333333,0.721666666666667,0.756666666666667,0.728333333333333,0.72,0.736666666666667,0.835,0.721666666666667,0.891666666666667,0.878333333333333,0.886666666666666,0.888333333333333,0.883333333333333,0.768333333333333,0.758333333333333,0.865,0.845,0.935,0.756666666666667,0.746666666666667,0.746666666666667,0.901666666666666
"Zulu",0.526666666666667,0,0.34,0.346666666666666,0.351666666666667,0.0883333333333334,0.301666666666667,0.326666666666667,0.679999999999999,0.495,0.421666666666667,0.315,0.151666666666667,0.673333333333333,0.33,0.496666666666667,0.506666666666666,0.353333333333333,0.506666666666666,0.418333333333333,0.34,0.391666666666667,0.575,0.551666666666666,0.451666666666667,0.664999999999999,0.581666666666666,0.593333333333333,0.57,0.578333333333333,0.543333333333333,0.586666666666666,0.568333333333333,0.49,0.831666666666666,0.51,0.506666666666666,0.425,0.401666666666667,0.656666666666666,0.51,0.526666666666666,0.38,0.558333333333333,0.56,0.471666666666667,0.506666666666667,0.588333333333333,0.566666666666666,0.664999999999999,0.38,0.38,0.453333333333333,0.548333333333333,0.578333333333333,0.433333333333333,0.664999999999999,0.906666666666666,0.48,0.343333333333333,0.608333333333333,0.573333333333333,0.343333333333333,0.561666666666666,0.506666666666666,0.411666666666667,0.441666666666667,0.491666666666667,0.411666666666667,0.506666666666666,0.481666666666667,0.41,0.491666666666667,0.39,0.366666666666667,0.343333333333333,0.4,0.36,0.38,0.35,0.651666666666666,0.365,0.688333333333333,0.674999999999999,0.685,0.683333333333333,0.685,0.976666666666667,0.603333333333333,0.661666666666666,0.588333333333333,0.809999999999999,0.581666666666666,0.4,0.54,0.545
"Tswana",0.713333333333333,0.34,0,0.313333333333333,0.371666666666667,0.301666666666667,0.355,0.363333333333333,0.708333333333333,0.468333333333333,0.448333333333333,0.511666666666667,0.343333333333333,0.71,0.535,0.535,0.336666666666666,0.208333333333333,0.67,0.406666666666667,0.21,0.401666666666667,0.565,0.563333333333333,0.458333333333333,0.663333333333333,0.58,0.613333333333333,0.586666666666666,0.59,0.576666666666666,0.605,0.578333333333333,0.495,0.82,0.545,0.503333333333333,0.436666666666667,0.418333333333333,0.661666666666666,0.545,0.506666666666666,0.406666666666667,0.361666666666667,0.576666666666666,0.463333333333333,0.51,0.586666666666666,0.556666666666666,0.653333333333333,0.386666666666667,0.38,0.465,0.566666666666666,0.585,0.268333333333333,0.663333333333333,0.853333333333333,0.649999999999999,0.378333333333333,0.613333333333333,0.593333333333333,0.378333333333333,0.595,0.336666666666666,0.415,0.443333333333333,0.491666666666667,0.42,0.336666666666666,0.451666666666667,0.43,0.491666666666667,0.411666666666667,0.383333333333333,0.378333333333333,0.411666666666667,0.378333333333333,0.378333333333333,0.39,0.708333333333333,0.385,0.72,0.708333333333333,0.71,0.71,0.713333333333333,0.96,0.785,0.69,0.635,0.793333333333333,0.75,0.411666666666667,0.366666666666667,0.558333333333333
"Shona",0.718333333333333,0.346666666666666,0.313333333333333,0,0.358333333333333,0.296666666666666,0.238333333333333,0.258333333333333,0.689999999999999,0.466666666666667,0.463333333333333,0.503333333333333,0.355,0.696666666666666,0.523333333333333,0.421666666666667,0.473333333333333,0.345,0.671666666666666,0.318333333333333,0.338333333333333,0.388333333333333,0.566666666666666,0.466666666666667,0.456666666666667,0.661666666666666,0.576666666666666,0.578333333333333,0.573333333333333,0.576666666666666,0.566666666666666,0.583333333333333,0.468333333333333,0.468333333333333,0.806666666666666,0.513333333333333,0.488333333333333,0.411666666666667,0.328333333333333,0.634999999999999,0.513333333333333,0.516666666666666,0.38,0.52,0.556666666666666,0.47,0.508333333333333,0.595,0.566666666666666,0.658333333333333,0.375,0.298333333333333,0.473333333333333,0.563333333333333,0.583333333333333,0.4,0.57,0.866666666666667,0.644999999999999,0.346666666666666,0.611666666666666,0.573333333333333,0.346666666666666,0.581666666666666,0.473333333333333,0.408333333333333,0.431666666666667,0.396666666666667,0.318333333333333,0.473333333333333,0.365,0.403333333333333,0.396666666666667,0.386666666666667,0.375,0.346666666666666,0.395,0.363333333333333,0.378333333333333,0.351666666666667,0.703333333333333,0.356666666666667,0.699999999999999,0.688333333333333,0.703333333333333,0.703333333333333,0.703333333333333,0.963333333333333,0.771666666666666,0.588333333333333,0.54,0.703333333333334,0.746666666666666,0.315,0.498333333333333,0.453333333333333
"Ndonga",0.72,0.351666666666667,0.371666666666667,0.358333333333333,0,0.326666666666666,0.355,0.38,0.685,0.518333333333333,0.493333333333333,0.52,0.371666666666667,0.7,0.535,0.523333333333333,0.518333333333333,0.383333333333333,0.685,0.42,0.366666666666667,0.411666666666667,0.566666666666666,0.561666666666666,0.463333333333333,0.661666666666666,0.566666666666667,0.423333333333333,0.395,0.581666666666666,0.583333333333333,0.596666666666666,0.591666666666666,0.293333333333333,0.663333333333333,0.335,0.351666666666667,0.251666666666667,0.451666666666667,0.46,0.335,0.456666666666666,0.221666666666667,0.556666666666667,0.393333333333333,0.456666666666667,0.441666666666667,0.59,0.576666666666666,0.663333333333333,0.385,0.4,0.473333333333333,0.59,0.586666666666666,0.451666666666667,0.663333333333333,0.871666666666666,0.646666666666666,0.168333333333333,0.5,0.43,0.168333333333333,0.585,0.518333333333333,0.405,0.436666666666667,0.495,0.426666666666667,0.518333333333333,0.476666666666667,0.245,0.495,0.203333333333333,0.381666666666667,0.168333333333333,0.215,0.378333333333333,0.195,0.195,0.67,0.198333333333333,0.693333333333333,0.688333333333333,0.7,0.703333333333333,0.711666666666667,0.951666666666667,0.771666666666667,0.675,0.66,0.785,0.746666666666666,0.42,0.535,0.558333333333333
"Swati",0.511666666666667,0.0883333333333334,0.301666666666667,0.296666666666666,0.326666666666666,0,0.251666666666667,0.273333333333333,0.666666666666666,0.451666666666667,0.333333333333333,0.266666666666667,0.115,0.666666666666666,0.3,0.461666666666667,0.5,0.35,0.5,0.396666666666667,0.333333333333333,0.373333333333333,0.563333333333333,0.518333333333333,0.448333333333333,0.666666666666666,0.568333333333333,0.588333333333333,0.568333333333333,0.57,0.548333333333333,0.586666666666666,0.551666666666666,0.5,0.833333333333333,0.5,0.5,0.43,0.333333333333333,0.666666666666666,0.5,0.513333333333333,0.375,0.546666666666666,0.558333333333333,0.475,0.503333333333334,0.581666666666666,0.556666666666666,0.666666666666666,0.366666666666667,0.361666666666667,0.45,0.543333333333333,0.563333333333333,0.43,0.666666666666666,0.923333333333333,0.5,0.333333333333333,0.603333333333333,0.565,0.333333333333333,0.565,0.5,0.403333333333334,0.431666666666667,0.5,0.386666666666667,0.5,0.5,0.418333333333333,0.5,0.395,0.343333333333333,0.333333333333333,0.393333333333333,0.355,0.368333333333333,0.348333333333333,0.636666666666666,0.348333333333333,0.678333333333333,0.669999999999999,0.675,0.666666666666666,0.676666666666666,1,0.614999999999999,0.626666666666666,0.5,0.833333333333333,0.57,0.388333333333333,0.525,0.515
"Tsonga",0.695,0.301666666666667,0.355,0.238333333333333,0.355,0.251666666666667,0,0.15,0.683333333333333,0.408333333333333,0.416666666666667,0.47,0.323333333333333,0.684999999999999,0.506666666666667,0.311666666666666,0.505,0.365,0.671666666666666,0.251666666666667,0.351666666666666,0.38,0.561666666666666,0.378333333333333,0.455,0.663333333333333,0.573333333333333,0.59,0.568333333333333,0.573333333333333,0.563333333333333,0.585,0.406666666666667,0.49,0.831666666666666,0.511666666666667,0.505,0.436666666666667,0.23,0.656666666666666,0.511666666666667,0.506666666666666,0.39,0.556666666666666,0.566666666666666,0.458333333333333,0.501666666666667,0.586666666666666,0.561666666666666,0.664999999999999,0.391666666666667,0.215,0.45,0.556666666666667,0.571666666666666,0.44,0.496666666666667,0.896666666666666,0.649999999999999,0.345,0.61,0.576666666666666,0.345,0.565,0.505,0.398333333333334,0.42,0.326666666666666,0.22,0.505,0.315,0.418333333333333,0.326666666666666,0.396666666666667,0.361666666666666,0.345,0.4,0.358333333333333,0.385,0.365,0.688333333333333,0.353333333333333,0.686666666666666,0.676666666666666,0.686666666666666,0.683333333333333,0.691666666666666,0.973333333333333,0.776666666666666,0.493333333333333,0.418333333333333,0.639999999999999,0.746666666666666,0.238333333333333,0.545,0.371666666666667
"Venda",0.71,0.326666666666667,0.363333333333333,0.258333333333333,0.38,0.273333333333333,0.15,0,0.698333333333333,0.426666666666667,0.438333333333333,0.478333333333333,0.331666666666667,0.701666666666667,0.515,0.348333333333333,0.52,0.368333333333333,0.686666666666667,0.233333333333333,0.368333333333333,0.395,0.581666666666666,0.378333333333333,0.463333333333334,0.651666666666666,0.568333333333333,0.588333333333333,0.588333333333333,0.573333333333333,0.578333333333333,0.589999999999999,0.395,0.495,0.83,0.533333333333333,0.52,0.44,0.235,0.661666666666666,0.533333333333333,0.501666666666666,0.403333333333333,0.563333333333333,0.571666666666666,0.473333333333333,0.505,0.593333333333333,0.571666666666666,0.663333333333333,0.386666666666667,0.215,0.448333333333333,0.573333333333333,0.578333333333333,0.45,0.486666666666667,0.881666666666667,0.653333333333333,0.366666666666667,0.608333333333333,0.581666666666666,0.366666666666667,0.576666666666666,0.52,0.406666666666667,0.41,0.316666666666666,0.235,0.52,0.311666666666666,0.423333333333333,0.316666666666666,0.41,0.375,0.366666666666667,0.411666666666667,0.388333333333333,0.383333333333333,0.378333333333333,0.703333333333333,0.375,0.703333333333333,0.701666666666667,0.706666666666667,0.691666666666667,0.705,0.968333333333333,0.78,0.506666666666667,0.44,0.634999999999999,0.746666666666667,0.231666666666667,0.538333333333333,0.378333333333333
"Kongo",0.873333333333333,0.679999999999999,0.708333333333333,0.689999999999999,0.685,0.666666666666666,0.683333333333333,0.698333333333333,0,0.506666666666667,0.833333333333333,0.676666666666666,0.71,0.166666666666666,0.701666666666666,0.505,0.833333333333333,0.711666666666666,0.833333333333333,0.756666666666666,0.666666666666666,0.578333333333333,0.903333333333333,0.896666666666666,0.785,1,0.906666666666666,0.921666666666666,0.906666666666666,0.91,0.903333333333333,0.594999999999999,0.92,0.833333333333333,1,0.5,0.833333333333333,0.748333333333333,0.833333333333333,1,0.833333333333333,0.856666666666666,0.71,0.89,0.55,0.808333333333333,0.84,0.915,0.903333333333333,1,0.545,0.723333333333333,0.796666666666667,0.906666666666666,0.915,0.781666666666666,1,0.998333333333333,1,0.666666666666666,0.591666666666666,0.906666666666666,0.666666666666666,0.911666666666666,0.833333333333333,0.741666666666667,0.765,0.833333333333333,0.753333333333334,0.833333333333333,0.833333333333333,0.748333333333334,0.833333333333333,0.726666666666667,0.533333333333333,0.666666666666666,0.728333333333333,0.536666666666667,0.693333333333333,0.681666666666666,0.656666666666666,0.675,0.328333333333333,0.316666666666666,0.503333333333333,0.5,0.675,1,0.94,0.816666666666667,0.833333333333333,1,0.746666666666666,0.741666666666667,0.538333333333333,0.713333333333333
"Tumbuka",0.873333333333333,0.495,0.468333333333333,0.466666666666667,0.518333333333333,0.451666666666667,0.408333333333333,0.426666666666667,0.506666666666667,0,0.623333333333333,0.658333333333333,0.526666666666667,0.51,0.685,0.596666666666667,0.621666666666666,0.49,0.659999999999999,0.516666666666666,0.476666666666667,0.555,0.748333333333334,0.628333333333333,0.611666666666666,0.831666666666666,0.736666666666667,0.738333333333334,0.731666666666667,0.745,0.718333333333334,0.756666666666666,0.67,0.643333333333332,0.823333333333333,0.34,0.655,0.586666666666666,0.51,0.81,0.673333333333333,0.663333333333334,0.553333333333333,0.671666666666667,0.723333333333333,0.636666666666667,0.651666666666666,0.751666666666667,0.740000000000001,0.833333333333333,0.548333333333333,0.475,0.63,0.735,0.741666666666667,0.556666666666667,0.748333333333334,0.873333333333333,0.811666666666666,0.506666666666667,0.776666666666667,0.738333333333333,0.506666666666667,0.743333333333334,0.621666666666666,0.571666666666666,0.593333333333333,0.58,0.486666666666667,0.621666666666666,0.551666666666666,0.57,0.58,0.56,0.523333333333333,0.506666666666667,0.558333333333333,0.525,0.536666666666667,0.526666666666667,0.695,0.525,0.69,0.683333333333333,0.688333333333333,0.681666666666666,0.686666666666667,0.97,0.765,0.588333333333333,0.54,0.72,0.566666666666666,0.493333333333333,0.661666666666667,0.463333333333333
"Kikuyu",0.678333333333333,0.421666666666667,0.448333333333333,0.463333333333333,0.493333333333333,0.333333333333333,0.416666666666667,0.438333333333333,0.833333333333333,0.623333333333333,0,0.599999999999999,0.448333333333334,0.833333333333333,0.633333333333333,0.626666666666666,0.313333333333333,0.496666666666667,0.666666666666666,0.561666666666667,0.48,0.54,0.263333333333333,0.516666666666667,0.42,0.533333333333333,0.435,0.588333333333333,0.568333333333333,0.436666666666667,0.415,0.62,0.55,0.666666666666666,0.833333333333333,0.666666666666666,0.5,0.596666666666666,0.498333333333333,0.666666666666666,0.5,0.476666666666667,0.541666666666666,0.526666666666667,0.725,0.5,0.498333333333333,0.57,0.281666666666667,0.366666666666667,0.533333333333333,0.526666666666667,0.431666666666667,0.243333333333333,0.43,0.52,0.664999999999999,0.911666666666666,0.5,0.5,0.7,0.563333333333333,0.5,0.265,0.48,0.436666666666667,0.46,0.664999999999999,0.551666666666666,0.48,0.664999999999999,0.585,0.664999999999999,0.561666666666666,0.51,0.5,0.56,0.521666666666667,0.535,0.515,0.833333333333333,0.515,0.845,0.836666666666667,0.841666666666667,0.833333333333333,0.843333333333333,1,0.781666666666666,0.624999999999999,0.498333333333333,0.831666666666666,0.57,0.553333333333333,0.671666666666666,0.68
"Luganda",0.541666666666667,0.315,0.511666666666667,0.503333333333333,0.52,0.266666666666667,0.47,0.478333333333333,0.676666666666666,0.658333333333333,0.599999999999999,0,0.331666666666666,0.673333333333333,0.166666666666667,0.493333333333333,0.659999999999999,0.526666666666667,0.659999999999999,0.56,0.506666666666667,0.565,0.73,0.708333333333333,0.611666666666666,0.82,0.725,0.751666666666667,0.743333333333333,0.74,0.735,0.568333333333333,0.736666666666666,0.659999999999999,1,0.673333333333333,0.659999999999999,0.589999999999999,0.586666666666666,0.826666666666666,0.673333333333333,0.67,0.553333333333333,0.71,0.563333333333333,0.648333333333333,0.661666666666667,0.753333333333333,0.73,0.833333333333333,0.536666666666667,0.535,0.613333333333333,0.73,0.728333333333333,0.605,0.82,0.901666666666666,0.653333333333333,0.506666666666667,0.611666666666666,0.738333333333333,0.506666666666667,0.74,0.659999999999999,0.563333333333333,0.596666666666666,0.649999999999999,0.571666666666666,0.659999999999999,0.643333333333332,0.588333333333333,0.649999999999999,0.565,0.518333333333333,0.506666666666667,0.563333333333333,0.523333333333333,0.538333333333333,0.531666666666667,0.485,0.52,0.683333333333333,0.671666666666666,0.681666666666666,0.666666666666666,0.518333333333333,0.985,0.763333333333333,0.823333333333333,0.766666666666667,0.985,0.73,0.563333333333333,0.531666666666667,0.701666666666666
"Kinyarwanda",0.546666666666667,0.151666666666667,0.343333333333333,0.355,0.371666666666667,0.115,0.323333333333333,0.331666666666667,0.71,0.526666666666667,0.448333333333334,0.331666666666666,0,0.7,0.348333333333333,0.518333333333333,0.531666666666667,0.365,0.531666666666667,0.401666666666667,0.366666666666666,0.4,0.593333333333333,0.555,0.465,0.656666666666666,0.591666666666666,0.601666666666666,0.593333333333333,0.59,0.578333333333333,0.601666666666666,0.573333333333333,0.491666666666667,0.828333333333333,0.541666666666667,0.531666666666667,0.426666666666667,0.398333333333333,0.658333333333333,0.541666666666667,0.53,0.403333333333333,0.568333333333333,0.563333333333333,0.481666666666667,0.521666666666667,0.598333333333333,0.576666666666666,0.661666666666666,0.395,0.383333333333333,0.465,0.566666666666666,0.575,0.453333333333333,0.654999999999999,0.881666666666667,0.481666666666667,0.375,0.628333333333333,0.57,0.375,0.58,0.531666666666667,0.42,0.45,0.486666666666667,0.415,0.531666666666667,0.483333333333333,0.438333333333333,0.486666666666667,0.416666666666667,0.368333333333333,0.375,0.425,0.381666666666667,0.381666666666667,0.388333333333333,0.675,0.385,0.713333333333333,0.703333333333333,0.708333333333333,0.701666666666666,0.711666666666667,0.956666666666667,0.624999999999999,0.69,0.615,0.79,0.58,0.415,0.55,0.555
"Lingala",0.881666666666666,0.673333333333333,0.71,0.696666666666666,0.7,0.666666666666666,0.684999999999999,0.701666666666667,0.166666666666666,0.51,0.833333333333333,0.673333333333333,0.7,0,0.703333333333333,0.51,0.833333333333333,0.713333333333333,0.833333333333333,0.748333333333333,0.5,0.578333333333333,0.9,0.889999999999999,0.775,1,0.903333333333333,0.918333333333333,0.906666666666666,0.901666666666666,0.903333333333333,0.591666666666666,0.916666666666667,0.833333333333333,1,0.5,0.833333333333333,0.75,0.833333333333333,1,0.833333333333333,0.849999999999999,0.711666666666667,0.885,0.56,0.815,0.84,0.921666666666666,0.895,1,0.548333333333333,0.716666666666667,0.793333333333333,0.903333333333333,0.911666666666666,0.78,1,0.998333333333333,1,0.666666666666666,0.59,0.91,0.666666666666666,0.9,0.833333333333333,0.735000000000001,0.758333333333333,0.833333333333333,0.746666666666667,0.833333333333333,0.833333333333333,0.753333333333334,0.833333333333333,0.726666666666667,0.526666666666667,0.666666666666666,0.723333333333333,0.535,0.696666666666667,0.674999999999999,0.661666666666666,0.688333333333333,0.343333333333333,0.336666666666666,0.515,0.5,0.68,1,0.939999999999999,0.826666666666666,0.833333333333333,1,0.746666666666666,0.74,0.528333333333333,0.71
