"","Herero","Zulu","Tswana","Shona","Ndonga","Swati","Tsonga","Venda","Kongo","Tumbuka","Kikuyu","Luganda","Kinyarwanda","Lingala","Kirundi","Igbo","Bambara","Tigrinya","Afar","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Latin","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Meadow Mari","Bulgarian","Belarusian","Hungarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Kabardian","Turkish","Ossetian","Hebrew","Sindhi","Eastern Punjabi","Kazakh","Sakha","Korean","Chinese","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Gujarati","Telugu","Tamil","Malayalam","Sinhalese","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Tetum","Nauruan","Chamorro","Samoan","Tongan","Maori","Hawaiian","Tahitian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Herero",0,0.589333333333333,0.538666666666667,0.615333333333333,0.53,0.448,0.654,0.68,0.724666666666666,0.666,0.532,0.608,0.641333333333333,0.666666666666666,0.741333333333333,0.657333333333333,0.725333333333333,0.606666666666667,0.625333333333333,0.654666666666667,0.624666666666667,0.65,0.796666666666665,0.581333333333334,0.696666666666666,0.828666666666666,0.736666666666666,0.827333333333332,0.781999999999999,0.892666666666666,0.754666666666666,0.694666666666667,0.730666666666667,0.780666666666667,0.701333333333333,0.79,0.824666666666666,0.572666666666667,0.825999999999999,0.734,0.766,0.741333333333333,0.711333333333333,0.742,0.698666666666666,0.762666666666666,0.768,0.569333333333333,0.608666666666667,0.702,0.69,0.578,0.636,0.691333333333333,0.723333333333333,0.602,0.749333333333333,0.593333333333333,0.728666666666666,0.821333333333333,0.836666666666666,0.62,0.841999999999999,0.797333333333333,0.890666666666666,0.811333333333332,0.802666666666666,0.720666666666666,0.775333333333333,0.714,0.753333333333333,0.793333333333333,0.748666666666666,0.745333333333333,0.689333333333333,0.695333333333333,0.75,0.674666666666667,0.646,0.698,0.780666666666666,0.773333333333333,0.782666666666666,0.802666666666666,0.869333333333332,0.836666666666666,0.839999999999998,0.685333333333333,0.61,0.754666666666666,0.782666666666666,0.749333333333333,0.450666666666667,0.776666666666666,0.766666666666666,0.626666666666667
"Zulu",0.589333333333333,0,0.278666666666666,0.469333333333333,0.574,0.435333333333333,0.412666666666666,0.578666666666667,0.592666666666667,0.461333333333333,0.306666666666666,0.292,0.304666666666666,0.516,0.506666666666667,0.436666666666666,0.635333333333333,0.616,0.71,0.556666666666667,0.618,0.558666666666667,0.718666666666667,0.630666666666667,0.504,0.588000000000001,0.511333333333333,0.517333333333333,0.687333333333333,0.718,0.444,0.552,0.571333333333334,0.717333333333333,0.772666666666666,0.714666666666667,0.709333333333334,0.574666666666667,0.725333333333334,0.638,0.520666666666666,0.576666666666667,0.596,0.648,0.665333333333333,0.623333333333333,0.692,0.656,0.47,0.642666666666666,0.75,0.512,0.642,0.537333333333333,0.573333333333334,0.606666666666667,0.655333333333333,0.712,0.561333333333334,0.579333333333334,0.625333333333333,0.554,0.68,0.651333333333333,0.654666666666666,0.650666666666666,0.642,0.557333333333334,0.54,0.576,0.619333333333333,0.482,0.563333333333333,0.639333333333334,0.662,0.525333333333334,0.526,0.706666666666667,0.733333333333333,0.739333333333333,0.646666666666667,0.559333333333334,0.679333333333333,0.641333333333333,0.708666666666667,0.71,0.7,0.704666666666667,0.562666666666667,0.553333333333334,0.581333333333334,0.539333333333333,0.510666666666667,0.540666666666667,0.520666666666666,0.626
"Tswana",0.538666666666667,0.278666666666666,0,0.505333333333333,0.553333333333333,0.445333333333333,0.561333333333333,0.456,0.641333333333333,0.572,0.178666666666666,0.427999999999999,0.494666666666667,0.552666666666667,0.654666666666666,0.358,0.71,0.595333333333333,0.71,0.642,0.631333333333333,0.494666666666667,0.765333333333333,0.665333333333333,0.636666666666667,0.694666666666667,0.604,0.561333333333333,0.765333333333333,0.811333333333332,0.601333333333334,0.634666666666666,0.670666666666667,0.636666666666667,0.863999999999999,0.798,0.860666666666665,0.732,0.654666666666666,0.791999999999999,0.628,0.658,0.664666666666667,0.68,0.737333333333333,0.706666666666666,0.773333333333333,0.625333333333333,0.549333333333334,0.614,0.711333333333334,0.514,0.608666666666667,0.63,0.694666666666667,0.631333333333333,0.695333333333333,0.589333333333334,0.751333333333333,0.594,0.690666666666667,0.636666666666667,0.661333333333333,0.731333333333333,0.807333333333332,0.761333333333333,0.729333333333334,0.585333333333333,0.63,0.656666666666666,0.718,0.578666666666667,0.77,0.755333333333333,0.764,0.569333333333333,0.687333333333333,0.654666666666666,0.766,0.776,0.742,0.674,0.827999999999999,0.692,0.894666666666665,0.829999999999999,0.820666666666666,0.787999999999999,0.627333333333334,0.652,0.758666666666666,0.695333333333333,0.494666666666667,0.646666666666667,0.628,0.662
"Shona",0.615333333333333,0.469333333333333,0.505333333333333,0,0.470666666666667,0.494,0.399333333333333,0.646,0.522666666666667,0.572666666666667,0.526666666666667,0.602,0.547333333333334,0.546,0.618,0.616,0.58,0.703333333333333,0.604,0.603333333333333,0.566666666666667,0.556,0.799999999999999,0.573333333333334,0.663333333333333,0.773999999999999,0.666,0.702,0.750666666666666,0.857333333333332,0.634666666666667,0.708,0.669333333333333,0.904666666666666,0.754666666666666,0.739333333333333,0.738666666666666,0.666,0.798666666666666,0.725333333333333,0.738,0.698,0.651333333333334,0.674666666666667,0.735333333333333,0.747333333333333,0.714,0.668666666666667,0.613333333333333,0.65,0.724,0.636666666666667,0.727333333333333,0.658,0.729333333333333,0.642,0.776666666666666,0.716,0.596,0.542,0.662666666666667,0.64,0.788,0.678,0.825999999999999,0.69,0.744,0.718,0.707333333333333,0.732,0.69,0.678666666666667,0.628,0.604666666666667,0.652666666666667,0.726,0.524666666666667,0.748666666666666,0.706666666666666,0.708666666666666,0.708,0.683333333333333,0.799333333333333,0.595333333333333,0.742666666666667,0.676,0.69,0.698666666666667,0.629333333333333,0.657333333333333,0.626,0.661333333333334,0.584666666666667,0.826666666666666,0.670666666666667,0.675333333333333
"Ndonga",0.53,0.574,0.553333333333333,0.470666666666667,0,0.512,0.563333333333334,0.655999999999999,0.514666666666667,0.64,0.586666666666667,0.592000000000001,0.595333333333334,0.615333333333333,0.795333333333332,0.642,0.504666666666667,0.598666666666667,0.628666666666667,0.64,0.618666666666667,0.525333333333333,0.740666666666667,0.688666666666667,0.664666666666666,0.791999999999999,0.725333333333334,0.791999999999999,0.785333333333332,0.795999999999999,0.708666666666667,0.638,0.789999999999999,0.791999999999999,0.855333333333332,0.855333333333332,0.845333333333332,0.657333333333333,0.865333333333332,0.787333333333332,0.655999999999999,0.781333333333332,0.661333333333333,0.791999999999999,0.747333333333333,0.753333333333333,0.785999999999999,0.639333333333333,0.583333333333333,0.591333333333334,0.778666666666666,0.688,0.792666666666665,0.693333333333333,0.661999999999999,0.704666666666667,0.676,0.650666666666666,0.556666666666667,0.722666666666667,0.822666666666666,0.718666666666666,0.828666666666665,0.799333333333332,0.788666666666666,0.728000000000001,0.779333333333333,0.693333333333333,0.748666666666667,0.654666666666667,0.694,0.762666666666666,0.693333333333333,0.686666666666667,0.7,0.733333333333333,0.619333333333334,0.661999999999999,0.682,0.691333333333333,0.779333333333333,0.774666666666666,0.829999999999999,0.683333333333333,0.763333333333333,0.7,0.704666666666667,0.763333333333333,0.690666666666667,0.678666666666667,0.724000000000001,0.742666666666666,0.592000000000001,0.811333333333332,0.722666666666667,0.624
"Swati",0.448,0.435333333333333,0.445333333333333,0.494,0.512,0,0.42,0.566666666666667,0.581333333333333,0.558666666666667,0.434666666666666,0.466,0.511333333333333,0.572666666666667,0.69,0.564,0.627333333333333,0.644666666666666,0.608666666666666,0.67,0.639333333333333,0.618,0.827333333333333,0.636666666666666,0.696,0.833333333333332,0.700666666666667,0.764666666666666,0.812666666666666,0.922,0.693333333333333,0.740666666666666,0.765999999999999,0.811999999999999,0.792666666666666,0.799999999999999,0.820666666666666,0.603333333333333,0.807333333333332,0.748,0.694666666666667,0.765333333333333,0.73,0.840666666666665,0.793999999999999,0.802666666666667,0.801999999999999,0.532666666666667,0.615333333333333,0.767999999999999,0.644666666666667,0.614666666666667,0.722,0.64,0.753333333333333,0.652,0.825333333333332,0.653333333333333,0.707333333333333,0.763999999999999,0.801999999999999,0.715333333333333,0.850666666666666,0.818666666666666,0.896666666666666,0.760666666666666,0.822666666666666,0.757333333333333,0.742666666666666,0.755333333333333,0.745333333333333,0.722,0.754,0.793333333333333,0.783999999999999,0.770666666666666,0.755333333333333,0.677333333333333,0.712666666666666,0.768666666666666,0.795333333333333,0.786666666666666,0.835999999999999,0.692,0.866666666666666,0.794666666666666,0.789333333333333,0.731333333333333,0.571333333333333,0.681333333333334,0.721333333333333,0.662666666666667,0.573333333333334,0.775333333333333,0.764666666666666,0.741333333333333
"Tsonga",0.654,0.412666666666666,0.561333333333333,0.399333333333333,0.563333333333334,0.42,0,0.666666666666666,0.388666666666666,0.469333333333333,0.579333333333334,0.399999999999999,0.399999999999999,0.471333333333333,0.600000000000001,0.509333333333333,0.646,0.734,0.613333333333333,0.544666666666667,0.63,0.533333333333333,0.811999999999999,0.7,0.640666666666667,0.733333333333334,0.661333333333333,0.600000000000001,0.716,0.793999999999999,0.542,0.712,0.793999999999999,0.958666666666666,0.655999999999999,0.728,0.657333333333333,0.594000000000001,0.799999999999998,0.657333333333333,0.600000000000001,0.787999999999999,0.626666666666667,0.728,0.706666666666667,0.749333333333333,0.701333333333333,0.695333333333333,0.628,0.662666666666666,0.788666666666666,0.658666666666667,0.73,0.577333333333333,0.666666666666666,0.646666666666667,0.787999999999999,0.857999999999999,0.452,0.728000000000001,0.706666666666667,0.710666666666667,0.797999999999999,0.732666666666666,0.727333333333334,0.600000000000001,0.851333333333332,0.702666666666667,0.723333333333333,0.615333333333333,0.64,0.552666666666667,0.617333333333333,0.724,0.614,0.608,0.6,0.733333333333334,0.630666666666667,0.694,0.699333333333333,0.579333333333334,0.600000000000001,0.556666666666667,0.666666666666666,0.590666666666667,0.601333333333333,0.666666666666666,0.657999999999999,0.554,0.598000000000001,0.456666666666666,0.666666666666666,0.819333333333332,0.666666666666666,0.731333333333333
"Venda",0.68,0.578666666666667,0.456,0.646,0.655999999999999,0.566666666666667,0.666666666666666,0,0.692,0.613333333333333,0.385333333333333,0.733333333333334,0.600000000000001,0.61,0.733333333333334,0.586000000000001,0.656666666666666,0.695333333333333,0.738,0.777999999999999,0.749333333333333,0.600000000000001,0.93,0.770666666666666,0.827333333333332,0.866666666666665,0.794666666666665,0.799999999999998,0.850666666666665,0.932,0.744666666666666,0.784666666666666,0.727333333333334,0.831333333333332,0.929333333333333,0.862666666666665,0.795999999999999,0.862666666666665,0.733333333333334,0.930666666666667,0.666666666666666,0.791999999999999,0.714,0.798666666666665,0.822666666666666,0.821333333333332,0.781999999999999,0.68,0.624666666666667,0.661999999999999,0.723333333333334,0.557333333333333,0.724000000000001,0.630666666666667,0.866666666666665,0.685333333333333,0.851999999999999,0.658666666666666,0.789333333333332,0.724000000000001,0.745333333333333,0.620666666666667,0.853999999999999,0.783333333333332,0.926,0.733333333333334,0.899999999999999,0.762666666666666,0.819333333333332,0.801999999999999,0.819999999999999,0.793999999999999,0.781999999999999,0.834666666666665,0.831999999999999,0.838666666666665,0.763333333333333,0.799999999999998,0.815999999999999,0.738666666666666,0.91,0.912666666666666,1,0.891333333333332,0.933333333333333,0.947333333333333,0.957333333333333,0.933333333333333,0.628666666666667,0.76,0.798666666666665,0.771333333333333,0.666666666666666,0.811333333333332,0.799999999999998,0.771333333333333
"Kongo",0.724666666666666,0.592666666666667,0.641333333333333,0.522666666666667,0.514666666666667,0.581333333333333,0.388666666666666,0.692,0,0.564666666666667,0.65,0.626,0.549333333333334,0.536666666666667,0.740666666666667,0.664666666666666,0.629333333333333,0.715333333333333,0.678666666666667,0.718,0.735333333333333,0.706,0.803999999999999,0.766,0.718666666666666,0.787999999999999,0.737333333333333,0.762666666666666,0.77,0.848666666666666,0.714,0.718666666666667,0.745333333333333,0.908,0.821333333333333,0.804666666666666,0.825999999999999,0.75,0.835333333333332,0.840666666666666,0.706,0.762666666666666,0.688666666666667,0.716666666666666,0.723333333333333,0.748,0.732666666666666,0.747333333333333,0.666666666666666,0.716,0.781999999999999,0.690666666666667,0.787333333333332,0.614,0.754,0.718666666666666,0.818666666666666,0.771999999999999,0.663333333333333,0.656666666666666,0.763333333333333,0.658,0.884666666666666,0.722666666666667,0.821999999999999,0.749333333333333,0.831999999999999,0.751333333333333,0.793333333333333,0.657333333333333,0.672,0.736666666666666,0.658666666666667,0.686666666666667,0.722666666666666,0.734,0.644666666666666,0.743333333333333,0.697333333333333,0.67,0.713333333333333,0.746,0.741333333333333,0.635333333333333,0.674666666666667,0.636666666666666,0.656,0.701333333333333,0.811999999999999,0.646666666666667,0.680666666666667,0.688,0.741333333333333,0.855999999999999,0.773333333333333,0.768666666666666
"Tumbuka",0.666,0.461333333333333,0.572,0.572666666666667,0.64,0.558666666666667,0.469333333333333,0.613333333333333,0.564666666666667,0,0.586,0.459333333333333,0.502666666666667,0.518,0.607333333333333,0.576666666666667,0.705333333333333,0.668,0.703333333333333,0.586666666666667,0.692666666666667,0.573333333333333,0.745333333333333,0.686666666666667,0.634666666666667,0.690666666666667,0.594,0.637333333333334,0.646666666666667,0.743333333333333,0.58,0.612666666666667,0.613333333333333,0.784666666666666,0.775333333333333,0.707333333333333,0.698666666666666,0.635333333333333,0.688,0.715333333333333,0.598,0.642,0.58,0.605333333333333,0.619333333333333,0.634666666666666,0.606666666666667,0.658666666666667,0.577333333333333,0.648,0.731333333333333,0.66,0.715333333333333,0.521333333333333,0.714666666666666,0.665333333333333,0.692,0.711333333333333,0.57,0.573333333333334,0.653333333333333,0.582666666666667,0.744666666666667,0.59,0.712666666666666,0.705333333333333,0.737333333333334,0.622666666666666,0.656,0.627333333333333,0.592,0.604666666666667,0.563333333333333,0.646,0.694666666666667,0.620666666666667,0.602,0.762,0.666666666666667,0.665333333333333,0.636666666666667,0.642,0.729333333333333,0.728666666666666,0.685333333333333,0.755999999999999,0.753333333333333,0.697333333333333,0.662,0.552,0.622666666666667,0.580666666666667,0.610666666666667,0.734666666666667,0.653333333333333,0.686
