"","Herero","Zulu","Tswana","Shona","Ndonga","Swati","Tsonga","Venda","Kongo","Tumbuka","Kikuyu","Luganda","Kinyarwanda","Lingala","Kirundi","Igbo","Bambara","Tigrinya","Afar","Amharic","Kanuri","Wolof","Egyptian Arabic","Kabyle","Latin","Neapolitan","Spanish","English","French","Dutch","Icelandic","Irish","Serbian","Russian","Bashkir","Chuvash","Erzya","Estonian","Gagauz","Latvian","Vepsian","Czech","Meadow Mari","Bulgarian","Belarusian","Hungarian","Lithuanian","Kalmyk","Armenian","Kurdish (Sorani)","Abkhazian","Kabardian","Turkish","Ossetian","Hebrew","Sindhi","Eastern Punjabi","Kazakh","Sakha","Korean","Chinese","Nuosu","Japanese","Tibetan","Bengali","Kashmiri","Gujarati","Telugu","Tamil","Malayalam","Sinhalese","Burmese","Vietnamese","Khmer","Malay","Thai","Cebuano","Banyumasan","Minangkabau","Tetum","Nauruan","Chamorro","Samoan","Tongan","Maori","Hawaiian","Tahitian","Inupiak","Cheyenne","Choctaw","Muscogee","Cherokee","Navajo","Haitian","Aymara","Guarani"
"Herero",0,0.592499999999999,0.742142857142857,0.771785714285714,0.598928571428571,0.592857142857142,0.698571428571429,0.562142857142857,0.569285714285714,0.5075,0.661428571428572,0.589285714285713,0.548928571428571,0.581785714285714,0.579642857142856,0.628928571428572,0.548928571428571,0.799642857142857,0.636428571428572,0.793571428571429,0.661428571428572,0.482142857142857,0.651071428571429,0.658214285714287,0.805714285714286,0.85,0.800714285714285,0.849285714285714,0.835,0.777142857142858,0.684285714285715,0.728214285714286,0.7175,0.833928571428571,0.762142857142857,0.738214285714285,0.741071428571428,0.791785714285714,0.819642857142856,0.681428571428572,0.745357142857143,0.731785714285714,0.806785714285714,0.691428571428572,0.805714285714285,0.7275,0.695,0.736071428571429,0.8475,0.724285714285714,0.7,0.651071428571429,0.691428571428572,0.691071428571429,0.651071428571429,0.687857142857143,0.762857142857143,0.625714285714286,0.738571428571429,0.703571428571429,0.663214285714286,0.668928571428572,0.696428571428572,0.731428571428571,0.811785714285714,0.626428571428572,0.628928571428572,0.556428571428571,0.590357142857142,0.586428571428571,0.739285714285714,0.880714285714286,0.650714285714287,0.795714285714285,0.726071428571429,0.849285714285714,0.765,0.865357142857143,0.665357142857144,0.736785714285714,0.583928571428571,0.803571428571428,0.805714285714285,0.661071428571429,0.709285714285714,0.844642857142857,0.805357142857142,0.851428571428571,0.798928571428571,0.810357142857142,0.731785714285714,0.663928571428572,0.696785714285715,0.812857142857143,0.742857142857143,0.763928571428572
"Zulu",0.592499999999999,0,0.562857142857142,0.443571428571429,0.690714285714286,0.336071428571429,0.328214285714286,0.488571428571429,0.5275,0.361071428571429,0.164285714285714,0.477857142857143,0.306071428571429,0.295714285714286,0.45,0.4125,0.4475,0.553928571428571,0.252857142857143,0.654285714285715,0.633214285714286,0.513571428571428,0.557142857142857,0.376785714285714,0.666071428571429,0.743571428571429,0.666785714285715,0.741428571428571,0.665000000000001,0.670357142857144,0.6325,0.626428571428572,0.511785714285714,0.730357142857143,0.628214285714286,0.704285714285714,0.558571428571428,0.720714285714286,0.602857142857142,0.6225,0.587142857142856,0.700714285714286,0.588214285714285,0.6525,0.696428571428572,0.618214285714285,0.663571428571429,0.339285714285715,0.661428571428572,0.522857142857142,0.333214285714286,0.373928571428571,0.451071428571429,0.299285714285714,0.521428571428571,0.439642857142858,0.556428571428571,0.255,0.443571428571429,0.488928571428571,0.38,0.482857142857143,0.703571428571429,0.446428571428572,0.493571428571429,0.407857142857143,0.548928571428571,0.406428571428572,0.475357142857143,0.735714285714286,0.762142857142857,0.771785714285714,0.368571428571429,0.7,0.640357142857144,0.705714285714286,0.63,0.735714285714286,0.840714285714285,0.734285714285714,0.718571428571428,0.59642857142857,0.5425,0.630714285714286,0.665357142857144,0.649642857142858,0.616071428571428,0.6275,0.663214285714287,0.693571428571429,0.632857142857143,0.658214285714286,0.630714285714286,0.665714285714287,0.485357142857143,0.657500000000001
"Tswana",0.742142857142857,0.562857142857142,0,0.635357142857144,0.708214285714286,0.634642857142858,0.642857142857144,0.535714285714285,0.684285714285715,0.452857142857143,0.637142857142858,0.714285714285714,0.535714285714285,0.593214285714285,0.607142857142856,0.569642857142857,0.601071428571427,0.62,0.547142857142857,0.75,0.641785714285716,0.714285714285714,0.464285714285715,0.488928571428572,0.579285714285714,0.714285714285714,0.594285714285713,0.607142857142856,0.73,0.633928571428572,0.663214285714286,0.698571428571429,0.683928571428572,0.610714285714286,0.697857142857143,0.698214285714286,0.731785714285714,0.716071428571429,0.678571428571429,0.603214285714285,0.649642857142858,0.693571428571429,0.648571428571429,0.648571428571429,0.685357142857143,0.690714285714286,0.693928571428572,0.729285714285714,0.736785714285714,0.4925,0.671785714285715,0.652857142857143,0.561071428571428,0.626785714285715,0.571428571428571,0.551785714285714,0.491428571428572,0.654285714285715,0.673214285714286,0.696071428571429,0.623571428571429,0.597857142857142,0.678571428571429,0.695,0.631785714285715,0.523571428571428,0.620714285714286,0.589285714285713,0.584285714285713,0.699642857142857,0.625357142857143,0.558571428571428,0.642857142857144,0.522142857142857,0.501428571428571,0.5,0.632142857142858,0.642857142857144,0.736428571428571,0.669642857142858,0.653214285714286,0.642857142857144,0.607142857142856,0.571428571428571,0.607142857142856,0.627857142857143,0.632142857142858,0.571428571428571,0.75,0.802857142857142,0.712857142857143,0.697857142857143,0.714285714285714,0.636428571428572,0.635,0.518928571428571
"Shona",0.771785714285714,0.443571428571429,0.635357142857144,0,0.765,0.48,0.325714285714286,0.594999999999999,0.656785714285715,0.538928571428571,0.411785714285714,0.586071428571428,0.521071428571428,0.535714285714286,0.664642857142858,0.415,0.589999999999999,0.594642857142856,0.473571428571429,0.653928571428572,0.668928571428572,0.586071428571428,0.736071428571429,0.553928571428571,0.7375,0.638214285714287,0.736785714285714,0.706785714285714,0.702857142857143,0.709285714285714,0.667857142857143,0.665714285714286,0.599642857142857,0.773214285714286,0.628571428571429,0.776428571428572,0.596785714285713,0.665,0.745714285714286,0.668571428571429,0.6925,0.667857142857144,0.7325,0.6975,0.7025,0.699285714285714,0.593571428571428,0.521428571428571,0.660714285714287,0.558214285714285,0.524285714285714,0.547857142857142,0.628571428571429,0.509285714285714,0.700357142857143,0.627142857142858,0.769642857142858,0.519285714285714,0.657142857142858,0.526785714285714,0.594999999999999,0.659285714285715,0.703214285714286,0.630357142857143,0.564285714285714,0.598214285714285,0.703214285714286,0.666071428571429,0.664642857142858,0.879642857142857,0.727142857142857,0.738571428571428,0.511071428571428,0.701428571428572,0.663928571428572,0.7425,0.628928571428572,0.807499999999999,0.838928571428571,0.840714285714285,0.796785714285714,0.738928571428571,0.718571428571429,0.632500000000001,0.806428571428571,0.756428571428572,0.650000000000001,0.732142857142857,0.699642857142857,0.806428571428571,0.811428571428571,0.804642857142857,0.775357142857143,0.636785714285715,0.524642857142857,0.731071428571429
"Ndonga",0.598928571428571,0.690714285714286,0.708214285714286,0.765,0,0.628571428571429,0.649285714285715,0.778214285714286,0.526785714285714,0.7675,0.661785714285715,0.605357142857142,0.638571428571429,0.618571428571428,0.674285714285715,0.663571428571429,0.768571428571428,0.683571428571429,0.639285714285715,0.714285714285714,0.451428571428572,0.736071428571429,0.680000000000001,0.626785714285715,0.695357142857143,0.642500000000001,0.694642857142858,0.694642857142858,0.693214285714286,0.625357142857143,0.572142857142857,0.555714285714285,0.609642857142857,0.696071428571429,0.676428571428572,0.670714285714286,0.723214285714286,0.661785714285715,0.740714285714286,0.6275,0.671428571428572,0.479642857142857,0.6975,0.571785714285714,0.56,0.587142857142856,0.548214285714285,0.695,0.675714285714286,0.785,0.743928571428571,0.6275,0.659285714285715,0.723214285714286,0.732142857142857,0.695357142857143,0.78,0.721428571428572,0.681428571428572,0.639642857142858,0.706071428571429,0.754285714285714,0.571428571428571,0.724642857142857,0.777857142857143,0.642142857142857,0.773571428571429,0.781428571428572,0.779642857142857,0.655357142857143,0.760357142857143,0.640357142857144,0.674285714285715,0.623571428571428,0.473571428571429,0.587499999999999,0.658214285714286,0.696428571428572,0.628214285714286,0.664285714285715,0.706428571428572,0.696428571428572,0.657142857142858,0.636785714285715,0.657142857142858,0.615357142857143,0.631428571428572,0.643571428571429,0.714285714285714,0.574285714285714,0.636071428571429,0.515714285714286,0.587499999999999,0.706785714285715,0.703571428571429,0.516428571428571
"Swati",0.592857142857142,0.336071428571429,0.634642857142858,0.48,0.628571428571429,0,0.363571428571428,0.413214285714286,0.560357142857142,0.319285714285715,0.413928571428572,0.476428571428572,0.341071428571429,0.366071428571429,0.344642857142857,0.483214285714286,0.438928571428572,0.695714285714286,0.423571428571429,0.690000000000001,0.597499999999999,0.583571428571428,0.666071428571429,0.482857142857143,0.736785714285714,0.742857142857143,0.738928571428571,0.741785714285714,0.739285714285714,0.708214285714286,0.615,0.63,0.496428571428571,0.811785714285714,0.733214285714286,0.808571428571428,0.702142857142857,0.705714285714286,0.783571428571429,0.703214285714286,0.733571428571428,0.629642857142858,0.728928571428571,0.631428571428572,0.698928571428572,0.584285714285713,0.631785714285715,0.341785714285715,0.698214285714286,0.592499999999999,0.412142857142857,0.348571428571428,0.559285714285714,0.296785714285714,0.630357142857143,0.546785714285714,0.665000000000001,0.431785714285714,0.624642857142857,0.4175,0.4875,0.518214285714285,0.633928571428572,0.523571428571428,0.598214285714285,0.515,0.548571428571428,0.441071428571429,0.513214285714286,0.701071428571429,0.690000000000001,0.77,0.475714285714286,0.736785714285714,0.602857142857142,0.7775,0.702857142857143,0.808928571428571,0.699642857142857,0.766428571428572,0.756428571428571,0.741071428571429,0.649285714285715,0.666785714285715,0.772857142857143,0.695357142857143,0.693214285714286,0.771785714285714,0.698214285714286,0.696785714285715,0.739285714285714,0.766785714285714,0.7025,0.736428571428572,0.519642857142857,0.6225
"Tsonga",0.698571428571429,0.328214285714286,0.642857142857144,0.325714285714286,0.649285714285715,0.363571428571428,0,0.464285714285715,0.486785714285715,0.409642857142857,0.310357142857143,0.571428571428571,0.392857142857143,0.343928571428571,0.607142857142856,0.308571428571429,0.4175,0.598214285714285,0.343571428571429,0.678571428571429,0.677500000000001,0.5,0.607142857142856,0.415,0.672142857142858,0.678571428571429,0.675714285714286,0.75,0.7475,0.711071428571429,0.705357142857143,0.710357142857143,0.542142857142856,0.751785714285714,0.672857142857144,0.782857142857143,0.602142857142856,0.750357142857143,0.714285714285714,0.644642857142858,0.665357142857143,0.636428571428573,0.663571428571429,0.715,0.63607142857143,0.675000000000001,0.708214285714286,0.413214285714286,0.676071428571429,0.569285714285714,0.368928571428571,0.494642857142857,0.498214285714286,0.332142857142857,0.571428571428571,0.493214285714286,0.63857142857143,0.384642857142857,0.492142857142857,0.532857142857142,0.457142857142858,0.495357142857143,0.714285714285714,0.49,0.532499999999999,0.463928571428572,0.565357142857142,0.528928571428571,0.523214285714285,0.706428571428572,0.779285714285715,0.779285714285715,0.428571428571429,0.709285714285714,0.711071428571429,0.714285714285714,0.636785714285715,0.75,0.800714285714286,0.694285714285715,0.788571428571429,0.678571428571429,0.571428571428571,0.678571428571429,0.642857142857144,0.563214285714285,0.633571428571429,0.678571428571429,0.714285714285714,0.763928571428572,0.677500000000001,0.6175,0.75,0.677142857142858,0.426071428571429,0.7275
"Venda",0.562142857142857,0.488571428571429,0.535714285714285,0.594999999999999,0.778214285714286,0.413214285714286,0.464285714285715,0,0.611428571428571,0.345714285714286,0.563571428571428,0.678571428571429,0.285714285714285,0.436785714285714,0.464285714285715,0.456785714285715,0.244642857142857,0.673214285714287,0.553571428571428,0.785714285714286,0.713214285714286,0.5,0.642857142857144,0.491785714285714,0.743571428571428,0.821428571428571,0.747142857142857,0.821428571428571,0.818928571428571,0.785000000000001,0.75,0.782142857142857,0.59142857142857,0.802857142857142,0.747857142857143,0.783571428571429,0.640714285714287,0.810714285714285,0.785714285714286,0.697142857142857,0.721071428571428,0.780357142857143,0.7375,0.766071428571429,0.775714285714286,0.735357142857143,0.781785714285715,0.636428571428572,0.784642857142858,0.533214285714285,0.538571428571428,0.513571428571428,0.602142857142856,0.487857142857143,0.607142857142856,0.59392857142857,0.569285714285714,0.619285714285714,0.744285714285714,0.637857142857144,0.531785714285714,0.497142857142857,0.785714285714286,0.60392857142857,0.531785714285714,0.559285714285714,0.517142857142857,0.377857142857143,0.450714285714286,0.530714285714285,0.633571428571429,0.856071428571429,0.535714285714285,0.783571428571429,0.755,0.785714285714286,0.712857142857143,0.821428571428571,0.672142857142858,0.560714285714285,0.658571428571429,0.75,0.642857142857144,0.678571428571429,0.678571428571429,0.667857142857144,0.711785714285714,0.785714285714286,0.75,0.810714285714285,0.677857142857144,0.705,0.75,0.743571428571429,0.492142857142857,0.770357142857143
"Kongo",0.569285714285714,0.5275,0.684285714285715,0.656785714285715,0.526785714285714,0.560357142857142,0.486785714285715,0.611428571428571,0,0.585714285714285,0.518571428571428,0.711785714285715,0.539999999999999,0.589285714285714,0.718928571428571,0.633928571428572,0.636071428571429,0.737142857142857,0.528928571428571,0.7375,0.670357142857144,0.586785714285713,0.673214285714286,0.555357142857142,0.668928571428572,0.749642857142857,0.673928571428572,0.745714285714286,0.745,0.708571428571429,0.705,0.7075,0.743928571428571,0.745,0.707857142857143,0.707857142857143,0.744285714285714,0.747142857142857,0.706428571428571,0.645000000000001,0.661071428571429,0.705357142857143,0.665357142857144,0.708928571428572,0.705,0.707142857142857,0.706785714285714,0.662500000000001,0.708928571428572,0.635357142857144,0.563928571428571,0.698571428571429,0.60392857142857,0.546785714285714,0.673214285714286,0.599642857142856,0.780714285714286,0.598571428571427,0.637857142857144,0.745714285714286,0.669285714285715,0.494642857142857,0.71,0.701785714285715,0.701428571428572,0.566071428571428,0.59142857142857,0.610357142857142,0.607142857142857,0.392142857142857,0.682500000000001,0.772142857142857,0.658214285714286,0.638928571428572,0.663571428571429,0.630714285714286,0.631428571428572,0.673214285714286,0.540714285714285,0.578214285714285,0.508928571428571,0.674285714285715,0.586785714285713,0.59392857142857,0.706071428571429,0.623928571428572,0.556785714285714,0.63857142857143,0.736428571428571,0.569999999999999,0.492142857142857,0.455357142857143,0.611785714285714,0.60642857142857,0.666071428571429,0.68
"Tumbuka",0.5075,0.361071428571429,0.452857142857143,0.538928571428571,0.7675,0.319285714285715,0.409642857142857,0.345714285714286,0.585714285714285,0,0.449285714285715,0.484285714285714,0.303928571428572,0.340357142857143,0.303928571428572,0.470357142857143,0.371785714285714,0.654285714285715,0.465,0.696785714285715,0.700000000000001,0.483214285714286,0.553928571428571,0.439642857142857,0.693214285714286,0.768928571428572,0.693928571428572,0.768928571428572,0.765714285714286,0.735,0.694285714285714,0.727142857142857,0.574642857142856,0.752142857142857,0.728571428571428,0.801785714285714,0.654642857142858,0.756785714285715,0.738214285714286,0.644285714285715,0.693571428571429,0.727142857142857,0.685714285714286,0.713928571428572,0.722857142857143,0.718928571428571,0.726785714285714,0.546071428571428,0.756785714285714,0.480357142857143,0.458571428571429,0.435,0.516428571428571,0.399642857142857,0.518214285714285,0.503571428571428,0.549642857142857,0.496071428571429,0.644285714285715,0.480357142857143,0.443928571428572,0.468928571428572,0.696785714285715,0.476785714285715,0.590714285714285,0.474642857142857,0.362142857142857,0.324642857142857,0.325357142857143,0.626428571428572,0.640714285714286,0.798214285714285,0.411071428571429,0.7275,0.705357142857143,0.733214285714286,0.662500000000001,0.768214285714286,0.655357142857144,0.687500000000001,0.567857142857142,0.696785714285715,0.616428571428571,0.661785714285715,0.652142857142858,0.683214285714286,0.645714285714286,0.723571428571429,0.7325,0.790357142857143,0.737142857142857,0.72,0.733214285714286,0.691071428571429,0.507142857142857,0.718571428571428
