l1,l2,local_global,ci_lower,ci_upper,corr
FAS,GER,global,0.35656809683022206,0.38254591139136473,0.36946780763466036
FAS,GER,local,0.41384247910618926,0.5753129501766135,0.4912733341373239
FAS,GRE,global,0.3572035861169199,0.3831124704596009,0.36981737600548253
FAS,GRE,local,0.42837965305533465,0.6013327207370788,0.5128597485370419
FAS,GUJ,global,0.2961988922149921,0.32889172732464494,0.31240936951170156
FAS,GUJ,local,0.4395875450628661,0.6214763230788043,0.5270243378223849
FAS,HIN,global,0.31081598400186317,0.33804598586517104,0.3241164803712651
FAS,HIN,local,0.41119684354578984,0.5500470963885976,0.4786866183863761
FAS,IBO,global,0.26113995574075066,0.2961380551301724,0.2796576817379311
FAS,IBO,local,0.3514887450765617,0.5102661232649666,0.43010485967481715
FAS,IND,global,0.3386585551181841,0.3655479919777891,0.35272561524473867
FAS,IND,local,0.38586619740958683,0.5716759625270946,0.47972534616055873
FAS,ITA,global,0.3465943283006103,0.3750698701308315,0.36094111983016913
FAS,ITA,local,0.33012426258246075,0.5711221055010024,0.4586320586605073
FAS,JPN,global,0.319578962373081,0.3528164239131126,0.33701336185510866
FAS,JPN,local,0.42292726575422035,0.5770787284098561,0.4926709381988294
FAS,KAN,global,0.3316057597419455,0.3587455702114773,0.3446629161508095
FAS,KAN,local,0.3882823098558726,0.5336164620315088,0.46288801935916346
FAS,KOR,global,0.3724427747083724,0.39785444816431015,0.3848163954789301
FAS,KOR,local,0.4217827050204177,0.6059722362506637,0.5132544538812414
FAS,MAL,global,0.3385661786739307,0.3636336332040376,0.35160329438795457
FAS,MAL,local,0.41745302145759183,0.5743233631543386,0.4937147352875703
FAS,MAR,global,0.32106358470699786,0.3496647226910097,0.33552537771810964
FAS,MAR,local,0.3386200552898321,0.5235944469506312,0.4270593031054436
FAS,NEP,global,0.3202797885394276,0.3528389943894961,0.3366037030154594
FAS,NEP,local,0.42633033712938906,0.5505584860492078,0.4835092100610903
FAS,PAN,global,0.3041696790220173,0.32938733255901637,0.31613211912244243
FAS,PAN,local,0.388562783850569,0.5307035390304958,0.4576851987780182
FAS,POL,global,0.3350020870278685,0.3669696483741981,0.35056946681844176
FAS,POL,local,0.4142598174786348,0.5633662869812327,0.48739571054744113
FAS,POR,global,0.3536384143660403,0.3822652251064235,0.36787724063598337
FAS,POR,local,0.42982300558187486,0.5922065430547843,0.513561131182142
FAS,RUM,global,0.35186001586786947,0.3857638819295146,0.3687711790708292
FAS,RUM,local,0.45954435318065756,0.5918032260215016,0.5252105122616998
FAS,RUS,global,0.37186900580614474,0.39875238264586116,0.3847699725423562
FAS,RUS,local,0.43058714591241914,0.5899312551701323,0.5079231373323446
FAS,SPA,global,0.3511135399089343,0.3785301754198887,0.3646408505559012
FAS,SPA,local,0.41158357709532645,0.6026394300934287,0.49757526451528145
FAS,TAM,global,0.3368724276648348,0.357839588071813,0.34735546042059234
FAS,TAM,local,0.4217480835527805,0.5730570338843234,0.49705995382696316
FAS,TEL,global,0.29936454139723784,0.3288273577599562,0.31460666195997034
FAS,TEL,local,0.3765390408237397,0.5363758168053271,0.4573850845574301
FAS,TGL,global,0.3093976197745856,0.3429151175642119,0.32732150310819474
FAS,TGL,local,0.42689741336368897,0.5778400316201903,0.4997321815175022
FAS,THA,global,0.3417697039933951,0.37053739734793084,0.3565542399211196
FAS,THA,local,0.283271311427273,0.5447673729798125,0.43353851429797574
FAS,TUR,global,0.3438364902920238,0.3685052322610824,0.35615057245428544
FAS,TUR,local,0.4319842457521097,0.5670853641811396,0.4980690979394138
FAS,URD,global,0.364670681413425,0.3859509813476783,0.37506187469048013
FAS,URD,local,0.4142277445017075,0.5636137136917841,0.4873193401266692
FAS,VIE,global,0.3299407517513538,0.3651724409521419,0.34852249453111833
FAS,VIE,local,0.32285850505850094,0.5695493268397845,0.45855014943885564
FAS,YOR,global,0.2622639213038137,0.29631706675472663,0.27890549496446765
FAS,YOR,local,0.32674441936163234,0.5020885567221909,0.4109409348155361
FRE,GER,global,0.3437790358010604,0.3729907763285392,0.35780377242090117
FRE,GER,local,0.4295202511280755,0.6201482770660299,0.5238378034229821
FRE,GRE,global,0.3317601658870932,0.3624579363276014,0.34743247106222397
FRE,GRE,local,0.41458535947209907,0.5913293380876065,0.49991792836619614
FRE,GUJ,global,0.2602343755034116,0.2901351388388269,0.275018407416482
FRE,GUJ,local,0.3422027343721894,0.5138264119983409,0.42105087083597376
FRE,HIN,global,0.27958208891140623,0.308429479029966,0.2944702072302809
FRE,HIN,local,0.2482948591656057,0.48909175299592694,0.37668321502435514
FRE,IBO,global,0.23887062755367727,0.2758952460083881,0.25721001897635193
FRE,IBO,local,0.3375214289954245,0.511148076275323,0.4199361431080387
FRE,IND,global,0.3169878018430897,0.3472651108858695,0.33201405223376085
FRE,IND,local,0.4164089414528645,0.5535620232300915,0.482714669185351
FRE,ITA,global,0.38024335776818047,0.4101426838441853,0.3948388494948292
FRE,ITA,local,0.44528623740655343,0.6520218918931987,0.546792650938786
FRE,JPN,global,0.3090647657067696,0.34285303171426995,0.3263379943942277
FRE,JPN,local,0.43673437390083397,0.6057382882874637,0.5180011590152354
FRE,KAN,global,0.27572314567833744,0.3071165043133516,0.2918570873181651
FRE,KAN,local,0.3552469518025075,0.5318749995839738,0.44732165681456787
FRE,KOR,global,0.34466669016942586,0.37477885808595207,0.3597827343072859
FRE,KOR,local,0.39361651565570827,0.5706434306003787,0.4801351803062966
FRE,MAL,global,0.3307260929402874,0.367366027497497,0.34997668706282675
FRE,MAL,local,0.3931913081960171,0.5663905955879858,0.48345236820484877
FRE,MAR,global,0.2873352562218187,0.31734389420405706,0.30173888407487826
FRE,MAR,local,0.3783432713775623,0.5387951706848635,0.4525044009286145
FRE,NEP,global,0.28692741730654875,0.3148960237456861,0.30132077535653223
FRE,NEP,local,0.18995519576794517,0.49460441086836265,0.3558007910644478
FRE,PAN,global,0.26395502679150307,0.29562971989733594,0.27983809828602824
FRE,PAN,local,0.23983269693183526,0.48483313167107295,0.37232249534152256
FRE,POL,global,0.36761345128368805,0.39710826595666804,0.38243908611455874
FRE,POL,local,0.4392532238806548,0.6060148785243522,0.5159689851343382
FRE,POR,global,0.35032360804817836,0.3814982317905088,0.36635363793592585
FRE,POR,local,0.42108748474125,0.6001540413488909,0.5164179541694043
FRE,RUM,global,0.33730227193672035,0.36537114685048744,0.35161087790108886
FRE,RUM,local,0.23712436599265627,0.5683341585512474,0.429694945062994
FRE,RUS,global,0.36283489584963396,0.39151496321436163,0.37712808759184063
FRE,RUS,local,0.44729734739102195,0.6277714984465297,0.5394014719300007
FRE,SPA,global,0.3402428452063821,0.372266775663464,0.35682637952007495
FRE,SPA,local,0.39767464266115293,0.5836583817416835,0.4951418472788182
FRE,TAM,global,0.30891276468386064,0.34074986776886346,0.3248989448115929
FRE,TAM,local,0.3832188102432039,0.5469185796546866,0.466889913301359
FRE,TEL,global,0.2975987196252585,0.3324251826542769,0.31509400633357526
FRE,TEL,local,0.3529560881069488,0.5340971100048632,0.44193176857310906
FRE,TGL,global,0.34119499694649136,0.3730621967118518,0.3574728773179577
FRE,TGL,local,0.3189656211205742,0.5394691319386877,0.43561375599496033
FRE,THA,global,0.3011446261194902,0.336064421877487,0.3184676052458011
FRE,THA,local,0.3883022377579207,0.567723038144668,0.476462146698054
FRE,TUR,global,0.3252888825338717,0.36178451592208666,0.34409198664180785
FRE,TUR,local,0.39423780962520183,0.6039052124469865,0.49767342395517994
FRE,URD,global,0.3101664355080262,0.3450977366137471,0.32887940516347214
FRE,URD,local,0.3854346381868384,0.5455925381849086,0.46867287463178153
FRE,VIE,global,0.30881416536475575,0.34741649696916904,0.32823093224338773
FRE,VIE,local,0.4524214399330061,0.5979394315522202,0.5239293598173876
FRE,YOR,global,0.2639644560768159,0.2913046769544281,0.27686492972940857
FRE,YOR,local,0.27306735837813206,0.49020398729175996,0.382258992589764
GER,GRE,global,0.3367087386416351,0.36325762704358766,0.34929092755646113
GER,GRE,local,0.42720054914217875,0.6052392744296269,0.5133637390837332
GER,GUJ,global,0.29412568552162083,0.3287038507669895,0.3120678425935942
GER,GUJ,local,0.32819485715171776,0.5567604011664554,0.4355597178549197
GER,HIN,global,0.29943385291877755,0.3313765049266683,0.3159277850864328
GER,HIN,local,0.3326731442582087,0.512382869664608,0.4230330556805657
GER,IBO,global,0.2515557154165236,0.2877210417477185,0.2691001961377791
GER,IBO,local,0.3487423285486111,0.5340056954664238,0.43853688399946283
GER,IND,global,0.3526402041705548,0.37593517023290884,0.3641740040897086
GER,IND,local,0.39265341094782585,0.5889414718368225,0.4906894401784422
GER,ITA,global,0.37051432711075066,0.3941769408543813,0.3819716450319868
GER,ITA,local,0.4402766116066114,0.6618598347786244,0.547257954336362
GER,JPN,global,0.3532670770735699,0.38119470128611493,0.36682708052697877
GER,JPN,local,0.3673635640446812,0.5715479807815271,0.4675060557190438
GER,KAN,global,0.2981886531868727,0.32944480717170915,0.31404819447884696
GER,KAN,local,0.3483378960849671,0.5748521833794747,0.45763840467586286
GER,KOR,global,0.3716603080431554,0.3991279765144742,0.3855136238915066
GER,KOR,local,0.4539331329875523,0.6324312162761121,0.5373515693133463
GER,MAL,global,0.32918977769746216,0.35289335887837264,0.3409334656451811
GER,MAL,local,0.39965347930629475,0.5885372523445788,0.4878286440179033
GER,MAR,global,0.26758501149604097,0.3024941988619906,0.2858030037314077
GER,MAR,local,0.2869756080956926,0.49098873855761344,0.3912169010441187
GER,NEP,global,0.2919053044821879,0.32340512520553905,0.30750988592028045
GER,NEP,local,0.3152220728305118,0.5352557384656537,0.4244967721376646
GER,PAN,global,0.2818409096862412,0.3073930170746842,0.29488090970931463
GER,PAN,local,0.3614122557673787,0.5395028897339268,0.44678976855522423
GER,POL,global,0.3754923571926142,0.40186357596508515,0.38873192297834036
GER,POL,local,0.3533480836293169,0.5920588206713335,0.47902149919385745
GER,POR,global,0.3484487067599894,0.3850659676047333,0.36733072933252775
GER,POR,local,0.4118982437731772,0.6414749742498826,0.5257304716991654
GER,RUM,global,0.3398822716719305,0.3695005943285741,0.3549774696011779
GER,RUM,local,0.41134599279410805,0.5601996521027686,0.4867728372979745
GER,RUS,global,0.35491268295089046,0.3860083370348079,0.37043688946312336
GER,RUS,local,0.40262601235676315,0.6022609463559546,0.5018783753789923
GER,SPA,global,0.37118734003388454,0.40161421756136734,0.3862484523834617
GER,SPA,local,0.41537476132811,0.5985793298825667,0.5088421724610138
GER,TAM,global,0.3257104915701589,0.3476796341261285,0.3369851413872087
GER,TAM,local,0.3266956226099348,0.5366575456531416,0.4379638084968568
GER,TEL,global,0.2886505577762495,0.3210617622620253,0.30504449831454516
GER,TEL,local,0.3358817278627564,0.5644345265640992,0.45253410527103616
GER,TGL,global,0.29196815041004104,0.3259927196666621,0.3094714540670371
GER,TGL,local,0.3769941376034071,0.5562645566805273,0.46521646392884214
GER,THA,global,0.32300460754300087,0.3527307748072921,0.33771097405765566
GER,THA,local,0.3610575197659623,0.5358406960300358,0.45247220843070524
GER,TUR,global,0.358491835921965,0.3866678970255978,0.3723527729010911
GER,TUR,local,0.41554439357566725,0.6114757026389217,0.5131059328008363
GER,URD,global,0.35250946994835747,0.37930524588224135,0.36527473097317625
GER,URD,local,0.3728799562343001,0.5842975354883905,0.4816551851830905
GER,VIE,global,0.3757962664601414,0.40502894279532436,0.38991617535526824
GER,VIE,local,0.4600340752263768,0.6450960971078669,0.5491810945501483
GER,YOR,global,0.27806271614650846,0.3034775788268283,0.29078077452327256
GER,YOR,local,0.321356536600603,0.5033407309297355,0.40899202805556745
GRE,GUJ,global,0.28763632224194113,0.31937111106333194,0.3029784991273212
GRE,GUJ,local,0.3774322137710044,0.5515793445452908,0.46139893516071306
GRE,HIN,global,0.2932448116741924,0.32349572782159747,0.3086259550421699
GRE,HIN,local,0.21785271710461765,0.5309728809045361,0.39767664271857184
GRE,IBO,global,0.2894132593639177,0.31811127418760954,0.30323898522769804
GRE,IBO,local,0.34572502356165685,0.5097180037504964,0.42334840524330075
GRE,IND,global,0.3321244757651659,0.3590412757957521,0.34532540327973926
GRE,IND,local,0.36926320452140526,0.5466574706968401,0.45730371981291495
GRE,ITA,global,0.36932854397497245,0.3989272569699197,0.3833084058169004
GRE,ITA,local,0.39310612300758874,0.5975984433568033,0.5033022833200894
GRE,JPN,global,0.31850571505459496,0.34601343615091285,0.3322859808141973
GRE,JPN,local,0.3947311101964782,0.5877859073037254,0.49424868469261485
GRE,KAN,global,0.3019717905092326,0.32973278053254307,0.31591312263456256
GRE,KAN,local,0.3876285258684068,0.5962684640111983,0.4846889366004708
GRE,KOR,global,0.34780596436816985,0.3788096222161129,0.36338702734866246
GRE,KOR,local,0.41585338878224154,0.584167977097285,0.49710176274728246
GRE,MAL,global,0.34487413985241433,0.36975627921090454,0.3574483071450819
GRE,MAL,local,0.4003648455919438,0.5742428311150148,0.4867102177404295
GRE,MAR,global,0.28571132142229244,0.3143231034760229,0.2999675797946391
GRE,MAR,local,0.2854327055248506,0.5144905623753774,0.40263219141880263
GRE,NEP,global,0.3187248627318239,0.34476407879636933,0.3315932244310012
GRE,NEP,local,0.30338752142280284,0.5241890712896966,0.42008944814184324
GRE,PAN,global,0.2840260910542278,0.3129035901694916,0.2989772332267721
GRE,PAN,local,0.21109251053966396,0.5044399427079743,0.38027077680747906
GRE,POL,global,0.36475735636896295,0.39601064019624665,0.379905044802016
GRE,POL,local,0.47026175364856093,0.6289053387875936,0.5483258389611281
GRE,POR,global,0.3701691507079336,0.39900107203825724,0.38462288507439635
GRE,POR,local,0.4117449944226423,0.6151734598170391,0.509960462680487
GRE,RUM,global,0.3746609939204496,0.39999152125699083,0.38751879739120576
GRE,RUM,local,0.290340239546459,0.5897698508183192,0.45741200574399593
GRE,RUS,global,0.3246687949100143,0.35367767180424775,0.3398108260847446
GRE,RUS,local,0.4397321735554846,0.6143053533569404,0.5235618065743703
GRE,SPA,global,0.34460100172469954,0.3737417829399871,0.35984190055013693
GRE,SPA,local,0.4355442883835691,0.610531828579483,0.5236439654847146
GRE,TAM,global,0.34504752348406004,0.3701573860965476,0.35743533710376085
GRE,TAM,local,0.3640333382063579,0.5706880022554304,0.46785672431550906
GRE,TEL,global,0.3047306011467353,0.32952839197796147,0.3173613569680217
GRE,TEL,local,0.3899531599592636,0.5615128915102091,0.4729686182816394
GRE,TGL,global,0.30766633828434525,0.33475024186377855,0.3214787638468005
GRE,TGL,local,0.3743383437873026,0.5276253710808045,0.4465805333590515
GRE,THA,global,0.3158308483415737,0.35053021254633876,0.33379794105808014
GRE,THA,local,0.41881402156551373,0.579918336982621,0.5030388365293554
GRE,TUR,global,0.35399871313328857,0.383824865950258,0.368474451874752
GRE,TUR,local,0.44252351462300227,0.5972836671178137,0.5193025768044258
GRE,URD,global,0.32250250879246295,0.3557925046602439,0.3401521176994968
GRE,URD,local,0.39216250265507807,0.5925662878229891,0.4903306421987079
GRE,VIE,global,0.33499253184048877,0.36791812385960554,0.352775443874622
GRE,VIE,local,0.4493569226098026,0.5998402762956427,0.5252019213757213
GRE,YOR,global,0.2804261168647475,0.30671237759214787,0.29374936045653544
GRE,YOR,local,0.3399662599556373,0.5244923065111347,0.4238411101746896
GUJ,HIN,global,0.3238612513829459,0.3524237773965661,0.3382364317774571
GUJ,HIN,local,0.4099892109402256,0.5811806499586808,0.498271699198773
GUJ,IBO,global,0.2561952065390449,0.2864181337033126,0.27195960184248696
GUJ,IBO,local,0.35281639911810264,0.52882127474528,0.442221984806383
GUJ,IND,global,0.2894279215119393,0.3191577014040458,0.30477152826732173
GUJ,IND,local,0.3624897837969119,0.5445248852412282,0.4494330584378256
GUJ,ITA,global,0.28821380290468257,0.31862625809423656,0.3034330663810151
GUJ,ITA,local,0.26050814739073835,0.5095752728154828,0.38327072361560127
GUJ,JPN,global,0.28571450922435015,0.3187479760886374,0.3022584353768819
GUJ,JPN,local,0.2829346726980574,0.5340395507016129,0.40954701357304707
GUJ,KAN,global,0.31263487043411187,0.33996558923393266,0.3265838210914091
GUJ,KAN,local,0.33507607610299495,0.5395275292232232,0.4360388741545997
GUJ,KOR,global,0.31778242979195354,0.34695970460228004,0.33217265565467774
GUJ,KOR,local,0.39762968504073115,0.5861141629023954,0.4870445768864961
GUJ,MAL,global,0.304111949480862,0.33892035618367133,0.3220699461933456
GUJ,MAL,local,0.36107847967507106,0.525807956696824,0.4457326719497089
GUJ,MAR,global,0.2940696418776917,0.3237272700680847,0.30925788846210595
GUJ,MAR,local,0.3000691018381353,0.5276134137365014,0.4187292885507723
GUJ,NEP,global,0.2907381036035578,0.32767507809306146,0.3092398132550003
GUJ,NEP,local,0.40469517705373736,0.5813422110079887,0.4865857500769693
GUJ,PAN,global,0.3621898158447387,0.3908554659734121,0.3758737389789751
GUJ,PAN,local,0.37213413219786246,0.5421463050147708,0.4553566787556
GUJ,POL,global,0.3068050474327251,0.33871977432774386,0.3226778001989532
GUJ,POL,local,0.3805612208945691,0.5528111354414055,0.46737602628645
GUJ,POR,global,0.2997091018248349,0.3332233917300341,0.31663982442975713
GUJ,POR,local,0.37764260981184344,0.5518664330298731,0.46045630509564345
GUJ,RUM,global,0.3082055178442312,0.33830325202406625,0.3238935825934263
GUJ,RUM,local,0.3592165348304898,0.5356478387150145,0.44705113009863223
GUJ,RUS,global,0.27095520066500006,0.3106337640722426,0.2903371876227992
GUJ,RUS,local,0.35084495348470796,0.5550707190950329,0.45827393647297515
GUJ,SPA,global,0.2937879849675869,0.3243190864580528,0.3097068605223468
GUJ,SPA,local,0.36181491547908895,0.5374115664515048,0.44269583383254885
GUJ,TAM,global,0.2818120697379455,0.3154131976860282,0.2992438647146272
GUJ,TAM,local,0.37049041132264077,0.583372378144794,0.4743864827363847
GUJ,TEL,global,0.3277898817933086,0.35520542256941345,0.34121477824280527
GUJ,TEL,local,0.41201171000804765,0.5749853847951458,0.48975808255761877
GUJ,TGL,global,0.26329175188525494,0.3045082600428438,0.2845157024698877
GUJ,TGL,local,0.3969420507510445,0.5433910570516154,0.46673654070901544
GUJ,THA,global,0.2912513446722661,0.3226570020346917,0.30791442829110854
GUJ,THA,local,0.26597250486836344,0.534066633637616,0.41993682534877425
GUJ,TUR,global,0.29024584530491676,0.3257890209499551,0.3074559033051528
GUJ,TUR,local,0.40871269404812693,0.5539332199403784,0.47924124496151
GUJ,URD,global,0.32628911697559665,0.3594313331989463,0.34315455962600544
GUJ,URD,local,0.37645820464639174,0.5402573669148715,0.45987568757942865
GUJ,VIE,global,0.301743651410845,0.33279528792048096,0.3180059890344577
GUJ,VIE,local,0.26219083666654514,0.5608883190982854,0.43033153519990097
GUJ,YOR,global,0.28034460914738046,0.31617637968550366,0.29826094371815504
GUJ,YOR,local,0.3423360360618818,0.5340274356901733,0.4340621310522159
HIN,IBO,global,0.2564946083672579,0.28281872546187947,0.2703023949246454
HIN,IBO,local,0.18396631186007362,0.4823224386947423,0.34540831790181453
HIN,IND,global,0.25073263044151484,0.28289227010141316,0.2670254975206485
HIN,IND,local,0.21994707342536302,0.4889955277455756,0.3586021890874617
HIN,ITA,global,0.3010590615148524,0.3327828793642486,0.316982854241584
HIN,ITA,local,0.19087621709759522,0.5326655702479509,0.3895373949967697
HIN,JPN,global,0.2732688614267048,0.3029977355452604,0.2885689013452696
HIN,JPN,local,0.2665114188386617,0.5037434664724282,0.39295843988600243
HIN,KAN,global,0.3417321264569196,0.365660959668566,0.3532845595875142
HIN,KAN,local,0.3873006113931936,0.5792312536522046,0.48435131881658045
HIN,KOR,global,0.3113648558479308,0.3428263482673517,0.32723211308229005
HIN,KOR,local,0.3737990630570833,0.5558549776813912,0.4630913988421801
HIN,MAL,global,0.35330019824279896,0.38303513710903436,0.3687682560398523
HIN,MAL,local,0.35183424166306143,0.565084824725947,0.4616616674959269
HIN,MAR,global,0.3157486859182512,0.34358678240691515,0.3297761538859683
HIN,MAR,local,0.3612893394125162,0.5715228076726359,0.46723745362696895
HIN,NEP,global,0.30444160059059605,0.33329408916169395,0.318257014389376
HIN,NEP,local,0.36350721589790336,0.5340510463477267,0.45044027163055894
HIN,PAN,global,0.33948682311477785,0.3643752584775983,0.3524220698455924
HIN,PAN,local,0.3602768375375134,0.5322519558363724,0.45053539503414225
HIN,POL,global,0.31308378367812223,0.34522983158001375,0.32928598202161746
HIN,POL,local,0.36604815649011435,0.5347190711533027,0.44691013623541603
HIN,POR,global,0.3226784500181952,0.3544757181411105,0.3395086106382727
HIN,POR,local,0.38276131280492554,0.5489860924473497,0.46030945171733856
HIN,RUM,global,0.29184220916618303,0.3216715455062421,0.3072348895141579
HIN,RUM,local,0.2842829143229683,0.5107222191714391,0.40676936562483745
HIN,RUS,global,0.2876815109927669,0.3202228136734582,0.3041274951425092
HIN,RUS,local,0.26315040024665803,0.528751543988747,0.40925923823491
HIN,SPA,global,0.30667003038540763,0.34368891340156954,0.32572399829389415
HIN,SPA,local,0.28344405322694793,0.5268432790617739,0.4215466794763299
HIN,TAM,global,0.3450651898856667,0.37120040784304476,0.3581658818514336
HIN,TAM,local,0.4157603027180916,0.5761034735519897,0.49381557456702924
HIN,TEL,global,0.34518116888807876,0.367634344225034,0.3562089197359776
HIN,TEL,local,0.3232282569361858,0.5646872967859379,0.44612821210452536
HIN,TGL,global,0.31464310928617367,0.34034603771673155,0.32743262375518056
HIN,TGL,local,0.4188711542704979,0.5480188149345823,0.4793013930608526
HIN,THA,global,0.2954738202860734,0.32149868397687714,0.3096037514205804
HIN,THA,local,0.19500657267476876,0.5003007319426142,0.36844209087152907
HIN,TUR,global,0.279271249895502,0.3178635446110883,0.29943554306253656
HIN,TUR,local,0.4046024064749019,0.6001400586584202,0.5031286827158317
HIN,URD,global,0.3614808736123808,0.39106076907281445,0.3765401196932124
HIN,URD,local,0.36445332685426807,0.5640544145123425,0.46628975906405906
HIN,VIE,global,0.305102339541189,0.3409482214018436,0.3240157504297227
HIN,VIE,local,0.2600195969066374,0.5276069779940422,0.39692541932449354
HIN,YOR,global,0.29161934220126773,0.32416768098988075,0.30769276115611394
HIN,YOR,local,0.35268074983246384,0.5228223633796453,0.4384142412115528
IBO,IND,global,0.2572833772002302,0.29159608946439985,0.27504250374505385
IBO,IND,local,0.3425969006382152,0.5177717059814826,0.4239918706035147
IBO,ITA,global,0.2824787651534359,0.31626833220762024,0.30004501038827586
IBO,ITA,local,0.33682816907685914,0.5242816888252297,0.429144796243068
IBO,JPN,global,0.2701814189664666,0.3004070824795022,0.2855397531699014
IBO,JPN,local,0.3752471507842953,0.5578280487515851,0.46608416298600613
IBO,KAN,global,0.2546324756887759,0.2837329142950377,0.26894510849774145
IBO,KAN,local,0.18091658133519348,0.48251904298122245,0.3473566462145353
IBO,KOR,global,0.26391029292199414,0.30133029833681824,0.28246975222837
IBO,KOR,local,0.3506198586846001,0.5187153072118784,0.4377721999569611
IBO,MAL,global,0.28375201456212223,0.31586765204408884,0.3006416918411668
IBO,MAL,local,0.35239842237898433,0.5560069677731485,0.4559300216406582
IBO,MAR,global,0.25869886840391765,0.2850065948562909,0.27183675796994916
IBO,MAR,local,0.1812205849051071,0.4674872621090836,0.34302715141082823
IBO,NEP,global,0.24992257451775077,0.2849076531384095,0.2672366549257947
IBO,NEP,local,0.20402886799227488,0.5064143986884717,0.3621444807500252
IBO,PAN,global,0.26419022032473083,0.2952764902441642,0.28058357782604176
IBO,PAN,local,0.332866381355228,0.5310224625950324,0.4308639017612507
IBO,POL,global,0.2843047093746638,0.3189041986124561,0.3019819231888217
IBO,POL,local,0.3769774873880514,0.5351846539559467,0.453356379422522
IBO,POR,global,0.29775005744934085,0.33600549183746226,0.31695342255150316
IBO,POR,local,0.36574915660606827,0.5265719350926227,0.4463417341311319
IBO,RUM,global,0.2663636434106952,0.29641467372719194,0.28127452990351365
IBO,RUM,local,0.3414759378668649,0.5204794909079755,0.42897680550008194
IBO,RUS,global,0.24306390032810057,0.2824332139559588,0.2638699549235988
IBO,RUS,local,0.39306644377958655,0.5608819562089793,0.4682278628087389
IBO,SPA,global,0.24851358207006385,0.2906480590017251,0.27000305569576105
IBO,SPA,local,0.3793848080761882,0.5264853742781155,0.4535326069584874
IBO,TAM,global,0.2592727370337547,0.2914843097016023,0.2755031890635047
IBO,TAM,local,0.23526684184436353,0.4619007463087635,0.351185250609661
IBO,TEL,global,0.23080586377293838,0.2581788878277518,0.24447294153919485
IBO,TEL,local,0.21625111968603064,0.4441998802578666,0.33862148327542374
IBO,TGL,global,0.2698864307804017,0.29815855638891076,0.284764350012459
IBO,TGL,local,0.35056876762697076,0.5550531172666752,0.45346174620663726
IBO,THA,global,0.26737121507167394,0.29282849424840846,0.2799150701729971
IBO,THA,local,0.23968857401093244,0.5066319122909412,0.383144857872975
IBO,TUR,global,0.26365020155251406,0.2946230860591926,0.2794277185748844
IBO,TUR,local,0.325833969948249,0.5014242831699688,0.40560192888019336
IBO,URD,global,0.2708346128077575,0.2967889587673775,0.2836270505290709
IBO,URD,local,0.36015869063542066,0.5470315560757368,0.45378802134929097
IBO,VIE,global,0.2863018827860374,0.3130178190180052,0.29914726157490823
IBO,VIE,local,0.19983861424934926,0.4772633989498749,0.3515422035730148
IBO,YOR,global,0.31404245775711703,0.33938186755124045,0.32677966847100776
IBO,YOR,local,0.27948686338651646,0.541725325892081,0.42439363422291004
IND,ITA,global,0.3480425851542222,0.3750189509703878,0.36126752648121374
IND,ITA,local,0.39805827465408683,0.588654718478871,0.497040134082267
IND,JPN,global,0.3445295495545855,0.3772220975740174,0.36002867026506824
IND,JPN,local,0.43921291903409176,0.6250451041090762,0.5298098772898987
IND,KAN,global,0.30851938121099437,0.33893749103174764,0.32398851220404
IND,KAN,local,0.3615023280071928,0.5545718450389634,0.45442159018022044
IND,KOR,global,0.3742764031574217,0.4042790108471742,0.38922304848087763
IND,KOR,local,0.4134092155757688,0.605767986138822,0.5070237889416305
IND,MAL,global,0.32669887840902334,0.3571548015283786,0.34202297631613987
IND,MAL,local,0.3982302961943843,0.5777405234740005,0.48642409977711387
IND,MAR,global,0.3021397797841699,0.33242019339850953,0.31712222324591693
IND,MAR,local,0.35696663276770846,0.557035660830939,0.454436042156559
IND,NEP,global,0.31395885937539214,0.33997447957184457,0.32728013109699633
IND,NEP,local,0.4007011081482836,0.5704404013006548,0.4818855630097473
IND,PAN,global,0.3049355786488552,0.3293678725290054,0.31743676123601833
IND,PAN,local,0.3207554089687617,0.5456442870804197,0.4277390265049432
IND,POL,global,0.3345757562254359,0.3669134625556552,0.35124636737961473
IND,POL,local,0.4030690652396492,0.5885033560514576,0.4986468368249365
IND,POR,global,0.3727339054937523,0.4035387040015465,0.38737943389780266
IND,POR,local,0.4010767224529226,0.5870427108502612,0.49357126997633244
IND,RUM,global,0.3367993982416624,0.3634354442437407,0.35015936594179065
IND,RUM,local,0.4047720226964486,0.5619673800587814,0.4820990917949724
IND,RUS,global,0.329447036991825,0.358826889005441,0.34342548656877314
IND,RUS,local,0.4179435625762765,0.5877006859264698,0.5002331454221925
IND,SPA,global,0.3525485893788897,0.37661765054845325,0.36511208115587457
IND,SPA,local,0.41710397478706884,0.6059392970868472,0.5126633548998749
IND,TAM,global,0.31262975204557575,0.3412969812721251,0.326907972143035
IND,TAM,local,0.2922618621828425,0.4949358314976577,0.38727279166913176
IND,TEL,global,0.2965417960984902,0.3249099343629123,0.31131555904390784
IND,TEL,local,0.40569049655873235,0.6008632229671945,0.5035813920229179
IND,TGL,global,0.3029114705966901,0.33455695388759255,0.31913194448806875
IND,TGL,local,0.38504324969805115,0.5337893062977048,0.4515153743345305
IND,THA,global,0.3518644024752456,0.37850460567744615,0.36548505202973997
IND,THA,local,0.4151027531352153,0.5668677671661317,0.4892805084386111
