10,global,0.17136201692590036,ko,mr
10,local,0.1977660949592338,ko,mr
15,global,0.17249147618945138,ko,mr
15,local,0.21298637935078527,ko,mr
20,global,0.169385853752968,ko,mr
20,local,0.19540884874345635,ko,mr
25,global,0.16734402665884943,ko,mr
25,local,0.2024715458897754,ko,mr
50,global,0.1524457104685679,ko,mr
50,local,0.20870796016127766,ko,mr
75,global,0.153957978875774,ko,mr
75,local,0.2154740577514574,ko,mr
100,global,0.1430092751284877,ko,mr
100,local,0.20997027296278034,ko,mr
150,global,0.1451610579249761,ko,mr
150,local,0.20624871647061357,ko,mr
200,global,0.13512748303644065,ko,mr
200,local,0.20587377151246272,ko,mr
250,global,0.13204957976837275,ko,mr
250,local,0.21819349816467515,ko,mr
