10,global,0.01878927399832041,ja,ko
10,local,0.008946566151771657,ja,ko
15,global,0.012342577009947253,ja,ko
15,local,0.024159500556844918,ja,ko
20,global,0.021841797405346707,ja,ko
20,local,0.026129783600514,ja,ko
25,global,0.01651203527464933,ja,ko
25,local,0.02937841517492077,ja,ko
50,global,0.014087113594043417,ja,ko
50,local,0.027376529610986123,ja,ko
75,global,0.01588173831580838,ja,ko
75,local,0.04709884323888381,ja,ko
100,global,0.014875133232472805,ja,ko
100,local,0.047403078635292896,ja,ko
150,global,0.01052758433341732,ja,ko
150,local,0.06045641163772867,ja,ko
200,global,0.011137961964352721,ja,ko
200,local,0.06842708985648799,ja,ko
250,global,0.0032548584013899176,ja,ko
250,local,0.0703947797057782,ja,ko
