10,global,0.24539180199702498,kn,pa
10,local,0.2981746696658454,kn,pa
15,global,0.2547205810581411,kn,pa
15,local,0.3146468536256002,kn,pa
20,global,0.243640386430818,kn,pa
20,local,0.3097553454033243,kn,pa
25,global,0.244413435534701,kn,pa
25,local,0.321229951634551,kn,pa
50,global,0.2284571246929288,kn,pa
50,local,0.31985916406295334,kn,pa
75,global,0.2236668028298786,kn,pa
75,local,0.32157660636008806,kn,pa
100,global,0.21693319416156417,kn,pa
100,local,0.31897767374240127,kn,pa
150,global,0.20553677292700687,kn,pa
150,local,0.3282825213030811,kn,pa
200,global,0.20096564830978494,kn,pa
200,local,0.31764455127890684,kn,pa
250,global,0.1965167066507114,kn,pa
250,local,0.33058662127905836,kn,pa
