10,global,0.11258854278804777,ru,zh
10,local,0.1225447515911296,ru,zh
15,global,0.10362312510467912,ru,zh
15,local,0.1255516325303161,ru,zh
20,global,0.10674348047019461,ru,zh
20,local,0.12931701945961088,ru,zh
25,global,0.10665903393663677,ru,zh
25,local,0.12864985753378935,ru,zh
50,global,0.09773612106615062,ru,zh
50,local,0.12363709354636075,ru,zh
75,global,0.09700863693400744,ru,zh
75,local,0.13976317977071018,ru,zh
100,global,0.09109405068047376,ru,zh
100,local,0.14887267470828167,ru,zh
150,global,0.09229115964598401,ru,zh
150,local,0.1475180372554425,ru,zh
200,global,0.08858440469888301,ru,zh
200,local,0.15686970783715248,ru,zh
250,global,0.08915758078794299,ru,zh
250,local,0.1718971705155844,ru,zh
