10,global,0.25028416726219954,ar,nl
10,local,0.29791463700936316,ar,nl
15,global,0.2482349957790375,ar,nl
15,local,0.3031229341431004,ar,nl
20,global,0.24856162486301442,ar,nl
20,local,0.29710728208168574,ar,nl
25,global,0.2430865222785586,ar,nl
25,local,0.3073738763898341,ar,nl
50,global,0.22723014252193222,ar,nl
50,local,0.3095771806571381,ar,nl
75,global,0.22333432512458962,ar,nl
75,local,0.32473007609845267,ar,nl
100,global,0.2185383785798333,ar,nl
100,local,0.32205420068817725,ar,nl
150,global,0.21322566485350736,ar,nl
150,local,0.3103756927635389,ar,nl
200,global,0.20062291848493607,ar,nl
200,local,0.3117047376783556,ar,nl
250,global,0.1939576844069134,ar,nl
250,local,0.31552472170522006,ar,nl
