10,global,0.2085112125137611,fa,ko
10,local,0.23875783659048425,fa,ko
15,global,0.20923374704644213,fa,ko
15,local,0.24433686293845022,fa,ko
20,global,0.20706579168660438,fa,ko
20,local,0.24400317947309652,fa,ko
25,global,0.2048807777252931,fa,ko
25,local,0.2531583018873211,fa,ko
50,global,0.18942519874029828,fa,ko
50,local,0.25529423095662274,fa,ko
75,global,0.18369741006433968,fa,ko
75,local,0.25277504353806096,fa,ko
100,global,0.17654674962218225,fa,ko
100,local,0.2583515383561512,fa,ko
150,global,0.1714491028511069,fa,ko
150,local,0.24495094970027345,fa,ko
200,global,0.16818608636804996,fa,ko
200,local,0.2637426512199667,fa,ko
250,global,0.16104527481211328,fa,ko
250,local,0.2563747745508908,fa,ko
