10,global,0.2998985163473883,gu,kn
10,local,0.3602099295022344,gu,kn
15,global,0.3088724963758482,gu,kn
15,local,0.390081185213519,gu,kn
20,global,0.3003730533870376,gu,kn
20,local,0.3783174440153016,gu,kn
25,global,0.30259040168809065,gu,kn
25,local,0.38526097106144186,gu,kn
50,global,0.2869179830133812,gu,kn
50,local,0.38388732391877606,gu,kn
75,global,0.2807105329772821,gu,kn
75,local,0.39677392970305364,gu,kn
100,global,0.2706790615630322,gu,kn
100,local,0.40447926019707636,gu,kn
150,global,0.262589208011668,gu,kn
150,local,0.40308225591876784,gu,kn
200,global,0.26101377633381884,gu,kn
200,local,0.3874396630000431,gu,kn
250,global,0.25652740229133025,gu,kn
250,local,0.3880115077232431,gu,kn
