10,global,0.21371936089603888,kn,ru
10,local,0.25994683137766594,kn,ru
15,global,0.22057388899675864,kn,ru
15,local,0.27107086973168903,kn,ru
20,global,0.21684855849207008,kn,ru
20,local,0.2772902744405711,kn,ru
25,global,0.21143445703623281,kn,ru
25,local,0.2814298493625355,kn,ru
50,global,0.19287457496786642,kn,ru
50,local,0.2709475987732821,kn,ru
75,global,0.19123684471425123,kn,ru
75,local,0.2849291885704299,kn,ru
100,global,0.18199346066761413,kn,ru
100,local,0.28223392314538837,kn,ru
150,global,0.17346826759556655,kn,ru
150,local,0.27984376633418323,kn,ru
200,global,0.1677257156140615,kn,ru
200,local,0.28064034127478876,kn,ru
250,global,0.1598910029419186,kn,ru
250,local,0.28876011629868925,kn,ru
