10,global,0.44745630266091085,de,es
10,local,0.5094433567105062,de,es
15,global,0.4511232639031343,de,es
15,local,0.532560475235518,de,es
20,global,0.44408641223729994,de,es
20,local,0.5185902523270323,de,es
25,global,0.43316835453644936,de,es
25,local,0.5167773758772004,de,es
50,global,0.4085750184773578,de,es
50,local,0.49592795086417246,de,es
75,global,0.40169523104420496,de,es
75,local,0.49874386211130173,de,es
100,global,0.3853154480639667,de,es
100,local,0.4900533349532189,de,es
150,global,0.383542249403017,de,es
150,local,0.4990661042335664,de,es
200,global,0.3732207000899012,de,es
200,local,0.4985251613514401,de,es
250,global,0.3597446454382251,de,es
250,local,0.4855441618208789,de,es
