10,global,0.18116497367465859,el,pa
10,local,0.21849815468394346,el,pa
15,global,0.18257443327825196,el,pa
15,local,0.23670921488456217,el,pa
20,global,0.17780772734439673,el,pa
20,local,0.22888291539038005,el,pa
25,global,0.17579065643672911,el,pa
25,local,0.24446702937038423,el,pa
50,global,0.1564629101537302,el,pa
50,local,0.23274439058659815,el,pa
75,global,0.14581244515484298,el,pa
75,local,0.2576302280581163,el,pa
100,global,0.1400854386751109,el,pa
100,local,0.23075230857175613,el,pa
150,global,0.1371481022936469,el,pa
150,local,0.2396297462261107,el,pa
200,global,0.12897262813662344,el,pa
200,local,0.22041681163000598,el,pa
250,global,0.12373551690684144,el,pa
250,local,0.2407487197671621,el,pa
