10,global,-0.0027298507394267492,ne,zh
10,local,0.01314442510340547,ne,zh
15,global,-0.001109185187521968,ne,zh
15,local,0.020707868642482963,ne,zh
20,global,0.0012014740286803657,ne,zh
20,local,0.02700268946542192,ne,zh
25,global,-0.0045665003207240006,ne,zh
25,local,0.039263462033160126,ne,zh
50,global,-0.011104566597605869,ne,zh
50,local,0.045224714445341214,ne,zh
75,global,-0.020684322747769778,ne,zh
75,local,0.08267581723548412,ne,zh
100,global,-0.01383638298466669,ne,zh
100,local,0.0886248661764043,ne,zh
150,global,-0.009556881631708711,ne,zh
150,local,0.10068847252371568,ne,zh
200,global,-0.012222488369509005,ne,zh
200,local,0.09060147713438958,ne,zh
250,global,-0.018905004838869907,ne,zh
250,local,0.10563755142269449,ne,zh
