10,global,0.2479605578790702,ko,pl
10,local,0.29171647186926997,ko,pl
15,global,0.2577095897208638,ko,pl
15,local,0.3028083219751239,ko,pl
20,global,0.24693365234982562,ko,pl
20,local,0.2977314383625793,ko,pl
25,global,0.24089118782949007,ko,pl
25,local,0.29899819040829523,ko,pl
50,global,0.22712883239782,ko,pl
50,local,0.29147360723863275,ko,pl
75,global,0.22046740719684543,ko,pl
75,local,0.2857915571766315,ko,pl
100,global,0.21133079590797305,ko,pl
100,local,0.30143397952599854,ko,pl
150,global,0.20546716820381836,ko,pl
150,local,0.28380269745375714,ko,pl
200,global,0.20120938370764582,ko,pl
200,local,0.2997306110159146,ko,pl
250,global,0.19109555941642045,ko,pl
250,local,0.2931307567528629,ko,pl
