10,global,0.2675839762087075,el,hi
10,local,0.33228390672526914,el,hi
15,global,0.26889660885089084,el,hi
15,local,0.34658102941688196,el,hi
20,global,0.2637698890655717,el,hi
20,local,0.330314061108415,el,hi
25,global,0.2578970015020891,el,hi
25,local,0.333608842687802,el,hi
50,global,0.23686516646900155,el,hi
50,local,0.33190712452747456,el,hi
75,global,0.23514082935581238,el,hi
75,local,0.34224507141965194,el,hi
100,global,0.22279475193449413,el,hi
100,local,0.33629023706563976,el,hi
150,global,0.2167756275375573,el,hi
150,local,0.3410533961820598,el,hi
200,global,0.21028911856471744,el,hi
200,local,0.3259507243571328,el,hi
250,global,0.20625719836054834,el,hi
250,local,0.34085080425301095,el,hi
