10,global,0.2841080959275755,fa,nl
10,local,0.33566144302176204,fa,nl
15,global,0.28502937591299726,fa,nl
15,local,0.35113852935566886,fa,nl
20,global,0.2822094068754689,fa,nl
20,local,0.34270820613807,fa,nl
25,global,0.27782834553182995,fa,nl
25,local,0.34338644675957625,fa,nl
50,global,0.25544865423757623,fa,nl
50,local,0.3445853763725136,fa,nl
75,global,0.2484744799276406,fa,nl
75,local,0.35410582854067485,fa,nl
100,global,0.24168994773891614,fa,nl
100,local,0.3529391558083213,fa,nl
150,global,0.2372181864108235,fa,nl
150,local,0.35795208351250074,fa,nl
200,global,0.22083756003589536,fa,nl
200,local,0.3450550910737483,fa,nl
250,global,0.2115935073774397,fa,nl
250,local,0.3321975099717741,fa,nl
