10,global,0.244124553571744,id,kn
10,local,0.2856972972456222,id,kn
15,global,0.25086165049457054,id,kn
15,local,0.29576033997466833,id,kn
20,global,0.2473330480930514,id,kn
20,local,0.2891045249119532,id,kn
25,global,0.2437027936876295,id,kn
25,local,0.30288220803152455,id,kn
50,global,0.22151825606398265,id,kn
50,local,0.31938881208168063,id,kn
75,global,0.2182318104639048,id,kn
75,local,0.3412477151219665,id,kn
100,global,0.20811607360213547,id,kn
100,local,0.3412264099526776,id,kn
150,global,0.20358129301210898,id,kn
150,local,0.3260902300457184,id,kn
200,global,0.19552680907087552,id,kn
200,local,0.32971346512306293,id,kn
250,global,0.18037493005990496,id,kn
250,local,0.3402617311661606,id,kn
