10,global,0.16229954781130984,pa,ru
10,local,0.1944092238634266,pa,ru
15,global,0.1605233647713766,pa,ru
15,local,0.22270537570140658,pa,ru
20,global,0.1588927453072279,pa,ru
20,local,0.2120870450024488,pa,ru
25,global,0.15680399928149633,pa,ru
25,local,0.22046136649744053,pa,ru
50,global,0.14011126453498543,pa,ru
50,local,0.2164344215043474,pa,ru
75,global,0.125576498448311,pa,ru
75,local,0.2057568987251556,pa,ru
100,global,0.12039572813583724,pa,ru
100,local,0.20897261756377047,pa,ru
150,global,0.12270225696067531,pa,ru
150,local,0.2090007861590881,pa,ru
200,global,0.11496429329615458,pa,ru
200,local,0.19712419149728286,pa,ru
250,global,0.10989649719588161,pa,ru
250,local,0.21553928244684387,pa,ru
