10,global,0.19571527682983955,te,tl
10,local,0.2414203779022451,te,tl
15,global,0.20035117249575005,te,tl
15,local,0.26394341220648077,te,tl
20,global,0.19860370315866527,te,tl
20,local,0.25438213545523625,te,tl
25,global,0.18861271425739423,te,tl
25,local,0.25069081140751764,te,tl
50,global,0.18090190153113908,te,tl
50,local,0.2724212593557714,te,tl
75,global,0.1671236284286064,te,tl
75,local,0.2790321629608717,te,tl
100,global,0.16726916279860662,te,tl
100,local,0.29355997002683354,te,tl
150,global,0.1567624336977546,te,tl
150,local,0.29645164848285255,te,tl
200,global,0.1555996963823716,te,tl
200,local,0.2684083056822752,te,tl
250,global,0.14298442549171395,te,tl
250,local,0.274961271410241,te,tl
