10,global,-0.027505529139275234,yo,zh
10,local,-0.003885910111299752,yo,zh
15,global,-0.022738879252515335,yo,zh
15,local,0.01360316669547439,yo,zh
20,global,-9.289575483959044e-4,yo,zh
20,local,0.024113849011693608,yo,zh
25,global,-0.011871671944195293,yo,zh
25,local,0.007109425561340683,yo,zh
50,global,-0.04116070543868283,yo,zh
50,local,0.0017727310469128402,yo,zh
75,global,-0.023168743684842494,yo,zh
75,local,0.02281168744187365,yo,zh
100,global,-0.0351204267946022,yo,zh
100,local,0.0377509236959781,yo,zh
150,global,-0.016626121030006723,yo,zh
150,local,0.042825938725849666,yo,zh
200,global,-0.007651891157684323,yo,zh
200,local,0.05536010902626898,yo,zh
250,global,-0.016529034605886356,yo,zh
250,local,0.03785613194520442,yo,zh
