10,global,0.38452427778284765,nl,ro
10,local,0.44294169505573017,nl,ro
15,global,0.3938916116706493,nl,ro
15,local,0.4692081611248144,nl,ro
20,global,0.383813828897177,nl,ro
20,local,0.4455147045215786,nl,ro
25,global,0.3719212631352464,nl,ro
25,local,0.4407243316721235,nl,ro
50,global,0.35392314591293045,nl,ro
50,local,0.43758084367195405,nl,ro
75,global,0.3464205519637379,nl,ro
75,local,0.4400273967894647,nl,ro
100,global,0.3356511797283871,nl,ro
100,local,0.4453372069364363,nl,ro
150,global,0.32671149648870623,nl,ro
150,local,0.4497522088661745,nl,ro
200,global,0.31735097454538563,nl,ro
200,local,0.4402275737178716,nl,ro
250,global,0.3048594944241684,nl,ro
250,local,0.4471173827446668,nl,ro
