10,global,0.22163444235027283,ta,th
10,local,0.28793215706735775,ta,th
15,global,0.22160423687207945,ta,th
15,local,0.29644355025420005,ta,th
20,global,0.22060239805024792,ta,th
20,local,0.2958720519555177,ta,th
25,global,0.20918657656330641,ta,th
25,local,0.31047624206374475,ta,th
50,global,0.1916981422698765,ta,th
50,local,0.31139888431994184,ta,th
75,global,0.18645083908757978,ta,th
75,local,0.3329032386202518,ta,th
100,global,0.17763449394538142,ta,th
100,local,0.3179065102311747,ta,th
150,global,0.16061751294175228,ta,th
150,local,0.3177277197736455,ta,th
200,global,0.15433664372813688,ta,th
200,local,0.3028447036914265,ta,th
250,global,0.14476909376754266,ta,th
250,local,0.3082822795917453,ta,th
