10,global,0.20831717681763928,ru,ta
10,local,0.2540809421434163,ru,ta
15,global,0.21181446047635685,ru,ta
15,local,0.26565306327101645,ru,ta
20,global,0.2109983353886738,ru,ta
20,local,0.27188182555159174,ru,ta
25,global,0.2028908177141751,ru,ta
25,local,0.2708329394910176,ru,ta
50,global,0.1794875239603378,ru,ta
50,local,0.2639418759972585,ru,ta
75,global,0.17837363380345245,ru,ta
75,local,0.2876276532748548,ru,ta
100,global,0.16524364542280634,ru,ta
100,local,0.27758767347575547,ru,ta
150,global,0.16067558256512426,ru,ta
150,local,0.2756154506712807,ru,ta
200,global,0.1528379920071206,ru,ta
200,local,0.27580970144232075,ru,ta
250,global,0.14972787377846614,ru,ta
250,local,0.275300461183329,ru,ta
