10,global,0.2500178962266378,ko,ro
10,local,0.2814614929315674,ko,ro
15,global,0.2550384821128589,ko,ro
15,local,0.29736711958703743,ko,ro
20,global,0.2497248375915492,ko,ro
20,local,0.2887731258828903,ko,ro
25,global,0.2474588557607017,ko,ro
25,local,0.2845088559791666,ko,ro
50,global,0.2275878747070167,ko,ro
50,local,0.2751799844573514,ko,ro
75,global,0.21893755860280714,ko,ro
75,local,0.274057432385045,ko,ro
100,global,0.21139979422020236,ko,ro
100,local,0.2775018326582905,ko,ro
150,global,0.20135570199092803,ko,ro
150,local,0.27093477466754506,ko,ro
200,global,0.19390824592156963,ko,ro
200,local,0.2789655498358739,ko,ro
250,global,0.19249332232663113,ko,ro
250,local,0.2695277017380802,ko,ro
