10,global,0.30941172381814297,mr,pa
10,local,0.3441552047534572,mr,pa
15,global,0.31367651538433566,mr,pa
15,local,0.3548108596219094,mr,pa
20,global,0.30447315361473654,mr,pa
20,local,0.35282340811007507,mr,pa
25,global,0.3044801695091276,mr,pa
25,local,0.3687718001522826,mr,pa
50,global,0.29104912312806963,mr,pa
50,local,0.3695318029700056,mr,pa
75,global,0.28142079516307644,mr,pa
75,local,0.36431010681455867,mr,pa
100,global,0.27818169442546137,mr,pa
100,local,0.3791069606840432,mr,pa
150,global,0.2694281565833831,mr,pa
150,local,0.35472727683301053,mr,pa
200,global,0.26342028113357707,mr,pa
200,local,0.3590206311776878,mr,pa
250,global,0.2615022369758214,mr,pa
250,local,0.37848992436699536,mr,pa
