10,global,-0.03199883912398625,ja,te
10,local,-0.008162122274521821,ja,te
15,global,-0.04261699484646836,ja,te
15,local,-0.0177542443754559,ja,te
20,global,-0.028990434022425873,ja,te
20,local,-0.010516431711247946,ja,te
25,global,-0.03329038970524029,ja,te
25,local,-0.011350458503968784,ja,te
50,global,-0.03168809300585642,ja,te
50,local,0.010594927916308559,ja,te
75,global,-0.03565858421714213,ja,te
75,local,0.02568795194681404,ja,te
100,global,-0.0337047998851979,ja,te
100,local,0.03974559003742839,ja,te
150,global,-0.031517118829239583,ja,te
150,local,0.044053746582348716,ja,te
200,global,-0.027039765757791982,ja,te
200,local,0.03597423406030339,ja,te
250,global,-0.02977706362507107,ja,te
250,local,0.06553327251073314,ja,te
