10,global,0.39553658464334784,bg,en
10,local,0.45072833861609396,bg,en
15,global,0.4012274190068551,bg,en
15,local,0.4690660939141375,bg,en
20,global,0.3939570085979226,bg,en
20,local,0.451051928181859,bg,en
25,global,0.3830273342804502,bg,en
25,local,0.4503813759191013,bg,en
50,global,0.3635983589053379,bg,en
50,local,0.4337052681656454,bg,en
75,global,0.34839127448158386,bg,en
75,local,0.4216433572062044,bg,en
100,global,0.3362074540862986,bg,en
100,local,0.41885992135773326,bg,en
150,global,0.32940633282017684,bg,en
150,local,0.414389856334122,bg,en
200,global,0.3176784422648029,bg,en
200,local,0.41668893001510626,bg,en
250,global,0.3060042942601002,bg,en
250,local,0.4125656920889907,bg,en
