10,global,0.1422555831573936,it,ne
10,local,0.15886079609847664,it,ne
15,global,0.14326556360929305,it,ne
15,local,0.18116277907023537,it,ne
20,global,0.1387193374544289,it,ne
20,local,0.16887314733770775,it,ne
25,global,0.13896598926071557,it,ne
25,local,0.1769757761078082,it,ne
50,global,0.1298482811368527,it,ne
50,local,0.18396374190422807,it,ne
75,global,0.12171688938050751,it,ne
75,local,0.2079020125297719,it,ne
100,global,0.1156572304950766,it,ne
100,local,0.21467289413381357,it,ne
150,global,0.1136452828815626,it,ne
150,local,0.21586175722582565,it,ne
200,global,0.11179188653776917,it,ne
200,local,0.201149355407389,it,ne
250,global,0.10544316156720182,it,ne
250,local,0.23159810822892915,it,ne
