10,global,0.2926730697868198,fa,fr
10,local,0.3466194276919703,fa,fr
15,global,0.2950864684218305,fa,fr
15,local,0.36437559536238606,fa,fr
20,global,0.2940934819588,fa,fr
20,local,0.3611481182446686,fa,fr
25,global,0.2869564919542914,fa,fr
25,local,0.36261694470049094,fa,fr
50,global,0.26050505020733156,fa,fr
50,local,0.3577898479614924,fa,fr
75,global,0.25656436243732567,fa,fr
75,local,0.36204540125118934,fa,fr
100,global,0.2455317692146039,fa,fr
100,local,0.37182789137832734,fa,fr
150,global,0.23857237789798372,fa,fr
150,local,0.36213132756730215,fa,fr
200,global,0.22812349579847652,fa,fr
200,local,0.34765781444267263,fa,fr
250,global,0.21864501943571243,fa,fr
250,local,0.3432884554517246,fa,fr
