10,global,0.3134877261978966,id,ru
10,local,0.3646773042490461,id,ru
15,global,0.32052759503110584,id,ru
15,local,0.3899078946014522,id,ru
20,global,0.31952549093887234,id,ru
20,local,0.3829408327514132,id,ru
25,global,0.3116024063980278,id,ru
25,local,0.3832774090284219,id,ru
50,global,0.28704702879707356,id,ru
50,local,0.36603480032736696,id,ru
75,global,0.284356812521734,id,ru
75,local,0.3815651187347477,id,ru
100,global,0.2672739037443565,id,ru
100,local,0.37325187481405897,id,ru
150,global,0.26666484259690637,id,ru
150,local,0.36543023310470585,id,ru
200,global,0.2521263299064118,id,ru
200,local,0.35990993200378474,id,ru
250,global,0.23968830171651298,id,ru
250,local,0.3543879097467498,id,ru
