10,global,0.40705240682763005,fr,pl
10,local,0.4784401454836704,fr,pl
15,global,0.4173286711023315,fr,pl
15,local,0.5049632175840331,fr,pl
20,global,0.4080373265596593,fr,pl
20,local,0.48715991175922985,fr,pl
25,global,0.3961438479238172,fr,pl
25,local,0.48291619839699795,fr,pl
50,global,0.37223641267065016,fr,pl
50,local,0.4771780441142677,fr,pl
75,global,0.36540089067372006,fr,pl
75,local,0.48126917325717816,fr,pl
100,global,0.3552084850743535,fr,pl
100,local,0.48398652436964834,fr,pl
150,global,0.35333167175309155,fr,pl
150,local,0.4910978058494416,fr,pl
200,global,0.34048435770695346,fr,pl
200,local,0.4855289737016304,fr,pl
250,global,0.3260645476074009,fr,pl
250,local,0.4686138149626228,fr,pl
